beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_peak,omega_e_min,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,t_domain_exit_yr,in_domain,omega_e_tailmean_numeric,n_resonance_crossings,nearest_resonance,d_to_resonance,min_d_separatrix,wall_s,omega_e_pred,rel_err_pred,H_drift_rel
165.00,0.4416,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,3.85403219e-04,8.72664626e-04,3.85403219e-04,3.85403219e-04,0.000000e+00,100.0000,1,47.4273,1.000000,1.162514e-01,NaN,1,NaN,17,SAM 2:1,0.070033,7.090092e-03,11.11,3.85403219e-04,1.927017e-14,0.000000e+00
15.00,0.4920,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.29335046e-04,8.72664626e-04,4.29335046e-04,4.29335046e-04,2.525306e-16,100.0000,1,99.2944,1.000000,9.443140e-02,NaN,1,NaN,15,SAM 2:1,0.070033,7.635980e-03,8.54,4.29335046e-04,1.313159e-14,0.000000e+00
45.00,0.4920,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.29335046e-04,8.72664626e-04,4.29335046e-04,4.29335046e-04,0.000000e+00,100.0000,1,82.4892,1.000000,9.464746e-02,NaN,1,NaN,15,SAM 2:1,0.070033,7.635980e-03,12.49,4.29335046e-04,3.535428e-14,0.000000e+00
75.00,0.4920,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.29335046e-04,8.72664626e-04,4.29335046e-04,4.29335046e-04,0.000000e+00,100.0000,1,63.0422,1.000000,9.043795e-02,NaN,1,NaN,15,SAM 2:1,0.070033,7.635980e-03,10.72,4.29335046e-04,3.876344e-14,0.000000e+00
105.00,0.4920,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.29335046e-04,8.72664626e-04,4.29335046e-04,4.29335046e-04,0.000000e+00,100.0000,1,85.2990,1.000000,9.118098e-02,NaN,1,NaN,15,SAM 2:1,0.070033,7.635980e-03,10.09,4.29335046e-04,3.876344e-14,0.000000e+00
135.00,0.4920,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.29335046e-04,8.72664626e-04,4.29335046e-04,4.29335046e-04,0.000000e+00,100.0000,1,127.5849,1.000000,9.415123e-02,NaN,1,NaN,15,SAM 2:1,0.070033,7.635980e-03,11.87,4.29335046e-04,3.535428e-14,0.000000e+00
165.00,0.4920,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.29335046e-04,8.72664626e-04,4.29335046e-04,4.29335046e-04,0.000000e+00,100.0000,1,69.0064,1.000000,9.426876e-02,NaN,1,NaN,15,SAM 2:1,0.070033,7.635980e-03,6.78,4.29335046e-04,1.237400e-14,0.000000e+00
15.00,0.5423,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.73266872e-04,8.72664626e-04,4.73266872e-04,4.73266872e-04,0.000000e+00,100.0000,1,113.5967,1.000000,7.806013e-02,NaN,1,NaN,15,SAM 2:1,0.070033,1.667651e-02,6.26,4.73266872e-04,8.934470e-15,0.000000e+00
45.00,0.5423,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.73266872e-04,8.72664626e-04,4.73266872e-04,4.73266872e-04,0.000000e+00,100.0000,1,138.8430,1.000000,7.825519e-02,NaN,1,NaN,15,SAM 2:1,0.070033,1.667651e-02,9.75,4.73266872e-04,2.508524e-14,0.000000e+00
75.00,0.5423,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.73266872e-04,8.72664626e-04,4.73266872e-04,4.73266872e-04,0.000000e+00,100.0000,1,70.2584,1.000000,7.576110e-02,NaN,1,NaN,15,SAM 2:1,0.070033,1.667651e-02,9.51,4.73266872e-04,2.749068e-14,0.000000e+00
105.00,0.5423,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.73266872e-04,8.72664626e-04,4.73266872e-04,4.73266872e-04,0.000000e+00,100.0000,1,65.1196,1.000000,7.537100e-02,NaN,1,NaN,15,SAM 2:1,0.070033,1.667651e-02,9.00,4.73266872e-04,2.749068e-14,0.000000e+00
135.00,0.5423,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.73266872e-04,8.72664626e-04,4.73266872e-04,4.73266872e-04,0.000000e+00,100.0000,1,61.8871,1.000000,7.777821e-02,NaN,1,NaN,15,SAM 2:1,0.070033,1.667651e-02,9.96,4.73266872e-04,2.508524e-14,0.000000e+00
165.00,0.5423,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,4.73266872e-04,8.72664626e-04,4.73266872e-04,4.73266872e-04,2.290890e-16,100.0000,1,78.2310,1.000000,7.792247e-02,NaN,1,NaN,15,SAM 2:1,0.070033,1.667651e-02,5.90,4.73266872e-04,9.278103e-15,0.000000e+00
15.00,0.5927,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.17198699e-04,8.72664626e-04,5.17198699e-04,5.17198699e-04,0.000000e+00,100.0000,1,86.7228,1.000000,6.566301e-02,NaN,1,NaN,14,SAM 2:1,0.070033,1.132373e-02,4.91,5.17198699e-04,5.660002e-15,0.000000e+00
45.00,0.5927,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.17198699e-04,8.72664626e-04,5.17198699e-04,5.17198699e-04,0.000000e+00,100.0000,1,108.6076,1.000000,6.585429e-02,NaN,1,NaN,14,SAM 2:1,0.070033,1.132373e-02,7.46,5.17198699e-04,1.823779e-14,0.000000e+00
75.00,0.5927,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.17198699e-04,8.72664626e-04,5.17198699e-04,5.17198699e-04,0.000000e+00,100.0000,1,62.4230,1.000000,6.335397e-02,NaN,1,NaN,14,SAM 2:1,0.070033,1.132373e-02,7.67,5.17198699e-04,2.012445e-14,0.000000e+00
105.00,0.5927,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.17198699e-04,8.72664626e-04,5.17198699e-04,5.17198699e-04,0.000000e+00,100.0000,1,80.9119,1.000000,6.339233e-02,NaN,1,NaN,14,SAM 2:1,0.070033,1.132373e-02,6.71,5.17198699e-04,2.012445e-14,0.000000e+00
135.00,0.5927,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.17198699e-04,8.72664626e-04,5.17198699e-04,5.17198699e-04,0.000000e+00,100.0000,1,45.0539,1.000000,6.568639e-02,NaN,1,NaN,14,SAM 2:1,0.070033,1.132373e-02,7.47,5.17198699e-04,1.823779e-14,0.000000e+00
165.00,0.5927,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.17198699e-04,8.72664626e-04,5.17198699e-04,5.17198699e-04,0.000000e+00,100.0000,1,105.0731,1.000000,6.569764e-02,NaN,1,NaN,14,SAM 2:1,0.070033,1.132373e-02,5.27,5.17198699e-04,5.660002e-15,0.000000e+00
15.00,0.6430,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.61130525e-04,8.72664626e-04,5.61130525e-04,5.61130525e-04,0.000000e+00,100.0000,1,138.8819,1.000000,5.622173e-02,NaN,1,NaN,14,SAM 2:1,0.070033,4.895294e-02,5.10,5.61130525e-04,5.216872e-15,0.000000e+00
45.00,0.6430,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.61130525e-04,8.72664626e-04,5.61130525e-04,5.61130525e-04,0.000000e+00,100.0000,1,105.6484,1.000000,5.621551e-02,NaN,1,NaN,14,SAM 2:1,0.070033,4.895294e-02,7.61,5.61130525e-04,1.391166e-14,0.000000e+00
75.00,0.6430,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.61130525e-04,8.72664626e-04,5.61130525e-04,5.61130525e-04,0.000000e+00,100.0000,1,110.3068,1.000000,5.406963e-02,NaN,1,NaN,14,SAM 2:1,0.070033,4.895294e-02,7.53,5.61130525e-04,1.565061e-14,0.000000e+00
105.00,0.6430,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.61130525e-04,8.72664626e-04,5.61130525e-04,5.61130525e-04,0.000000e+00,100.0000,1,114.5054,1.000000,5.399559e-02,NaN,1,NaN,14,SAM 2:1,0.070033,4.895294e-02,5.97,5.61130525e-04,1.565061e-14,0.000000e+00
135.00,0.6430,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.61130525e-04,8.72664626e-04,5.61130525e-04,5.61130525e-04,0.000000e+00,100.0000,1,46.7788,1.000000,5.620901e-02,NaN,1,NaN,14,SAM 2:1,0.070033,4.895294e-02,6.13,5.61130525e-04,1.391166e-14,0.000000e+00
165.00,0.6430,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,5.61130525e-04,8.72664626e-04,5.61130525e-04,5.61130525e-04,0.000000e+00,100.0000,1,30.0917,1.000000,5.597920e-02,NaN,1,NaN,14,SAM 2:1,0.070033,4.895294e-02,4.15,5.61130525e-04,5.023654e-15,0.000000e+00
15.00,0.6934,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.05062352e-04,8.72664626e-04,6.05062352e-04,6.05062352e-04,0.000000e+00,100.0000,1,111.1599,1.000000,4.857409e-02,NaN,1,NaN,12,SAM 2:1,0.070033,3.360760e-03,3.63,6.05062352e-04,3.762959e-15,0.000000e+00
45.00,0.6934,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.05062352e-04,8.72664626e-04,6.05062352e-04,6.05062352e-04,0.000000e+00,100.0000,1,83.6082,1.000000,4.850517e-02,NaN,1,NaN,12,SAM 2:1,0.070033,3.360712e-03,5.50,6.05062352e-04,1.110969e-14,0.000000e+00
75.00,0.6934,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.05062352e-04,8.72664626e-04,6.05062352e-04,6.05062352e-04,0.000000e+00,100.0000,1,116.3790,1.000000,4.662332e-02,NaN,1,NaN,12,SAM 2:1,0.070033,3.360742e-03,5.25,6.05062352e-04,1.236401e-14,0.000000e+00
105.00,0.6934,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.05062352e-04,8.72664626e-04,6.05062352e-04,6.05062352e-04,0.000000e+00,100.0000,1,92.6023,1.000000,5.183481e-02,NaN,1,NaN,12,SAM 2:1,0.070033,3.360719e-03,6.05,6.05062352e-04,1.236401e-14,0.000000e+00
135.00,0.6934,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.05062352e-04,8.72664626e-04,6.05062352e-04,6.05062352e-04,0.000000e+00,100.0000,1,64.1403,1.000000,4.852464e-02,NaN,1,NaN,12,SAM 2:1,0.070033,3.360724e-03,7.65,6.05062352e-04,1.110969e-14,0.000000e+00
165.00,0.6934,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.05062352e-04,8.72664626e-04,6.05062352e-04,6.05062352e-04,0.000000e+00,100.0000,1,57.0780,1.000000,4.856300e-02,NaN,1,NaN,12,SAM 2:1,0.070033,3.361219e-03,4.24,6.05062352e-04,3.942147e-15,0.000000e+00
15.00,0.7437,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.48994178e-04,8.72664626e-04,6.48994178e-04,6.48994178e-04,0.000000e+00,100.0000,1,27.4718,1.000000,4.231286e-02,NaN,1,NaN,11,SAM 2:1,0.070033,5.577055e-02,4.04,6.48994178e-04,2.840000e-15,0.000000e+00
45.00,0.7437,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.48994178e-04,8.72664626e-04,6.48994178e-04,6.48994178e-04,0.000000e+00,100.0000,1,44.5433,1.000000,4.235890e-02,NaN,1,NaN,11,SAM 2:1,0.070033,5.577081e-02,5.75,6.48994178e-04,9.021178e-15,0.000000e+00
75.00,0.7437,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.48994178e-04,8.72664626e-04,6.48994178e-04,6.48994178e-04,0.000000e+00,100.0000,1,82.7111,1.000000,4.063497e-02,NaN,1,NaN,11,SAM 2:1,0.070033,5.577088e-02,6.32,6.48994178e-04,9.856472e-15,0.000000e+00
105.00,0.7437,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.48994178e-04,8.72664626e-04,6.48994178e-04,6.48994178e-04,0.000000e+00,100.0000,1,111.4218,1.000000,4.065019e-02,NaN,1,NaN,11,SAM 2:1,0.070033,5.577081e-02,5.99,6.48994178e-04,9.856472e-15,0.000000e+00
135.00,0.7437,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.48994178e-04,8.72664626e-04,6.48994178e-04,6.48994178e-04,0.000000e+00,100.0000,1,134.5230,1.000000,4.214046e-02,NaN,1,NaN,11,SAM 2:1,0.070033,5.577087e-02,8.18,6.48994178e-04,9.021178e-15,0.000000e+00
165.00,0.7437,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.48994178e-04,8.72664626e-04,6.48994178e-04,6.48994178e-04,0.000000e+00,100.0000,1,162.0036,1.000000,4.240825e-02,NaN,1,NaN,11,SAM 2:1,0.070033,5.577080e-02,4.28,6.48994178e-04,3.508236e-15,0.000000e+00
15.00,0.7940,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.92926005e-04,8.72664626e-04,6.92926005e-04,6.92926005e-04,0.000000e+00,100.0000,1,134.4310,1.000000,3.710917e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,3.23,6.92926005e-04,2.503476e-15,0.000000e+00
45.00,0.7940,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.92926005e-04,8.72664626e-04,6.92926005e-04,6.92926005e-04,0.000000e+00,100.0000,1,139.3743,1.000000,3.727035e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,6.71,6.92926005e-04,7.510427e-15,0.000000e+00
75.00,0.7940,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.92926005e-04,8.72664626e-04,6.92926005e-04,6.92926005e-04,0.000000e+00,100.0000,1,80.5464,1.000000,3.565712e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,6.37,6.92926005e-04,8.292764e-15,0.000000e+00
105.00,0.7940,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.92926005e-04,8.72664626e-04,6.92926005e-04,6.92926005e-04,0.000000e+00,100.0000,1,109.8599,1.000000,3.570195e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,4.98,6.92926005e-04,8.292764e-15,0.000000e+00
135.00,0.7940,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.92926005e-04,8.72664626e-04,6.92926005e-04,6.92926005e-04,0.000000e+00,100.0000,1,59.0971,1.000000,3.733163e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,5.14,6.92926005e-04,7.510427e-15,0.000000e+00
165.00,0.7940,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,6.92926005e-04,8.72664626e-04,6.92926005e-04,6.92926005e-04,0.000000e+00,100.0000,1,34.2654,1.000000,3.724106e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,3.33,6.92926005e-04,2.659943e-15,0.000000e+00
15.00,0.8599,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.50438511e-04,8.72664626e-04,7.50438511e-04,7.50438511e-04,0.000000e+00,100.0000,1,119.6985,1.000000,3.198983e-02,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,2.90,7.50438511e-04,2.022661e-15,0.000000e+00
45.00,0.8599,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.50438511e-04,8.72664626e-04,7.50438511e-04,7.50438511e-04,0.000000e+00,100.0000,1,106.5274,1.000000,3.204771e-02,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,5.06,7.50438511e-04,5.923509e-15,0.000000e+00
75.00,0.8599,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.50438511e-04,8.72664626e-04,7.50438511e-04,7.50438511e-04,0.000000e+00,100.0000,1,68.5467,1.000000,3.053980e-02,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,4.29,7.50438511e-04,6.501412e-15,0.000000e+00
105.00,0.8599,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.50438511e-04,8.72664626e-04,7.50438511e-04,7.50438511e-04,0.000000e+00,100.0000,1,97.2423,1.000000,3.054341e-02,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,4.15,7.50438511e-04,6.501412e-15,0.000000e+00
135.00,0.8599,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.50438511e-04,8.72664626e-04,7.50438511e-04,7.50438511e-04,0.000000e+00,100.0000,1,46.2457,1.000000,3.207962e-02,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,4.38,7.50438511e-04,5.923509e-15,0.000000e+00
165.00,0.8599,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.50438511e-04,8.72664626e-04,7.50438511e-04,7.50438511e-04,0.000000e+00,100.0000,1,72.1466,1.000000,3.207725e-02,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,2.74,7.50438511e-04,1.733710e-15,0.000000e+00
15.00,0.8755,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.64019190e-04,8.72664626e-04,7.64019190e-04,7.64019190e-04,0.000000e+00,100.0000,1,162.7417,1.000000,3.094214e-02,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,2.77,7.64019190e-04,1.986708e-15,0.000000e+00
45.00,0.8755,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.64019190e-04,8.72664626e-04,7.64019190e-04,7.64019190e-04,0.000000e+00,100.0000,1,138.5542,1.000000,3.023855e-02,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,4.42,7.64019190e-04,5.818216e-15,0.000000e+00
75.00,0.8755,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.64019190e-04,8.72664626e-04,7.64019190e-04,7.64019190e-04,0.000000e+00,100.0000,1,62.7580,1.000000,2.944546e-02,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,4.21,7.64019190e-04,6.385847e-15,0.000000e+00
105.00,0.8755,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.64019190e-04,8.72664626e-04,7.64019190e-04,7.64019190e-04,0.000000e+00,100.0000,1,83.9176,1.000000,2.948698e-02,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,3.64,7.64019190e-04,6.385847e-15,0.000000e+00
135.00,0.8755,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.64019190e-04,8.72664626e-04,7.64019190e-04,7.64019190e-04,0.000000e+00,100.0000,1,62.9613,1.000000,3.092337e-02,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,4.22,7.64019190e-04,5.818216e-15,0.000000e+00
165.00,0.8755,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.64019190e-04,8.72664626e-04,7.64019190e-04,7.64019190e-04,0.000000e+00,100.0000,1,26.3001,1.000000,3.097385e-02,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,2.36,7.64019190e-04,1.986708e-15,0.000000e+00
15.00,0.8911,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.77599870e-04,8.72664626e-04,7.77599870e-04,7.77599870e-04,0.000000e+00,100.0000,1,35.8787,1.000000,2.995787e-02,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,2.46,7.77599870e-04,1.952010e-15,0.000000e+00
45.00,0.8911,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.77599870e-04,8.72664626e-04,7.77599870e-04,7.77599870e-04,0.000000e+00,100.0000,1,47.4555,1.000000,2.995224e-02,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,3.27,7.77599870e-04,5.437743e-15,0.000000e+00
75.00,0.8911,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.77599870e-04,8.72664626e-04,7.77599870e-04,7.77599870e-04,0.000000e+00,100.0000,1,64.7851,1.000000,2.838986e-02,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,3.27,7.77599870e-04,6.274319e-15,0.000000e+00
105.00,0.8911,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.77599870e-04,8.72664626e-04,7.77599870e-04,7.77599870e-04,0.000000e+00,100.0000,1,90.4926,1.000000,2.844505e-02,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,19.23,7.77599870e-04,6.274319e-15,0.000000e+00
135.00,0.8911,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.77599870e-04,8.72664626e-04,7.77599870e-04,7.77599870e-04,0.000000e+00,100.0000,1,136.9918,1.000000,2.987839e-02,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,12.84,7.77599870e-04,5.437743e-15,0.000000e+00
165.00,0.8911,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.77599870e-04,8.72664626e-04,7.77599870e-04,7.77599870e-04,0.000000e+00,100.0000,1,132.7993,1.000000,2.986091e-02,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,7.54,7.77599870e-04,1.952010e-15,0.000000e+00
15.00,0.9066,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.91180549e-04,8.72664626e-04,7.91180549e-04,7.91180549e-04,0.000000e+00,100.0000,1,131.2880,1.000000,2.889849e-02,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,7.53,7.91180549e-04,1.781468e-15,0.000000e+00
45.00,0.9066,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.91180549e-04,8.72664626e-04,7.91180549e-04,7.91180549e-04,0.000000e+00,100.0000,1,138.0194,1.000000,2.897644e-02,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,10.63,7.91180549e-04,5.070332e-15,0.000000e+00
75.00,0.9066,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.91180549e-04,8.72664626e-04,7.91180549e-04,7.91180549e-04,0.000000e+00,100.0000,1,78.3339,1.000000,2.666214e-02,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,10.38,7.91180549e-04,5.755512e-15,0.000000e+00
105.00,0.9066,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.91180549e-04,8.72664626e-04,7.91180549e-04,7.91180549e-04,0.000000e+00,100.0000,1,108.0761,1.000000,2.649560e-02,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,11.19,7.91180549e-04,5.755512e-15,0.000000e+00
135.00,0.9066,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.91180549e-04,8.72664626e-04,7.91180549e-04,7.91180549e-04,0.000000e+00,100.0000,1,64.6322,1.000000,2.896211e-02,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,10.57,7.91180549e-04,5.070332e-15,0.000000e+00
165.00,0.9066,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,7.91180549e-04,8.72664626e-04,7.91180549e-04,7.91180549e-04,1.370360e-16,100.0000,1,37.3203,1.000000,2.899027e-02,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,7.08,7.91180549e-04,1.644432e-15,0.000000e+00
15.00,0.9222,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.04761229e-04,8.72664626e-04,8.04761229e-04,8.04761229e-04,0.000000e+00,100.0000,1,131.6463,1.000000,2.806613e-02,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,8.88,8.04761229e-04,1.616682e-15,0.000000e+00
45.00,0.9222,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.04761229e-04,8.72664626e-04,8.04761229e-04,8.04761229e-04,0.000000e+00,100.0000,1,126.6743,1.000000,2.777937e-02,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,11.95,8.04761229e-04,4.850045e-15,0.000000e+00
75.00,0.9222,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.04761229e-04,8.72664626e-04,8.04761229e-04,8.04761229e-04,0.000000e+00,100.0000,1,101.0190,1.000000,2.591082e-02,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,11.10,8.04761229e-04,5.523662e-15,0.000000e+00
105.00,0.9222,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.04761229e-04,8.72664626e-04,8.04761229e-04,8.04761229e-04,0.000000e+00,100.0000,1,117.5738,1.000000,2.126172e-02,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,11.11,8.04761229e-04,5.523662e-15,0.000000e+00
135.00,0.9222,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.04761229e-04,8.72664626e-04,8.04761229e-04,8.04761229e-04,0.000000e+00,100.0000,1,40.7123,1.000000,2.781550e-02,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,11.45,8.04761229e-04,4.850045e-15,0.000000e+00
165.00,0.9222,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.04761229e-04,8.72664626e-04,8.04761229e-04,8.04761229e-04,0.000000e+00,100.0000,1,36.9903,1.000000,2.798001e-02,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,7.15,8.04761229e-04,1.886128e-15,0.000000e+00
15.00,0.9378,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.18341908e-04,8.72664626e-04,8.18341908e-04,8.18341908e-04,0.000000e+00,100.0000,1,41.0900,1.000000,2.713578e-02,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,7.89,8.18341908e-04,1.457364e-15,0.000000e+00
45.00,0.9378,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.18341908e-04,8.72664626e-04,8.18341908e-04,8.18341908e-04,0.000000e+00,100.0000,1,137.7967,1.000000,2.647598e-02,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,12.47,8.18341908e-04,4.769556e-15,0.000000e+00
75.00,0.9378,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.18341908e-04,8.72664626e-04,8.18341908e-04,8.18341908e-04,0.000000e+00,100.0000,1,115.2012,1.000000,2.574383e-02,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,10.65,8.18341908e-04,5.299507e-15,0.000000e+00
105.00,0.9378,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.18341908e-04,8.72664626e-04,8.18341908e-04,8.18341908e-04,0.000000e+00,100.0000,1,109.2153,1.000000,2.574605e-02,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,11.36,8.18341908e-04,5.299507e-15,0.000000e+00
135.00,0.9378,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.18341908e-04,8.72664626e-04,8.18341908e-04,8.18341908e-04,0.000000e+00,100.0000,1,65.2500,1.000000,2.568035e-02,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,10.82,8.18341908e-04,4.769556e-15,0.000000e+00
165.00,0.9378,120.0,5.0000,1.0e-03,+1,8.72664626e-04,equilibrium,8.18341908e-04,8.72664626e-04,8.18341908e-04,8.18341908e-04,0.000000e+00,100.0000,1,127.4564,1.000000,2.706254e-02,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,6.81,8.18341908e-04,1.589852e-15,0.000000e+00
