label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 10,10.0000,1.0e-03,39.675978,2.04882836e-03,134.7467,27.6699,1.000000,3.221827e-03
J = 10,10.0000,1.0e-03,39.682646,2.04882836e-03,138.5757,15.0603,1.000000,2.816833e-03
J = 10,10.0000,1.0e-03,39.689313,2.04882836e-03,138.4591,0.8837,1.000000,1.985586e-03
J = 10,10.0000,1.0e-03,39.695980,2.04882836e-03,134.4956,348.7244,1.000000,9.627537e-04
J = 10,10.0000,1.0e-03,39.702647,2.04882836e-03,127.7928,340.5858,1.000000,9.787277e-05
J = 10,10.0000,1.0e-03,39.709314,2.04882836e-03,119.6367,336.4221,1.000000,4.258390e-04
J = 10,10.0000,1.0e-03,39.715981,2.04882836e-03,111.0556,335.5115,1.000000,5.592646e-04
J = 10,10.0000,1.0e-03,39.722648,2.04882836e-03,102.8394,337.2259,1.000000,3.064191e-04
J = 10,10.0000,1.0e-03,39.729315,2.04882836e-03,95.6550,341.1299,1.000000,2.945491e-04
J = 10,10.0000,1.0e-03,39.735982,2.04882836e-03,90.1086,346.8516,1.000000,1.158388e-03
J = 10,10.0000,1.0e-03,39.742650,2.04882836e-03,86.7295,353.9178,1.000000,2.141444e-03
J = 10,10.0000,1.0e-03,39.749317,2.04882836e-03,85.8825,1.6558,1.000000,3.061455e-03
J = 10,10.0000,1.0e-03,39.755984,2.04882836e-03,87.6659,9.2466,1.000000,3.758520e-03
J = 10,10.0000,1.0e-03,39.762651,2.04882836e-03,91.8782,15.9070,1.000000,4.158580e-03
J = 10,10.0000,1.0e-03,39.769318,2.04882836e-03,98.0843,21.0387,1.000000,4.284376e-03
J = 10,10.0000,1.0e-03,39.775985,2.04882836e-03,105.7215,24.2224,1.000000,4.212346e-03
J = 10,10.0000,1.0e-03,39.782652,2.04882836e-03,114.1664,25.0831,1.000000,4.016723e-03
J = 10,10.0000,1.0e-03,39.789319,2.04882836e-03,122.7217,23.1243,1.000000,3.725932e-03
J = 10,10.0000,1.0e-03,39.795986,2.04882836e-03,130.5285,17.6432,1.000000,3.289700e-03
J = 10,10.0000,1.0e-03,39.802654,2.04882836e-03,136.4548,8.0014,1.000000,2.568844e-03
J = 10,10.0000,1.0e-03,39.809321,2.04882836e-03,139.1861,354.7198,1.000000,1.437687e-03
J = 10,10.0000,1.0e-03,39.815988,2.04882836e-03,137.8752,340.6178,1.000000,3.513615e-05
J = 10,10.0000,1.0e-03,39.822655,2.04882836e-03,132.8636,329.1719,1.000000,1.264057e-03
J = 10,10.0000,1.0e-03,39.829322,2.04882836e-03,125.3363,321.8067,1.000000,2.222507e-03
J = 10,10.0000,1.0e-03,39.835989,2.04882836e-03,116.5007,318.1811,1.000000,2.801426e-03
J = 10,10.0000,1.0e-03,39.842656,2.04882836e-03,107.2874,317.5679,1.000000,3.015658e-03
J = 10,10.0000,1.0e-03,39.849323,2.04882836e-03,98.4221,319.4279,1.000000,2.869294e-03
J = 10,10.0000,1.0e-03,39.855990,2.04882836e-03,90.5444,323.4318,1.000000,2.360060e-03
J = 10,10.0000,1.0e-03,39.862658,2.04882836e-03,84.2714,329.3098,1.000000,1.508084e-03
J = 10,10.0000,1.0e-03,39.869325,2.04882836e-03,80.1798,336.6563,1.000000,3.923464e-04
J = 10,10.0000,1.0e-03,39.875992,2.04882836e-03,78.6991,344.7839,1.000000,8.301085e-04
J = 10,10.0000,1.0e-03,39.882659,2.04882836e-03,79.9699,352.7619,1.000000,1.959165e-03
J = 10,10.0000,1.0e-03,39.889326,2.04882836e-03,83.7756,359.6615,1.000000,2.833265e-03
J = 10,10.0000,1.0e-03,39.895993,2.04882836e-03,89.6128,4.7945,1.000000,3.383961e-03
J = 10,10.0000,1.0e-03,39.902660,2.04882836e-03,96.8273,7.7475,1.000000,3.618997e-03
J = 10,10.0000,1.0e-03,39.909327,2.04882836e-03,104.7076,8.2502,1.000000,3.568488e-03
J = 10,10.0000,1.0e-03,39.915994,2.04882836e-03,112.4935,6.0394,1.000000,3.240078e-03
J = 10,10.0000,1.0e-03,39.922662,2.04882836e-03,119.3311,0.8518,1.000000,2.602239e-03
J = 10,10.0000,1.0e-03,39.929329,2.04882836e-03,124.2521,352.6711,1.000000,1.613449e-03
J = 10,10.0000,1.0e-03,39.935996,2.04882836e-03,126.3151,342.2409,1.000000,3.160392e-04
J = 10,10.0000,1.0e-03,39.942663,2.04882836e-03,124.9834,331.3025,1.000000,1.082972e-03
J = 10,10.0000,1.0e-03,39.949330,2.04882836e-03,120.4377,321.8179,1.000000,2.311650e-03
J = 10,10.0000,1.0e-03,39.955997,2.04882836e-03,113.4229,314.9124,1.000000,3.214534e-03
J = 10,10.0000,1.0e-03,39.962664,2.04882836e-03,104.8379,310.7905,1.000000,3.769775e-03
J = 10,10.0000,1.0e-03,39.969331,2.04882836e-03,95.4954,309.2689,1.000000,4.002047e-03
J = 10,10.0000,1.0e-03,39.975998,2.04882836e-03,86.1019,310.1716,1.000000,3.925428e-03
J = 10,10.0000,1.0e-03,39.982666,2.04882836e-03,77.3310,313.4525,1.000000,3.529938e-03
J = 10,10.0000,1.0e-03,39.989333,2.04882836e-03,69.8963,319.1251,1.000000,2.794020e-03
J = 10,10.0000,1.0e-03,39.996000,2.04882836e-03,64.5628,327.0238,1.000000,1.724572e-03
J = 10,10.0000,1.0e-03,40.002667,2.04882836e-03,62.0203,336.4596,1.000000,4.209090e-04
J = 10,10.0000,1.0e-03,40.009334,2.04882836e-03,62.6148,346.1057,1.000000,9.034951e-04
J = 10,10.0000,1.0e-03,40.016001,2.04882836e-03,66.1413,354.4665,1.000000,2.018882e-03
J = 10,10.0000,1.0e-03,40.022668,2.04882836e-03,71.9329,0.5354,1.000000,2.803035e-03
J = 10,10.0000,1.0e-03,40.029335,2.04882836e-03,79.1366,3.9456,1.000000,3.244780e-03
J = 10,10.0000,1.0e-03,40.036002,2.04882836e-03,86.9085,4.6927,1.000000,3.369644e-03
J = 10,10.0000,1.0e-03,40.042670,2.04882836e-03,94.4571,2.8706,1.000000,3.186129e-03
J = 10,10.0000,1.0e-03,40.049337,2.04882836e-03,101.0131,358.6001,1.000000,2.677060e-03
J = 10,10.0000,1.0e-03,40.056004,2.04882836e-03,105.8190,352.1349,1.000000,1.829322e-03
J = 10,10.0000,1.0e-03,40.062671,2.04882836e-03,108.2036,344.0531,1.000000,6.908948e-04
J = 10,10.0000,1.0e-03,40.069338,2.04882836e-03,107.7518,335.3355,1.000000,5.880328e-04
J = 10,10.0000,1.0e-03,40.076005,2.04882836e-03,104.4564,327.1293,1.000000,1.794054e-03
J = 10,10.0000,1.0e-03,40.082672,2.04882836e-03,98.7021,320.3502,1.000000,2.749882e-03
J = 10,10.0000,1.0e-03,40.089339,2.04882836e-03,91.0955,315.5021,1.000000,3.370336e-03
J = 10,10.0000,1.0e-03,40.096006,2.04882836e-03,82.2984,312.8056,1.000000,3.642162e-03
J = 10,10.0000,1.0e-03,40.102674,2.04882836e-03,72.9623,312.4290,1.000000,3.578325e-03
J = 10,10.0000,1.0e-03,40.109341,2.04882836e-03,63.7606,314.6642,1.000000,3.183931e-03
J = 10,10.0000,1.0e-03,40.116008,2.04882836e-03,55.4774,319.9754,1.000000,2.441704e-03
J = 10,10.0000,1.0e-03,40.122675,2.04882836e-03,49.0952,328.7656,1.000000,1.334249e-03
J = 10,10.0000,1.0e-03,40.129342,2.04882836e-03,45.7147,340.6042,1.000000,5.877613e-05
J = 10,10.0000,1.0e-03,40.136009,2.04882836e-03,46.0792,353.4049,1.000000,1.463498e-03
J = 10,10.0000,1.0e-03,40.142676,2.04882836e-03,49.9947,4.3140,1.000000,2.575140e-03
J = 10,10.0000,1.0e-03,40.149343,2.04882836e-03,56.4624,11.7246,1.000000,3.313705e-03
J = 10,10.0000,1.0e-03,40.156010,2.04882836e-03,64.3179,15.5556,1.000000,3.762464e-03
J = 10,10.0000,1.0e-03,40.162678,2.04882836e-03,72.5798,16.3059,1.000000,3.999488e-03
J = 10,10.0000,1.0e-03,40.169345,2.04882836e-03,80.4549,14.4639,1.000000,4.038698e-03
J = 10,10.0000,1.0e-03,40.176012,2.04882836e-03,87.2542,10.4053,1.000000,3.841418e-03
J = 10,10.0000,1.0e-03,40.182679,2.04882836e-03,92.3489,4.4998,1.000000,3.353382e-03
J = 10,10.0000,1.0e-03,40.189346,2.04882836e-03,95.2022,357.2613,1.000000,2.557277e-03
J = 10,10.0000,1.0e-03,40.196013,2.04882836e-03,95.4690,349.4202,1.000000,1.521571e-03
J = 10,10.0000,1.0e-03,40.202680,2.04882836e-03,93.0944,341.8309,1.000000,4.038173e-04
J = 10,10.0000,1.0e-03,40.209347,2.04882836e-03,88.3277,335.2656,1.000000,6.067810e-04
J = 10,10.0000,1.0e-03,40.216014,2.04882836e-03,81.6351,330.2803,1.000000,1.358579e-03
J = 10,10.0000,1.0e-03,40.222682,2.04882836e-03,73.5865,327.2532,1.000000,1.765025e-03
J = 10,10.0000,1.0e-03,40.229349,2.04882836e-03,64.7979,326.5427,1.000000,1.790679e-03
J = 10,10.0000,1.0e-03,40.236016,2.04882836e-03,55.9535,328.6664,1.000000,1.424096e-03
J = 10,10.0000,1.0e-03,40.242683,2.04882836e-03,47.9082,334.4000,1.000000,6.632858e-04
J = 10,10.0000,1.0e-03,40.249350,2.04882836e-03,41.8175,344.4961,1.000000,4.480776e-04
J = 10,10.0000,1.0e-03,40.256017,2.04882836e-03,39.0487,358.4374,1.000000,1.696080e-03
J = 10,10.0000,1.0e-03,40.262684,2.04882836e-03,40.4574,13.0932,1.000000,2.688093e-03
J = 10,10.0000,1.0e-03,40.269351,2.04882836e-03,45.5974,24.6922,1.000000,3.237586e-03
J = 10,10.0000,1.0e-03,40.276018,2.04882836e-03,53.1662,31.8792,1.000000,3.504214e-03
J = 10,10.0000,1.0e-03,40.282686,2.04882836e-03,61.9057,35.1713,1.000000,3.693492e-03
J = 10,10.0000,1.0e-03,40.289353,2.04882836e-03,70.8745,35.4016,1.000000,3.903375e-03
J = 10,10.0000,1.0e-03,40.296020,2.04882836e-03,79.3474,33.1683,1.000000,4.133699e-03
J = 10,10.0000,1.0e-03,40.302687,2.04882836e-03,86.6930,28.8556,1.000000,4.316820e-03
J = 10,10.0000,1.0e-03,40.309354,2.04882836e-03,92.3193,22.8014,1.000000,4.346596e-03
J = 10,10.0000,1.0e-03,40.316021,2.04882836e-03,95.7043,15.4763,1.000000,4.122003e-03
J = 10,10.0000,1.0e-03,40.322688,2.04882836e-03,96.4973,7.5829,1.000000,3.607894e-03
J = 10,10.0000,1.0e-03,40.329355,2.04882836e-03,94.6320,359.9837,1.000000,2.877057e-03
J = 10,10.0000,1.0e-03,40.336022,2.04882836e-03,90.3577,353.4912,1.000000,2.088810e-03
J = 10,10.0000,1.0e-03,40.342690,2.04882836e-03,84.1625,348.7072,1.000000,1.419190e-03
J = 10,10.0000,1.0e-03,40.349357,2.04882836e-03,76.6601,346.0360,1.000000,1.003548e-03
J = 10,10.0000,1.0e-03,40.356024,2.04882836e-03,68.5262,345.8191,1.000000,9.188587e-04
J = 10,10.0000,1.0e-03,40.362691,2.04882836e-03,60.5127,348.4666,1.000000,1.186133e-03
J = 10,10.0000,1.0e-03,40.369358,2.04882836e-03,53.5195,354.4501,1.000000,1.761296e-03
J = 10,10.0000,1.0e-03,40.376025,2.04882836e-03,48.6346,3.9366,1.000000,2.495580e-03
J = 10,10.0000,1.0e-03,40.382692,2.04882836e-03,46.9398,15.9635,1.000000,3.117542e-03
J = 10,10.0000,1.0e-03,40.389359,2.04882836e-03,48.9606,28.1170,1.000000,3.388960e-03
J = 10,10.0000,1.0e-03,40.396026,2.04882836e-03,54.2883,37.9650,1.000000,3.329823e-03
J = 10,10.0000,1.0e-03,40.402694,2.04882836e-03,61.9307,44.5140,1.000000,3.146807e-03
J = 10,10.0000,1.0e-03,40.409361,2.04882836e-03,70.8672,47.9047,1.000000,3.025206e-03
J = 10,10.0000,1.0e-03,40.416028,2.04882836e-03,80.2573,48.5678,1.000000,3.058574e-03
J = 10,10.0000,1.0e-03,40.422695,2.04882836e-03,89.3994,46.8223,1.000000,3.261648e-03
J = 10,10.0000,1.0e-03,40.429362,2.04882836e-03,97.6359,42.8345,1.000000,3.584922e-03
J = 10,10.0000,1.0e-03,40.436029,2.04882836e-03,104.2942,36.7470,1.000000,3.920353e-03
J = 10,10.0000,1.0e-03,40.442696,2.04882836e-03,108.7085,28.9087,1.000000,4.119931e-03
J = 10,10.0000,1.0e-03,40.449363,2.04882836e-03,110.3580,20.0916,1.000000,4.056470e-03
J = 10,10.0000,1.0e-03,40.456030,2.04882836e-03,109.0706,11.4501,1.000000,3.712488e-03
J = 10,10.0000,1.0e-03,40.462698,2.04882836e-03,105.1233,4.1328,1.000000,3.208435e-03
J = 10,10.0000,1.0e-03,40.469365,2.04882836e-03,99.1349,358.9031,1.000000,2.727781e-03
J = 10,10.0000,1.0e-03,40.476032,2.04882836e-03,91.8676,356.1035,1.000000,2.424037e-03
J = 10,10.0000,1.0e-03,40.482699,2.04882836e-03,84.1022,355.8522,1.000000,2.380779e-03
J = 10,10.0000,1.0e-03,40.489366,2.04882836e-03,76.6195,358.2091,1.000000,2.608056e-03
J = 10,10.0000,1.0e-03,40.496033,2.04882836e-03,70.2307,3.1852,1.000000,3.040573e-03
J = 10,10.0000,1.0e-03,40.502700,2.04882836e-03,65.7732,10.5636,1.000000,3.533507e-03
J = 10,10.0000,1.0e-03,40.509367,2.04882836e-03,63.9858,19.6204,1.000000,3.891539e-03
J = 10,10.0000,1.0e-03,40.516034,2.04882836e-03,65.2630,29.0729,1.000000,3.968222e-03
J = 10,10.0000,1.0e-03,40.522702,2.04882836e-03,69.4781,37.5329,1.000000,3.767973e-03
J = 10,10.0000,1.0e-03,40.529369,2.04882836e-03,76.0757,44.0746,1.000000,3.426135e-03
J = 10,10.0000,1.0e-03,40.536036,2.04882836e-03,84.3268,48.3401,1.000000,3.103270e-03
J = 10,10.0000,1.0e-03,40.542703,2.04882836e-03,93.5102,50.2677,1.000000,2.913878e-03
J = 10,10.0000,1.0e-03,40.549370,2.04882836e-03,102.9500,49.8111,1.000000,2.909959e-03
J = 10,10.0000,1.0e-03,40.556037,2.04882836e-03,111.9613,46.7994,1.000000,3.081216e-03
J = 10,10.0000,1.0e-03,40.562704,2.04882836e-03,119.7667,40.9663,1.000000,3.347277e-03
J = 10,10.0000,1.0e-03,40.569371,2.04882836e-03,125.4572,32.2403,1.000000,3.547600e-03
J = 10,10.0000,1.0e-03,40.576038,2.04882836e-03,128.1353,21.3402,1.000000,3.484653e-03
J = 10,10.0000,1.0e-03,40.582706,2.04882836e-03,127.3241,10.1051,1.000000,3.077993e-03
J = 10,10.0000,1.0e-03,40.589373,2.04882836e-03,123.3144,0.6564,1.000000,2.476545e-03
J = 10,10.0000,1.0e-03,40.596040,2.04882836e-03,116.9898,354.1846,1.000000,1.931315e-03
J = 10,10.0000,1.0e-03,40.602707,2.04882836e-03,109.3739,350.8516,1.000000,1.623272e-03
J = 10,10.0000,1.0e-03,40.609374,2.04882836e-03,101.3801,350.3809,1.000000,1.628747e-03
J = 10,10.0000,1.0e-03,40.616041,2.04882836e-03,93.7958,352.4549,1.000000,1.945639e-03
J = 10,10.0000,1.0e-03,40.622708,2.04882836e-03,87.3377,356.7899,1.000000,2.507682e-03
J = 10,10.0000,1.0e-03,40.629375,2.04882836e-03,82.6727,3.0332,1.000000,3.186331e-03
J = 10,10.0000,1.0e-03,40.636042,2.04882836e-03,80.3608,10.6164,1.000000,3.808459e-03
J = 10,10.0000,1.0e-03,40.642710,2.04882836e-03,80.7328,18.7095,1.000000,4.214269e-03
J = 10,10.0000,1.0e-03,40.649377,2.04882836e-03,83.7868,26.3788,1.000000,4.332868e-03
J = 10,10.0000,1.0e-03,40.656044,2.04882836e-03,89.2002,32.8426,1.000000,4.208639e-03
J = 10,10.0000,1.0e-03,40.662711,2.04882836e-03,96.4502,37.5939,1.000000,3.956235e-03
J = 10,10.0000,1.0e-03,40.669378,2.04882836e-03,104.9373,40.3176,1.000000,3.694635e-03
J = 10,10.0000,1.0e-03,40.676045,2.04882836e-03,114.0375,40.7057,1.000000,3.503691e-03
J = 10,10.0000,1.0e-03,40.682712,2.04882836e-03,123.0670,38.2804,1.000000,3.401003e-03
J = 10,10.0000,1.0e-03,40.689379,2.04882836e-03,131.1769,32.3187,1.000000,3.317801e-03
J = 10,10.0000,1.0e-03,40.696046,2.04882836e-03,137.2342,22.1670,1.000000,3.072265e-03
J = 10,10.0000,1.0e-03,40.702714,2.04882836e-03,139.9368,8.4478,1.000000,2.435022e-03
J = 10,10.0000,1.0e-03,40.709381,2.04882836e-03,138.5232,354.2079,1.000000,1.411030e-03
J = 10,10.0000,1.0e-03,40.716048,2.04882836e-03,133.4800,342.9843,1.000000,3.390877e-04
J = 10,10.0000,1.0e-03,40.722715,2.04882836e-03,126.0912,336.0550,1.000000,4.716318e-04
J = 10,10.0000,1.0e-03,40.729382,2.04882836e-03,117.5982,332.9571,1.000000,9.050677e-04
J = 10,10.0000,1.0e-03,40.736049,2.04882836e-03,108.9442,332.9091,1.000000,9.416500e-04
J = 10,10.0000,1.0e-03,40.742716,2.04882836e-03,100.8639,335.3283,1.000000,5.941486e-04
J = 10,10.0000,1.0e-03,40.749383,2.04882836e-03,93.9958,339.8135,1.000000,9.424550e-05
J = 10,10.0000,1.0e-03,40.756050,2.04882836e-03,88.9249,345.9859,1.000000,1.030577e-03
J = 10,10.0000,1.0e-03,40.762718,2.04882836e-03,86.1439,353.3275,1.000000,2.062191e-03
J = 10,10.0000,1.0e-03,40.769385,2.04882836e-03,85.9534,1.1157,1.000000,3.003900e-03
J = 10,10.0000,1.0e-03,40.776052,2.04882836e-03,88.3687,8.5192,1.000000,3.704206e-03
J = 10,10.0000,1.0e-03,40.782719,2.04882836e-03,93.1130,14.7907,1.000000,4.102600e-03
J = 10,10.0000,1.0e-03,40.789386,2.04882836e-03,99.7019,19.3830,1.000000,4.228749e-03
J = 10,10.0000,1.0e-03,40.796053,2.04882836e-03,107.5456,21.9020,1.000000,4.154332e-03
J = 10,10.0000,1.0e-03,40.802720,2.04882836e-03,115.9952,21.9587,1.000000,3.938952e-03
J = 10,10.0000,1.0e-03,40.809387,2.04882836e-03,124.3099,19.0197,1.000000,3.589103e-03
J = 10,10.0000,1.0e-03,40.816054,2.04882836e-03,131.5579,12.4012,1.000000,3.030671e-03
J = 10,10.0000,1.0e-03,40.822722,2.04882836e-03,136.5436,1.7380,1.000000,2.126758e-03
J = 10,10.0000,1.0e-03,40.829389,2.04882836e-03,138.0429,348.1958,1.000000,8.359291e-04
J = 10,10.0000,1.0e-03,40.836056,2.04882836e-03,135.5446,334.9314,1.000000,5.909823e-04
J = 10,10.0000,1.0e-03,40.842723,2.04882836e-03,129.6876,324.8186,1.000000,1.802892e-03
J = 10,10.0000,1.0e-03,40.849390,2.04882836e-03,121.6794,318.6299,1.000000,2.648890e-03
J = 10,10.0000,1.0e-03,40.856057,2.04882836e-03,112.6245,315.8765,1.000000,3.126202e-03
J = 10,10.0000,1.0e-03,40.862724,2.04882836e-03,103.3722,315.9197,1.000000,3.251635e-03
J = 10,10.0000,1.0e-03,40.869391,2.04882836e-03,94.6124,318.3272,1.000000,3.024484e-03
J = 10,10.0000,1.0e-03,40.876058,2.04882836e-03,86.9807,322.8354,1.000000,2.439624e-03
J = 10,10.0000,1.0e-03,40.882726,2.04882836e-03,81.1026,329.1832,1.000000,1.519766e-03
J = 10,10.0000,1.0e-03,40.889393,2.04882836e-03,77.5497,336.9097,1.000000,3.541257e-04
J = 10,10.0000,1.0e-03,40.896060,2.04882836e-03,76.7090,345.2303,1.000000,8.869380e-04
J = 10,10.0000,1.0e-03,40.902727,2.04882836e-03,78.6357,353.1413,1.000000,1.999908e-03
J = 10,10.0000,1.0e-03,40.909394,2.04882836e-03,83.0153,359.7188,1.000000,2.835368e-03
J = 10,10.0000,1.0e-03,40.916061,2.04882836e-03,89.2697,4.3394,1.000000,3.340532e-03
J = 10,10.0000,1.0e-03,40.922728,2.04882836e-03,96.7024,6.6581,1.000000,3.528798e-03
J = 10,10.0000,1.0e-03,40.929395,2.04882836e-03,104.5771,6.4523,1.000000,3.424321e-03
J = 10,10.0000,1.0e-03,40.936062,2.04882836e-03,112.1117,3.5054,1.000000,3.024292e-03
J = 10,10.0000,1.0e-03,40.942730,2.04882836e-03,118.4358,357.6522,1.000000,2.294696e-03
J = 10,10.0000,1.0e-03,40.949397,2.04882836e-03,122.6046,349.0745,1.000000,1.216359e-03
J = 10,10.0000,1.0e-03,40.956064,2.04882836e-03,123.7924,338.7429,1.000000,1.206256e-04
J = 10,10.0000,1.0e-03,40.962731,2.04882836e-03,121.6536,328.4039,1.000000,1.482142e-03
J = 10,10.0000,1.0e-03,40.969398,2.04882836e-03,116.5106,319.7322,1.000000,2.623723e-03
J = 10,10.0000,1.0e-03,40.976065,2.04882836e-03,109.1266,313.5725,1.000000,3.429452e-03
J = 10,10.0000,1.0e-03,40.982732,2.04882836e-03,100.3504,310.0439,1.000000,3.893384e-03
J = 10,10.0000,1.0e-03,40.989399,2.04882836e-03,90.9464,309.0084,1.000000,4.040082e-03
J = 10,10.0000,1.0e-03,40.996066,2.04882836e-03,81.6014,310.3753,1.000000,3.879663e-03
J = 10,10.0000,1.0e-03,41.002734,2.04882836e-03,72.9994,314.1792,1.000000,3.398383e-03
J = 10,10.0000,1.0e-03,41.009401,2.04882836e-03,65.8895,320.4767,1.000000,2.574006e-03
J = 10,10.0000,1.0e-03,41.016068,2.04882836e-03,61.0749,329.0488,1.000000,1.423933e-03
J = 10,10.0000,1.0e-03,41.022735,2.04882836e-03,59.2369,339.0139,1.000000,7.555497e-05
J = 10,10.0000,1.0e-03,41.029402,2.04882836e-03,60.6198,348.8189,1.000000,1.232450e-03
J = 10,10.0000,1.0e-03,41.036069,2.04882836e-03,64.8619,356.9174,1.000000,2.281636e-03
J = 10,10.0000,1.0e-03,41.042736,2.04882836e-03,71.1774,2.4406,1.000000,2.985347e-03
J = 10,10.0000,1.0e-03,41.049403,2.04882836e-03,78.6676,5.1858,1.000000,3.355657e-03
J = 10,10.0000,1.0e-03,41.056070,2.04882836e-03,86.4864,5.2513,1.000000,3.420327e-03
J = 10,10.0000,1.0e-03,41.062738,2.04882836e-03,93.8529,2.7902,1.000000,3.180356e-03
J = 10,10.0000,1.0e-03,41.069405,2.04882836e-03,100.0147,357.9832,1.000000,2.613888e-03
J = 10,10.0000,1.0e-03,41.076072,2.04882836e-03,104.2511,351.1686,1.000000,1.714965e-03
J = 10,10.0000,1.0e-03,41.082739,2.04882836e-03,105.9664,343.0111,1.000000,5.504932e-04
J = 10,10.0000,1.0e-03,41.089406,2.04882836e-03,104.8533,334.5084,1.000000,7.140554e-04
J = 10,10.0000,1.0e-03,41.096073,2.04882836e-03,101.0024,326.7206,1.000000,1.869469e-03
J = 10,10.0000,1.0e-03,41.102740,2.04882836e-03,94.8455,320.4373,1.000000,2.755399e-03
J = 10,10.0000,1.0e-03,41.109407,2.04882836e-03,86.9887,316.0860,1.000000,3.299398e-03
J = 10,10.0000,1.0e-03,41.116074,2.04882836e-03,78.0758,313.8868,1.000000,3.491565e-03
J = 10,10.0000,1.0e-03,41.122742,2.04882836e-03,68.7510,314.0667,1.000000,3.342368e-03
J = 10,10.0000,1.0e-03,41.129409,2.04882836e-03,59.7077,317.0152,1.000000,2.851965e-03
J = 10,10.0000,1.0e-03,41.136076,2.04882836e-03,51.7903,323.2952,1.000000,2.000297e-03
J = 10,10.0000,1.0e-03,41.142743,2.04882836e-03,46.0722,333.2728,1.000000,7.864486e-04
J = 10,10.0000,1.0e-03,41.149410,2.04882836e-03,43.6850,346.1065,1.000000,6.483149e-04
J = 10,10.0000,1.0e-03,41.156077,2.04882836e-03,45.1923,359.1041,1.000000,1.972186e-03
J = 10,10.0000,1.0e-03,41.162744,2.04882836e-03,50.0896,9.3826,1.000000,2.931914e-03
J = 10,10.0000,1.0e-03,41.169411,2.04882836e-03,57.2099,15.8253,1.000000,3.539107e-03
J = 10,10.0000,1.0e-03,41.176078,2.04882836e-03,65.3939,18.7070,1.000000,3.908028e-03
J = 10,10.0000,1.0e-03,41.182746,2.04882836e-03,73.7170,18.6314,1.000000,4.105355e-03
J = 10,10.0000,1.0e-03,41.189413,2.04882836e-03,81.4318,16.0901,1.000000,4.125325e-03
J = 10,10.0000,1.0e-03,41.196080,2.04882836e-03,87.8793,11.4582,1.000000,3.914263e-03
J = 10,10.0000,1.0e-03,41.202747,2.04882836e-03,92.4613,5.1337,1.000000,3.412655e-03
J = 10,10.0000,1.0e-03,41.209414,2.04882836e-03,94.6919,357.6809,1.000000,2.609821e-03
J = 10,10.0000,1.0e-03,41.216081,2.04882836e-03,94.3022,349.8660,1.000000,1.587483e-03
J = 10,10.0000,1.0e-03,41.222748,2.04882836e-03,91.3223,342.5282,1.000000,5.109747e-04
J = 10,10.0000,1.0e-03,41.229415,2.04882836e-03,86.0666,336.3829,1.000000,4.343381e-04
J = 10,10.0000,1.0e-03,41.236082,2.04882836e-03,79.0351,331.9326,1.000000,1.106207e-03
J = 10,10.0000,1.0e-03,41.242750,2.04882836e-03,70.8122,329.5437,1.000000,1.424812e-03
J = 10,10.0000,1.0e-03,41.249417,2.04882836e-03,62.0313,329.6141,1.000000,1.356622e-03
J = 10,10.0000,1.0e-03,41.256084,2.04882836e-03,53.4205,332.7392,1.000000,8.912079e-04
J = 10,10.0000,1.0e-03,41.262751,2.04882836e-03,45.9205,339.7381,1.000000,3.963246e-05
J = 10,10.0000,1.0e-03,41.269418,2.04882836e-03,40.7845,351.1311,1.000000,1.100988e-03
J = 10,10.0000,1.0e-03,41.276085,2.04882836e-03,39.3229,5.6355,1.000000,2.230466e-03
J = 10,10.0000,1.0e-03,41.282752,2.04882836e-03,42.0273,19.5735,1.000000,2.985564e-03
J = 10,10.0000,1.0e-03,41.289419,2.04882836e-03,48.0976,29.7944,1.000000,3.332707e-03
J = 10,10.0000,1.0e-03,41.296086,2.04882836e-03,56.1921,35.7079,1.000000,3.492218e-03
J = 10,10.0000,1.0e-03,41.302754,2.04882836e-03,65.1603,38.0280,1.000000,3.644118e-03
J = 10,10.0000,1.0e-03,41.309421,2.04882836e-03,74.1483,37.5158,1.000000,3.854333e-03
J = 10,10.0000,1.0e-03,41.316088,2.04882836e-03,82.4723,34.6745,1.000000,4.101099e-03
J = 10,10.0000,1.0e-03,41.322755,2.04882836e-03,89.5130,29.8367,1.000000,4.301954e-03
J = 10,10.0000,1.0e-03,41.329422,2.04882836e-03,94.6843,23.3446,1.000000,4.341608e-03
J = 10,10.0000,1.0e-03,41.336089,2.04882836e-03,97.4873,15.7237,1.000000,4.119434e-03
J = 10,10.0000,1.0e-03,41.342756,2.04882836e-03,97.6292,7.7480,1.000000,3.612861e-03
J = 10,10.0000,1.0e-03,41.349423,2.04882836e-03,95.1290,0.3140,1.000000,2.911708e-03
J = 10,10.0000,1.0e-03,41.356090,2.04882836e-03,90.3200,354.2084,1.000000,2.183109e-03
J = 10,10.0000,1.0e-03,41.362758,2.04882836e-03,83.7497,349.9776,1.000000,1.597604e-03
J = 10,10.0000,1.0e-03,41.369425,2.04882836e-03,76.0672,347.9833,1.000000,1.278130e-03
J = 10,10.0000,1.0e-03,41.376092,2.04882836e-03,67.9769,348.5475,1.000000,1.287391e-03
J = 10,10.0000,1.0e-03,41.382759,2.04882836e-03,60.2677,352.0553,1.000000,1.627804e-03
J = 10,10.0000,1.0e-03,41.389426,2.04882836e-03,53.8790,358.8691,1.000000,2.224866e-03
