config,ic_id,band0,t_yr,omega_e,Id_over_Is,beta_deg
goes8_sa17,4,SAM,0.001629,2.24840228e-03,0.983987,87.0463
goes8_sa17,4,SAM,0.001796,2.28039167e-03,0.984540,89.1907
goes8_sa17,4,SAM,0.001980,2.30954909e-03,0.985128,91.4210
goes8_sa17,4,SAM,0.002183,2.33461616e-03,0.985754,93.7252
goes8_sa17,4,SAM,0.002406,2.35420253e-03,0.986423,96.0908
goes8_sa17,4,SAM,0.002653,2.36680164e-03,0.987136,98.5056
goes8_sa17,4,SAM,0.002925,2.37079405e-03,0.987892,100.9606
goes8_sa17,4,SAM,0.003225,2.36441872e-03,0.988687,103.4536
goes8_sa17,4,SAM,0.003555,2.34568117e-03,0.989511,105.9950
goes8_sa17,4,SAM,0.003919,2.31214806e-03,0.990344,108.6177
goes8_sa17,4,SAM,0.004321,2.26053798e-03,0.991155,111.3938
goes8_sa17,4,SAM,0.004764,2.18593501e-03,0.991895,114.4670
goes8_sa17,4,SAM,0.005252,2.08028645e-03,0.992464,118.1149
goes8_sa17,4,SAM,0.005790,1.92971407e-03,0.992633,122.8689
goes8_sa17,4,SAM,0.006384,1.71232893e-03,0.991674,129.6330
goes8_sa17,4,SAM,0.007038,1.42570827e-03,0.986544,138.6394
goes8_sa17,4,SAM,0.007759,1.25978692e-03,0.970786,143.3321
goes8_sa17,4,SAM,0.008555,1.46049855e-03,0.959204,140.2513
goes8_sa17,4,SAM,0.009431,1.63841558e-03,0.951496,140.8688
goes8_sa17,4,SAM,0.010398,1.77431905e-03,0.943945,143.0167
goes8_sa17,4,SAM,0.011464,1.89283588e-03,0.936232,146.0555
goes8_sa17,4,SAM,0.012638,2.00140649e-03,0.928070,149.7658
goes8_sa17,4,SAM,0.013934,2.10332827e-03,0.919268,153.9671
goes8_sa17,4,SAM,0.015362,2.20036383e-03,0.909774,158.4393
goes8_sa17,4,SAM,0.016936,2.29359568e-03,0.899701,162.9138
goes8_sa17,4,SAM,0.018672,2.38372489e-03,0.889322,167.1059
goes8_sa17,4,SAM,0.020585,2.47117252e-03,0.879018,170.7686
goes8_sa17,4,SAM,0.022695,2.55615559e-03,0.869186,173.7502
goes8_sa17,4,SAM,0.025021,2.63879198e-03,0.860160,176.0383
goes8_sa17,4,SAM,0.027585,2.71920579e-03,0.852178,177.7527
goes8_sa17,4,SAM,0.030412,2.79759797e-03,0.845392,179.0505
goes8_sa17,4,SAM,0.033529,2.87428957e-03,0.839893,179.9727
goes8_sa17,4,SAM,0.036966,2.94976780e-03,0.835734,179.3734
goes8_sa17,4,SAM,0.040754,3.02473991e-03,0.832929,179.1015
goes8_sa17,4,SAM,0.044931,3.10017893e-03,0.831463,179.0909
goes8_sa17,4,SAM,0.049535,3.17736654e-03,0.831304,179.1936
goes8_sa17,4,SAM,0.054612,3.25795495e-03,0.832408,179.2709
goes8_sa17,4,SAM,0.060209,3.34405063e-03,0.834712,179.2850
goes8_sa17,4,SAM,0.066379,3.43830717e-03,0.838136,179.2805
goes8_sa17,4,SAM,0.073182,3.54402443e-03,0.842585,179.2828
goes8_sa17,4,SAM,0.080683,3.66527040e-03,0.847949,179.2849
goes8_sa17,4,SAM,0.088951,3.80704954e-03,0.854115,179.2793
goes8_sa17,4,SAM,0.098068,3.97554063e-03,0.860966,179.2646
goes8_sa17,4,SAM,0.108118,4.17843401e-03,0.868385,179.2400
goes8_sa17,4,SAM,0.119199,4.42540976e-03,0.876255,179.2033
goes8_sa17,4,SAM,0.131415,4.72881051e-03,0.884458,179.1507
goes8_sa17,4,SAM,0.144883,5.10458070e-03,0.892876,179.0757
goes8_sa17,4,SAM,0.159731,5.57357586e-03,0.901383,178.9648
goes8_sa17,4,SAM,0.176101,6.16340107e-03,0.909853,178.7923
goes8_sa17,4,SAM,0.194149,6.91103434e-03,0.918155,178.5157
goes8_sa17,4,SAM,0.214047,7.86666194e-03,0.926163,178.0719
goes8_sa17,4,SAM,0.235983,9.09949258e-03,0.933761,177.3757
goes8_sa17,4,SAM,0.260168,1.07071134e-02,0.940841,176.3110
goes8_sa17,4,SAM,0.286832,1.28322687e-02,0.947314,174.7044
goes8_sa17,4,SAM,0.316228,1.56996518e-02,0.953109,172.2555
goes8_sa17,4,SAM,0.348637,1.97325826e-02,0.958149,168.3118
goes8_sa17,4,SAM,0.384367,2.67478598e-02,0.962049,158.4913
goes8_sa17,4,SAM,0.423759,3.35670157e-02,0.969073,140.1979
goes8_sa17,4,SAM,0.467188,2.86176914e-02,0.974826,136.6093
goes8_sa17,4,SAM,0.515068,2.35579593e-02,0.969718,138.4225
goes8_sa17,4,SAM,0.567855,2.55163901e-02,0.967915,140.3524
goes8_sa17,4,SAM,0.626052,3.02497594e-02,0.967839,147.5479
goes8_sa17,4,SAM,0.690213,3.84683076e-02,0.968606,158.4386
goes8_sa17,4,SAM,0.760950,5.01866687e-02,0.970769,169.1838
goes8_sa17,4,SAM,0.838936,5.30763067e-02,0.976388,150.8975
goes8_sa17,4,SAM,0.924915,3.44625969e-02,0.976657,143.9348
goes8_sa17,4,SAM,1.019705,2.91569404e-02,0.969800,142.8071
goes8_sa17,4,SAM,1.124210,3.38718693e-02,0.969288,149.3411
goes8_sa17,4,SAM,1.239425,4.52781436e-02,0.970654,161.9714
goes8_sa17,4,SAM,1.366448,5.51583971e-02,0.975374,156.4988
goes8_sa17,4,SAM,1.506489,3.35691107e-02,0.974031,144.1064
goes8_sa17,4,SAM,1.660883,3.21908436e-02,0.969162,147.6125
goes8_sa17,4,SAM,1.831099,4.75143828e-02,0.972228,157.7662
goes8_sa17,4,SAM,2.018760,3.37451611e-02,0.972556,145.1107
goes8_sa17,4,SAM,2.225654,3.81330860e-02,0.970160,153.1210
goes8_sa17,4,SAM,2.453751,4.86221838e-02,0.975904,151.0956
goes8_sa17,4,SAM,2.705225,3.28403264e-02,0.969477,147.8835
goes8_sa17,4,SAM,2.982471,4.14716349e-02,0.974912,147.9494
goes8_sa17,4,SAM,3.288131,4.01139727e-02,0.970427,155.0822
goes8_sa17,4,SAM,3.625117,3.20417068e-02,0.971998,144.0244
goes8_sa17,4,SAM,3.996639,4.24158298e-02,0.974720,148.7144
goes8_sa17,4,SAM,4.406236,4.82768503e-02,0.972217,159.6724
goes8_sa17,4,SAM,4.857812,4.19531067e-02,0.970730,156.0515
goes8_sa17,4,SAM,5.355667,4.31099603e-02,0.970969,157.4168
goes8_sa17,4,SAM,5.904545,4.44148305e-02,0.971781,155.8269
goes8_sa17,4,SAM,6.509675,4.65933369e-02,0.974966,151.1380
goes8_sa17,4,SAM,7.176822,3.40123162e-02,0.971047,146.7363
goes8_sa17,4,SAM,7.912343,4.42006353e-02,0.971912,155.2362
goes8_sa17,4,SAM,8.723243,3.26081623e-02,0.970164,146.5535
goes8_sa17,4,SAM,9.617249,3.51460939e-02,0.973460,145.3188
goes8_sa17,4,SAM,10.602877,3.63899885e-02,0.974021,145.7011
goes8_sa17,4,SAM,11.689518,3.22388852e-02,0.970838,145.3212
goes8_sa17,4,SAM,12.887524,4.28421752e-02,0.971312,155.4009
goes8_sa17,4,SAM,14.208308,3.45501780e-02,0.970700,147.7947
goes8_sa17,4,SAM,15.664454,3.25980788e-02,0.971576,144.9024
goes8_sa17,4,SAM,17.269833,3.67448749e-02,0.970427,150.8072
goes8_sa17,4,SAM,19.039740,4.01289954e-02,0.974053,148.1382
goes8_sa17,4,SAM,20.991037,4.35125029e-02,0.973869,150.6115
goes8_sa17,4,SAM,23.142314,3.45328810e-02,0.971730,146.4348
goes8_sa17,4,SAM,25.514065,4.57510378e-02,0.974857,150.7568
goes8_sa17,4,SAM,28.128887,3.48762915e-02,0.972042,146.4133
goes8_sa17,4,SAM,31.011689,4.22284560e-02,0.974100,149.4170
goes8_sa17,4,SAM,34.189937,3.42787240e-02,0.970904,147.2045
goes8_sa17,4,SAM,37.693910,3.22336689e-02,0.970725,145.4437
goes8_sa17,4,SAM,41.556988,4.13311483e-02,0.975166,147.6232
goes8_sa17,4,SAM,45.815977,3.77455831e-02,0.970082,152.5825
goes8_sa17,4,SAM,50.511449,4.59628742e-02,0.974802,150.9890
goes8_sa17,4,SAM,55.688140,3.22375263e-02,0.970868,145.2853
goes8_sa17,4,SAM,61.395366,4.53086022e-02,0.971667,157.9036
goes8_sa17,4,SAM,67.687500,3.22399044e-02,0.970885,145.2693
goes8_sa17,4,SAM,74.624487,3.45693028e-02,0.973131,145.1667
goes8_sa17,4,SAM,82.272413,3.68761430e-02,0.970428,150.9627
goes8_sa17,4,SAM,90.704142,3.23024704e-02,0.970499,145.7851
goes8_sa17,4,SAM,100.000000,4.29963462e-02,0.973994,150.0699
goes8_sa17,5,SAM,0.000000,2.34962900e-03,0.965129,94.2320
goes8_sa17,5,SAM,0.001000,2.41149497e-03,0.966757,104.2922
goes8_sa17,5,SAM,0.001102,2.41623309e-03,0.966785,105.2706
goes8_sa17,5,SAM,0.001215,2.42127529e-03,0.966787,106.3208
goes8_sa17,5,SAM,0.001340,2.42674045e-03,0.966753,107.4402
goes8_sa17,5,SAM,0.001477,2.43284436e-03,0.966675,108.6228
goes8_sa17,5,SAM,0.001629,2.43995331e-03,0.966541,109.8589
goes8_sa17,5,SAM,0.001796,2.44865935e-03,0.966339,111.1336
goes8_sa17,5,SAM,0.001980,2.45988086e-03,0.966057,112.4257
goes8_sa17,5,SAM,0.002183,2.47499150e-03,0.965684,113.7064
goes8_sa17,5,SAM,0.002406,2.49597634e-03,0.965214,114.9381
goes8_sa17,5,SAM,0.002653,2.52560765e-03,0.964649,116.0739
goes8_sa17,5,SAM,0.002925,2.56762684e-03,0.964004,117.0572
goes8_sa17,5,SAM,0.003225,2.62692332e-03,0.963311,117.8219
goes8_sa17,5,SAM,0.003555,2.70974952e-03,0.962618,118.2930
goes8_sa17,5,SAM,0.003919,2.82424267e-03,0.961992,118.3795
goes8_sa17,5,SAM,0.004321,2.98313662e-03,0.961507,117.9307
goes8_sa17,5,SAM,0.004764,3.18705690e-03,0.961212,115.7851
goes8_sa17,5,SAM,0.005252,3.35896727e-03,0.961030,113.1935
goes8_sa17,5,SAM,0.005790,3.52493983e-03,0.961012,110.4526
goes8_sa17,5,SAM,0.006384,3.69461568e-03,0.961169,107.2582
goes8_sa17,5,SAM,0.007038,3.88964011e-03,0.961485,103.9424
goes8_sa17,5,SAM,0.007759,4.06835205e-03,0.962006,104.1179
goes8_sa17,5,SAM,0.008555,4.23335373e-03,0.962541,105.3703
goes8_sa17,5,SAM,0.009431,4.39961173e-03,0.962976,107.2961
goes8_sa17,5,SAM,0.010398,4.57717484e-03,0.963227,109.5876
goes8_sa17,5,SAM,0.011464,4.77872413e-03,0.963247,111.9478
goes8_sa17,5,SAM,0.012638,5.02218190e-03,0.963051,114.1064
goes8_sa17,5,SAM,0.013934,5.33001852e-03,0.962712,115.8525
goes8_sa17,5,SAM,0.015362,5.72506888e-03,0.962346,117.0700
goes8_sa17,5,SAM,0.016936,6.22328878e-03,0.962060,117.7634
goes8_sa17,5,SAM,0.018672,6.82461926e-03,0.961916,118.0740
goes8_sa17,5,SAM,0.020585,7.50769524e-03,0.961921,118.2544
goes8_sa17,5,SAM,0.022695,8.24006188e-03,0.962052,118.5546
goes8_sa17,5,SAM,0.025021,8.99666134e-03,0.962272,119.1024
goes8_sa17,5,SAM,0.027585,9.76537888e-03,0.962546,119.8981
goes8_sa17,5,SAM,0.030412,1.05424612e-02,0.962845,120.8714
goes8_sa17,5,SAM,0.033529,1.13275727e-02,0.963153,121.9272
goes8_sa17,5,SAM,0.036966,1.21203564e-02,0.963465,122.9732
goes8_sa17,5,SAM,0.040754,1.29177399e-02,0.963790,123.9338
goes8_sa17,5,SAM,0.044931,1.37116449e-02,0.964142,124.7574
goes8_sa17,5,SAM,0.049535,1.44873333e-02,0.964541,125.4191
goes8_sa17,5,SAM,0.054612,1.52228693e-02,0.965000,125.9215
goes8_sa17,5,SAM,0.060209,1.58902030e-02,0.965525,126.2935
goes8_sa17,5,SAM,0.066379,1.64583513e-02,0.966109,126.5886
goes8_sa17,5,SAM,0.073182,1.68991399e-02,0.966722,126.8785
goes8_sa17,5,SAM,0.080683,1.71959315e-02,0.967304,127.2423
goes8_sa17,5,SAM,0.088951,1.73554872e-02,0.967768,127.7489
goes8_sa17,5,SAM,0.098068,1.74218349e-02,0.968010,128.4342
goes8_sa17,5,SAM,0.108118,1.74866921e-02,0.967953,129.2827
goes8_sa17,5,SAM,0.119199,1.76820800e-02,0.967621,130.2386
goes8_sa17,5,SAM,0.131415,1.81378074e-02,0.967175,131.2727
goes8_sa17,5,SAM,0.144883,1.89181901e-02,0.966826,132.4568
goes8_sa17,5,SAM,0.159731,2.00031929e-02,0.966674,133.9343
goes8_sa17,5,SAM,0.176101,2.13463286e-02,0.966682,135.8051
goes8_sa17,5,SAM,0.194149,2.29404875e-02,0.966772,138.0811
goes8_sa17,5,SAM,0.214047,2.48271724e-02,0.966913,140.7519
goes8_sa17,5,SAM,0.235983,2.70760935e-02,0.967116,143.8565
goes8_sa17,5,SAM,0.260168,2.97852293e-02,0.967401,147.5051
goes8_sa17,5,SAM,0.286832,3.31034982e-02,0.967790,151.8738
goes8_sa17,5,SAM,0.316228,3.72404459e-02,0.968332,157.1392
goes8_sa17,5,SAM,0.348637,4.23691888e-02,0.969150,162.9070
goes8_sa17,5,SAM,0.384367,4.80464567e-02,0.970561,164.8829
goes8_sa17,5,SAM,0.423759,5.13914692e-02,0.973247,156.2123
goes8_sa17,5,SAM,0.467188,4.69013746e-02,0.977413,145.0918
goes8_sa17,5,SAM,0.515068,3.47909911e-02,0.979003,140.7381
goes8_sa17,5,SAM,0.567855,2.51775384e-02,0.972167,138.6041
goes8_sa17,5,SAM,0.626052,2.39128664e-02,0.968596,137.9022
goes8_sa17,5,SAM,0.690213,2.79797774e-02,0.967551,144.8161
goes8_sa17,5,SAM,0.760950,3.67421117e-02,0.968252,156.6936
goes8_sa17,5,SAM,0.838936,5.00035599e-02,0.970538,170.9729
goes8_sa17,5,SAM,0.924915,5.31051239e-02,0.976965,149.8044
goes8_sa17,5,SAM,1.019705,3.19759601e-02,0.975159,143.5391
goes8_sa17,5,SAM,1.124210,2.90516061e-02,0.969387,143.1830
goes8_sa17,5,SAM,1.239425,3.65877789e-02,0.969291,153.2585
goes8_sa17,5,SAM,1.366448,5.36708536e-02,0.971847,170.9188
goes8_sa17,5,SAM,1.506489,4.38720954e-02,0.979202,145.4365
goes8_sa17,5,SAM,1.660883,2.84854650e-02,0.969367,142.8698
goes8_sa17,5,SAM,1.831099,4.42410273e-02,0.970318,160.8144
goes8_sa17,5,SAM,2.018760,3.77926341e-02,0.975583,145.6089
goes8_sa17,5,SAM,2.225654,3.46346369e-02,0.969671,149.6938
goes8_sa17,5,SAM,2.453751,5.33472397e-02,0.974894,156.1247
goes8_sa17,5,SAM,2.705225,3.08101346e-02,0.969438,145.5393
goes8_sa17,5,SAM,2.982471,4.49608288e-02,0.975143,149.5819
goes8_sa17,5,SAM,3.288131,3.81932683e-02,0.970113,153.3608
goes8_sa17,5,SAM,3.625117,3.26932643e-02,0.972811,144.0586
goes8_sa17,5,SAM,3.996639,4.39814049e-02,0.974667,149.7151
goes8_sa17,5,SAM,4.406236,4.73616233e-02,0.971888,159.7214
goes8_sa17,5,SAM,4.857812,4.12326697e-02,0.970569,155.6210
goes8_sa17,5,SAM,5.355667,4.24795577e-02,0.970892,156.8119
goes8_sa17,5,SAM,5.904545,4.40342914e-02,0.971675,155.7141
goes8_sa17,5,SAM,6.509675,4.65245212e-02,0.974819,151.3318
goes8_sa17,5,SAM,7.176822,3.41248373e-02,0.971097,146.7890
goes8_sa17,5,SAM,7.912343,4.40802489e-02,0.971901,155.1405
goes8_sa17,5,SAM,8.723243,3.26537879e-02,0.970180,146.5806
goes8_sa17,5,SAM,9.617249,3.51528535e-02,0.973447,145.3320
goes8_sa17,5,SAM,10.602877,3.63813604e-02,0.974011,145.7028
goes8_sa17,5,SAM,11.689518,3.22408091e-02,0.970836,145.3249
goes8_sa17,5,SAM,12.887524,4.28455287e-02,0.971313,155.4018
goes8_sa17,5,SAM,14.208308,3.45496943e-02,0.970700,147.7948
goes8_sa17,5,SAM,15.664454,3.25975143e-02,0.971576,144.9021
goes8_sa17,5,SAM,17.269833,3.67447320e-02,0.970427,150.8071
goes8_sa17,5,SAM,19.039740,4.01290685e-02,0.974053,148.1382
goes8_sa17,5,SAM,20.991037,4.35125090e-02,0.973869,150.6115
goes8_sa17,5,SAM,23.142314,3.45328848e-02,0.971730,146.4348
goes8_sa17,5,SAM,25.514065,4.57510362e-02,0.974857,150.7568
goes8_sa17,5,SAM,28.128887,3.48762914e-02,0.972042,146.4133
goes8_sa17,5,SAM,31.011689,4.22284560e-02,0.974100,149.4170
goes8_sa17,5,SAM,34.189937,3.42787240e-02,0.970904,147.2045
goes8_sa17,5,SAM,37.693910,3.22336689e-02,0.970725,145.4437
goes8_sa17,5,SAM,41.556988,4.13311483e-02,0.975166,147.6232
goes8_sa17,5,SAM,45.815977,3.77455831e-02,0.970082,152.5825
goes8_sa17,5,SAM,50.511449,4.59628740e-02,0.974802,150.9890
goes8_sa17,5,SAM,55.688140,3.22375263e-02,0.970868,145.2853
goes8_sa17,5,SAM,61.395366,4.53086022e-02,0.971667,157.9036
goes8_sa17,5,SAM,67.687500,3.22399044e-02,0.970885,145.2693
goes8_sa17,5,SAM,74.624487,3.45693028e-02,0.973131,145.1667
goes8_sa17,5,SAM,82.272413,3.68761431e-02,0.970428,150.9627
goes8_sa17,5,SAM,90.704142,3.23024704e-02,0.970499,145.7851
goes8_sa17,5,SAM,100.000000,4.29963461e-02,0.973994,150.0699
goes8_sa17,6,LAM,0.000000,5.25852431e-04,0.352365,56.2301
goes8_sa17,6,LAM,0.001000,4.98070945e-04,0.369061,60.2041
goes8_sa17,6,LAM,0.001102,4.94908815e-04,0.371161,61.5708
goes8_sa17,6,LAM,0.001215,4.91285173e-04,0.373655,62.7367
goes8_sa17,6,LAM,0.001340,4.87225929e-04,0.376508,62.3057
goes8_sa17,6,LAM,0.001477,4.82722994e-04,0.379718,62.7991
goes8_sa17,6,LAM,0.001629,4.77575122e-04,0.383541,64.5904
goes8_sa17,6,LAM,0.001796,4.71763788e-04,0.388002,64.1930
goes8_sa17,6,LAM,0.001980,4.65260316e-04,0.393138,65.6475
goes8_sa17,6,LAM,0.002183,4.57817102e-04,0.399335,66.5016
goes8_sa17,6,LAM,0.002406,4.49480679e-04,0.406535,67.3480
goes8_sa17,6,LAM,0.002653,4.39994407e-04,0.415231,68.2997
goes8_sa17,6,LAM,0.002925,4.29342451e-04,0.425509,69.8551
goes8_sa17,6,LAM,0.003225,4.17299714e-04,0.437970,70.3188
goes8_sa17,6,LAM,0.003555,4.03787298e-04,0.452997,72.0960
goes8_sa17,6,LAM,0.003919,3.88690589e-04,0.471176,73.3868
goes8_sa17,6,LAM,0.004321,3.71907289e-04,0.493376,74.3510
goes8_sa17,6,LAM,0.004764,3.53416887e-04,0.520448,75.6039
goes8_sa17,6,LAM,0.005252,3.33251938e-04,0.553497,76.9272
goes8_sa17,6,LAM,0.005790,3.11545580e-04,0.593809,77.5119
goes8_sa17,6,LAM,0.006384,2.88537509e-04,0.642673,78.3646
goes8_sa17,6,LAM,0.007038,2.64570073e-04,0.701194,80.0222
goes8_sa17,6,LAM,0.007759,2.39538363e-04,0.769799,80.2016
goes8_sa17,6,LAM,0.008555,2.13284648e-04,0.847241,76.4118
goes8_sa17,6,LAM,0.009431,1.81053721e-04,0.928007,76.9426
goes8_sa17,6,LAM,0.010398,1.72123617e-04,0.953875,132.0007
goes8_sa17,6,LAM,0.011464,2.66811945e-04,0.874319,165.0590
goes8_sa17,6,LAM,0.012638,3.19249100e-04,0.783128,177.7834
goes8_sa17,6,LAM,0.013934,3.62845941e-04,0.705810,179.6106
goes8_sa17,6,LAM,0.015362,4.02751793e-04,0.638170,179.9006
goes8_sa17,6,LAM,0.016936,4.40924520e-04,0.577027,179.9410
goes8_sa17,6,LAM,0.018672,4.78384223e-04,0.520877,179.9309
goes8_sa17,6,LAM,0.020585,5.15713653e-04,0.469261,179.8932
goes8_sa17,6,LAM,0.022695,5.53105650e-04,0.422502,179.8444
goes8_sa17,6,LAM,0.025021,5.90226794e-04,0.381498,179.7782
goes8_sa17,6,LAM,0.027585,6.26093048e-04,0.347371,179.6919
goes8_sa17,6,LAM,0.030412,6.59256850e-04,0.320912,179.5858
goes8_sa17,6,LAM,0.033529,6.88465476e-04,0.302055,179.4657
goes8_sa17,6,LAM,0.036966,7.13395246e-04,0.289769,179.3420
goes8_sa17,6,LAM,0.040754,7.34807239e-04,0.282433,179.2232
goes8_sa17,6,LAM,0.044931,7.54070726e-04,0.278397,179.1126
goes8_sa17,6,LAM,0.049535,7.72581102e-04,0.276338,179.0075
goes8_sa17,6,LAM,0.054612,7.91448792e-04,0.275361,178.9041
goes8_sa17,6,LAM,0.060209,8.11455518e-04,0.274930,178.7993
goes8_sa17,6,LAM,0.066379,8.33133976e-04,0.274753,178.6885
goes8_sa17,6,LAM,0.073182,8.56866480e-04,0.274685,178.5737
goes8_sa17,6,LAM,0.080683,8.82961592e-04,0.274661,178.4480
goes8_sa17,6,LAM,0.088951,9.11703195e-04,0.274653,178.3219
goes8_sa17,6,LAM,0.098068,9.43378613e-04,0.274651,178.1772
goes8_sa17,6,LAM,0.108118,9.78293882e-04,0.274650,178.0395
goes8_sa17,6,LAM,0.119199,1.01678232e-03,0.274650,177.8789
goes8_sa17,6,LAM,0.131415,1.05920979e-03,0.274650,177.7285
goes8_sa17,6,LAM,0.144883,1.10597944e-03,0.274650,177.4830
goes8_sa17,6,LAM,0.159731,1.15753486e-03,0.274650,177.7233
goes8_sa17,6,LAM,0.176101,1.21436383e-03,0.274650,177.7829
goes8_sa17,6,LAM,0.194149,1.27699314e-03,0.274650,175.4837
goes8_sa17,6,LAM,0.214047,1.34589049e-03,0.274650,172.3831
goes8_sa17,6,LAM,0.235983,1.42062921e-03,0.274650,163.6144
goes8_sa17,6,LAM,0.260168,1.48717701e-03,0.274650,145.7336
goes8_sa17,6,LAM,0.286832,1.40146776e-03,0.274650,108.4159
goes8_sa17,6,LAM,0.316228,1.03125082e-03,0.274650,92.6772
goes8_sa17,6,LAM,0.348637,5.56344625e-04,0.274651,87.9881
goes8_sa17,6,LAM,0.384367,3.52572887e-04,0.296355,178.4197
goes8_sa17,6,LAM,0.423759,5.01903394e-04,0.274650,178.4943
goes8_sa17,6,LAM,0.467188,6.52691150e-04,0.274650,173.9524
goes8_sa17,6,LAM,0.515068,4.66983438e-04,0.274650,90.6400
goes8_sa17,6,LAM,0.567855,8.81019474e-03,0.962224,119.8674
goes8_sa17,6,LAM,0.626052,1.99217341e-02,0.966387,132.0764
goes8_sa17,6,LAM,0.690213,2.07351077e-02,0.969539,131.2451
goes8_sa17,6,LAM,0.760950,1.92817947e-02,0.967312,133.3013
goes8_sa17,6,LAM,0.838936,2.70237446e-02,0.966709,144.6931
goes8_sa17,6,LAM,0.924915,3.96460084e-02,0.968396,161.4654
goes8_sa17,6,LAM,1.019705,5.64175420e-02,0.972475,167.3586
goes8_sa17,6,LAM,1.124210,4.01907716e-02,0.980780,142.5955
goes8_sa17,6,LAM,1.239425,2.72268594e-02,0.969434,140.8108
goes8_sa17,6,LAM,1.366448,3.50073431e-02,0.968794,152.2741
goes8_sa17,6,LAM,1.506489,5.48799506e-02,0.972271,168.4437
goes8_sa17,6,LAM,1.660883,3.41657300e-02,0.976848,143.5410
goes8_sa17,6,LAM,1.831099,3.28828985e-02,0.968755,149.2650
goes8_sa17,6,LAM,2.018760,4.97785551e-02,0.973695,155.8319
goes8_sa17,6,LAM,2.225654,3.24599789e-02,0.971061,145.2165
goes8_sa17,6,LAM,2.453751,4.55985753e-02,0.971361,159.1594
goes8_sa17,6,LAM,2.705225,3.24482664e-02,0.971849,144.6515
goes8_sa17,6,LAM,2.982471,4.47502622e-02,0.972512,154.3085
goes8_sa17,6,LAM,3.288131,3.59676370e-02,0.970608,149.5570
goes8_sa17,6,LAM,3.625117,3.73005754e-02,0.973880,146.3930
goes8_sa17,6,LAM,3.996639,4.31384039e-02,0.973186,151.5012
goes8_sa17,6,LAM,4.406236,4.40299052e-02,0.971704,156.1987
goes8_sa17,6,LAM,4.857812,4.00118147e-02,0.970737,153.6674
goes8_sa17,6,LAM,5.355667,4.19204063e-02,0.971098,155.4717
goes8_sa17,6,LAM,5.904545,4.32184597e-02,0.971741,154.6537
goes8_sa17,6,LAM,6.509675,4.55439391e-02,0.974617,151.0121
goes8_sa17,6,LAM,7.176822,3.43655660e-02,0.971099,147.0271
goes8_sa17,6,LAM,7.912343,4.40407750e-02,0.971968,154.9207
goes8_sa17,6,LAM,8.723243,3.27197808e-02,0.970167,146.6704
goes8_sa17,6,LAM,9.617249,3.50718480e-02,0.973409,145.3041
goes8_sa17,6,LAM,10.602877,3.63326828e-02,0.974002,145.6796
goes8_sa17,6,LAM,11.689518,3.22256960e-02,0.970829,145.3176
goes8_sa17,6,LAM,12.887524,4.28534933e-02,0.971313,155.4123
goes8_sa17,6,LAM,14.208308,3.45467664e-02,0.970699,147.7924
goes8_sa17,6,LAM,15.664454,3.25973286e-02,0.971576,144.9016
goes8_sa17,6,LAM,17.269833,3.67444249e-02,0.970427,150.8067
goes8_sa17,6,LAM,19.039740,4.01291578e-02,0.974053,148.1383
goes8_sa17,6,LAM,20.991037,4.35124636e-02,0.973869,150.6115
goes8_sa17,6,LAM,23.142314,3.45328861e-02,0.971730,146.4348
goes8_sa17,6,LAM,25.514065,4.57510356e-02,0.974857,150.7568
goes8_sa17,6,LAM,28.128887,3.48762911e-02,0.972042,146.4133
goes8_sa17,6,LAM,31.011689,4.22284560e-02,0.974100,149.4170
goes8_sa17,6,LAM,34.189937,3.42787240e-02,0.970904,147.2045
goes8_sa17,6,LAM,37.693910,3.22336689e-02,0.970725,145.4437
goes8_sa17,6,LAM,41.556988,4.13311482e-02,0.975166,147.6232
goes8_sa17,6,LAM,45.815977,3.77455831e-02,0.970082,152.5825
goes8_sa17,6,LAM,50.511449,4.59628740e-02,0.974802,150.9890
goes8_sa17,6,LAM,55.688140,3.22375263e-02,0.970868,145.2853
goes8_sa17,6,LAM,61.395366,4.53086022e-02,0.971667,157.9036
goes8_sa17,6,LAM,67.687500,3.22399045e-02,0.970885,145.2693
goes8_sa17,6,LAM,74.624487,3.45693028e-02,0.973131,145.1667
goes8_sa17,6,LAM,82.272413,3.68761431e-02,0.970428,150.9627
goes8_sa17,6,LAM,90.704142,3.23024704e-02,0.970499,145.7851
goes8_sa17,6,LAM,100.000000,4.29963461e-02,0.973994,150.0699
goes8_sa17,7,SAM,0.000000,6.91376261e-04,0.966257,21.1350
goes8_sa17,7,SAM,0.001000,1.13997051e-03,0.997936,43.8801
goes8_sa17,7,SAM,0.001102,1.20601309e-03,0.998179,46.4184
goes8_sa17,7,SAM,0.001215,1.27618019e-03,0.998366,48.8529
goes8_sa17,7,SAM,0.001340,1.35063421e-03,0.998509,51.1425
goes8_sa17,7,SAM,0.001477,1.42967369e-03,0.998619,53.2583
goes8_sa17,7,SAM,0.001629,1.51372540e-03,0.998705,55.1832
goes8_sa17,7,SAM,0.001796,1.60333471e-03,0.998774,56.9099
goes8_sa17,7,SAM,0.001980,1.69915742e-03,0.998828,58.4390
goes8_sa17,7,SAM,0.002183,1.80195492e-03,0.998873,59.7771
goes8_sa17,7,SAM,0.002406,1.91259315e-03,0.998911,60.9342
goes8_sa17,7,SAM,0.002653,2.03204518e-03,0.998943,61.9231
goes8_sa17,7,SAM,0.002925,2.16139689e-03,0.998972,62.7574
