Id_over_Is,beta_deg,Mz_num,Mz_ana,Mperp_num,Mperp_ana,Mx_num,Mx_ana,My_num,My_ana,Iddot_num,Iddot_ana,dev_Mz,dev_Mperp,dev_Iddot,sign_flip_Mz
0.988025,107.0426,-1.36575234e-05,-1.06734486e-05,5.56352490e-05,6.01993125e-05,3.03313933e-05,3.89511617e-05,4.66399776e-05,4.58995014e-05,8.44122340e-05,1.01078063e-04,2.01343525e-02,2.08011654e-02,1.41363350e-02,0
0.988025,110.8298,-2.03205482e-05,-1.73257198e-05,5.72918895e-05,6.12384601e-05,3.22147304e-05,4.00873920e-05,4.73769115e-05,4.62941681e-05,4.64011106e-05,7.64002972e-05,2.02069099e-02,1.79868813e-02,2.54459914e-02,0
0.988025,114.6170,-2.66098781e-05,-2.36420171e-05,5.86294275e-05,6.20681821e-05,3.40414031e-05,4.12460621e-05,4.77346064e-05,4.63812633e-05,-3.08358346e-06,4.15022638e-05,2.00249537e-02,1.56724597e-02,3.78187282e-02,0
0.988025,118.4043,-3.25216563e-05,-2.95454292e-05,5.96628369e-05,6.26265681e-05,3.58300408e-05,4.23400322e-05,4.77059984e-05,4.61455166e-05,-6.20725745e-05,-4.08510990e-06,2.00814022e-02,1.35074945e-02,4.91862844e-02,0
0.988025,122.1915,-3.79002300e-05,-3.49746591e-05,6.03258471e-05,6.28495014e-05,3.75037897e-05,4.32777594e-05,4.72511755e-05,4.55751618e-05,-1.28968318e-04,-6.03881403e-05,1.97396108e-02,1.15018009e-02,5.81712644e-02,0
0.988025,125.9787,-4.26720808e-05,-3.98852446e-05,6.05549941e-05,6.26723035e-05,3.89623857e-05,4.39670811e-05,4.63555801e-05,4.46622146e-05,-2.02123660e-04,-1.26978422e-04,1.88035309e-02,9.64984471e-03,6.37398979e-02,0
0.988025,129.7660,-4.68033522e-05,-4.42500853e-05,6.02896189e-05,6.20320283e-05,4.01003717e-05,4.43190556e-05,4.50199771e-05,4.34026940e-05,-2.79777498e-04,-2.02978562e-04,1.72275764e-02,7.94120120e-03,6.51426009e-02,0
0.988025,133.5532,-5.02833390e-05,-4.80592719e-05,5.94681653e-05,6.08702281e-05,4.08085965e-05,4.42517082e-05,4.32564578e-05,4.17967821e-05,-3.60043477e-04,-2.87085501e-04,1.50063770e-02,6.39003821e-03,6.18846128e-02,0
0.988025,137.3404,-5.31268724e-05,-5.13192370e-05,5.80284658e-05,5.91359562e-05,4.09774474e-05,4.36935346e-05,4.10871225e-05,3.98489190e-05,-4.40954840e-04,-3.77610601e-04,1.21966005e-02,5.04749583e-03,5.37300219e-02,0
0.988025,141.1277,-5.54161133e-05,-5.40512756e-05,5.59236915e-05,5.67887535e-05,4.05246168e-05,4.25866242e-05,3.85384834e-05,3.75678315e-05,-5.20630274e-04,-4.72535066e-04,9.20892564e-03,3.94260470e-03,4.07954479e-02,0
0.988025,144.9149,-5.71978537e-05,-5.62895094e-05,5.31031451e-05,5.38013825e-05,3.93607766e-05,4.08892789e-05,3.56465045e-05,3.49664930e-05,-5.97067976e-04,-5.69578609e-04,6.12884272e-03,3.18228557e-03,2.33171052e-02,0
0.988025,148.7021,-5.85198389e-05,-5.80783876e-05,4.95055641e-05,5.01621049e-05,3.73820929e-05,3.85780228e-05,3.24558162e-05,3.20620168e-05,-6.68154350e-04,-6.66278800e-04,2.97859006e-03,2.99224874e-03,1.59088354e-03,0
0.988025,152.4894,-5.94490212e-05,-5.94698386e-05,4.50545328e-05,4.58763466e-05,3.44650074e-05,3.56489236e-05,2.90185147e-05,2.88754814e-05,-7.31648084e-04,-7.60078099e-04,1.40460267e-04,3.74549673e-03,2.41149847e-02,0
0.988025,156.2766,-6.01898985e-05,-6.05201972e-05,3.97829162e-05,4.09676444e-05,3.06534630e-05,3.21181703e-05,2.53583444e-05,2.54316933e-05,-7.86557013e-04,-8.48415248e-04,2.22861433e-03,5.39951459e-03,5.24695603e-02,0
0.988025,160.0638,-6.10233739e-05,-6.12870414e-05,3.39676077e-05,3.54778130e-05,2.63185380e-05,2.80218844e-05,2.14740059e-05,2.17588882e-05,-8.34075980e-04,-9.28817561e-04,1.77903561e-03,6.88290826e-03,8.03619608e-02,0
0.988025,163.8511,-6.19373171e-05,-6.18260749e-05,2.77770740e-05,2.94663214e-05,2.16298111e-05,2.34151679e-05,1.74274815e-05,1.78883763e-05,-8.73959620e-04,-9.98990571e-04,7.50580831e-04,7.69891004e-03,1.06054092e-01,0
0.988025,167.6383,-6.28543905e-05,-6.21881893e-05,2.13282606e-05,2.30089042e-05,1.66823120e-05,1.83704251e-05,1.32889113e-05,1.38541384e-05,-9.05548757e-04,-1.05690161e-03,4.49503790e-03,7.65969748e-03,1.28380930e-01,0
0.988025,171.4255,-6.36888255e-05,-6.24168307e-05,1.47441313e-05,1.61954715e-05,1.15763997e-05,1.29750193e-05,9.13106669e-06,9.69237685e-06,-9.28360593e-04,-1.10085413e-03,8.58248988e-03,6.61462451e-03,1.46312937e-01,0
0.988025,175.2128,-6.43417832e-05,-6.25457822e-05,8.15631990e-06,9.12741005e-06,6.41998967e-06,7.32835569e-06,5.03083363e-06,5.44103088e-06,-9.42143878e-04,-1.12954987e-03,1.21181000e-02,4.42583819e-03,1.58962020e-01,0
0.988025,179.0000,-6.46696428e-05,-6.25974564e-05,1.70166859e-06,1.91439415e-06,1.34031008e-06,1.53850071e-06,1.04844880e-06,1.13926315e-06,-9.46785572e-04,-1.14213656e-03,1.39815973e-02,9.69517492e-04,1.65701145e-01,0
0.988991,1.0000,5.34028374e-05,5.07415501e-05,1.25755071e-06,1.66198193e-06,1.24222478e-06,1.63422886e-06,1.95732938e-07,3.02456571e-07,7.26312704e-04,9.32610861e-04,1.79564192e-02,1.84323481e-03,1.74986782e-01,0
0.988991,4.7872,5.33559567e-05,5.10181650e-05,6.29637154e-06,7.91372685e-06,6.21247454e-06,7.77922546e-06,1.02442894e-06,1.45283304e-06,7.24057960e-04,9.22932673e-04,1.57737072e-02,7.37125481e-03,1.68690048e-01,0
0.988991,8.5745,5.34119472e-05,5.16426338e-05,1.15068820e-05,1.40000850e-05,1.13220308e-05,1.37523015e-05,2.05425232e-06,2.62232385e-06,7.17557518e-04,9.00900914e-04,1.19380319e-02,1.13630159e-02,1.55516032e-01,0
0.988991,12.3617,5.36585245e-05,5.25817978e-05,1.67375228e-05,1.97971216e-05,1.64154577e-05,1.94239916e-05,3.26763154e-06,3.82551584e-06,7.06206283e-04,8.67247282e-04,7.26496419e-03,1.39444204e-02,1.36598633e-01,0
0.988991,16.1489,5.41771551e-05,5.37851296e-05,2.18805745e-05,2.51923950e-05,2.13836873e-05,2.46756969e-05,4.63653535e-06,5.07609607e-06,6.89926904e-04,8.23083960e-04,2.64510098e-03,1.50939455e-02,1.12946838e-01,0
0.988991,19.9362,5.50316337e-05,5.51865682e-05,2.68388755e-05,3.00894911e-05,2.61283790e-05,2.94039182e-05,6.13457825e-06,6.38647518e-06,6.68860625e-04,7.69859648e-04,1.04538487e-03,1.48149979e-02,8.56696649e-02,0
0.988991,23.7234,5.62701836e-05,5.67069163e-05,3.15211187e-05,3.44119901e-05,3.05574378e-05,3.35239026e-05,7.73459236e-06,7.76743318e-06,6.43287414e-04,7.09302312e-04,2.94675267e-03,1.31754289e-02,5.59953364e-02,0
0.988991,27.5106,5.79127009e-05,5.82567123e-05,3.58190205e-05,3.81067218e-05,3.45611395e-05,3.69725583e-05,9.40903100e-06,9.22779381e-06,6.13430088e-04,6.43350909e-04,2.32113699e-03,1.04264224e-02,2.53795199e-02,0
0.988991,31.2979,5.97803542e-05,5.97394702e-05,3.94435593e-05,4.11461783e-05,3.78301686e-05,3.97105280e-05,1.11656935e-05,1.07741334e-05,5.78145016e-04,5.74078820e-04,2.75854688e-04,7.75985248e-03,3.44903956e-03,0
0.988991,35.0851,6.15699275e-05,6.10551702e-05,4.21716428e-05,4.35299694e-05,4.01014775e-05,4.17233386e-05,1.30506303e-05,1.24105299e-05,5.36479462e-04,5.03612029e-04,3.47320569e-03,6.19070642e-03,2.78789032e-02,0
0.988991,38.8723,6.31301106e-05,6.21038697e-05,4.41375126e-05,4.52852052e-05,4.14973399e-05,4.30215840e-05,1.50363159e-05,1.41383563e-05,4.90094521e-04,4.34045306e-04,6.92432214e-03,5.23072134e-03,4.75422173e-02,0
0.988991,42.6596,6.43388847e-05,6.27893062e-05,4.54721314e-05,4.64656791e-05,4.21376612e-05,4.36401359e-05,1.70918765e-05,1.59561236e-05,4.40653705e-04,3.67359743e-04,1.04554210e-02,4.52819081e-03,6.21696035e-02,0
0.988991,46.4468,6.50910032e-05,6.30223588e-05,4.62905717e-05,4.71496964e-05,4.21263852e-05,4.36364135e-05,1.91881396e-05,1.78593753e-05,3.89705956e-04,3.05344918e-04,1.39576980e-02,3.91554430e-03,7.15569483e-02,0
0.988991,50.2340,6.52741091e-05,6.27242448e-05,4.66621196e-05,4.74363566e-05,4.15147770e-05,4.30877826e-05,2.13043821e-05,1.98406382e-05,3.38384564e-04,2.49528816e-04,1.72046174e-02,3.52866075e-03,7.53694637e-02,0
0.988991,54.0213,6.47951099e-05,6.18293379e-05,4.66910007e-05,4.74400942e-05,4.03950948e-05,4.20881867e-05,2.34155047e-05,2.18894286e-05,2.88027329e-04,2.01118301e-04,2.00108586e-02,3.41406711e-03,7.37182112e-02,0
0.988991,57.8085,6.35934389e-05,6.02875069e-05,4.64967298e-05,4.72833642e-05,3.88830014e-05,4.07441437e-05,2.54962367e-05,2.39923171e-05,2.40080005e-04,1.60952548e-04,2.23060097e-02,3.58516276e-03,6.71177057e-02,0
0.988991,61.5957,6.16392126e-05,5.80658965e-05,4.61860451e-05,4.70876434e-05,3.70867190e-05,3.91702671e-05,2.75268240e-05,2.61330507e-05,1.95892263e-04,1.29471298e-04,2.41101216e-02,4.10912235e-03,5.63397707e-02,0
0.988991,65.3830,5.89745456e-05,5.51500893e-05,4.58608229e-05,4.69634481e-05,3.51102292e-05,3.74844876e-05,2.95040146e-05,2.82927313e-05,1.56699587e-04,1.06699260e-04,2.58046318e-02,5.02532201e-03,4.24114127e-02,0
0.988991,69.1702,5.56326435e-05,5.15446133e-05,4.55528100e-05,4.70007674e-05,3.29836834e-05,3.58031656e-05,3.14187066e-05,3.04500488e-05,1.24063083e-04,9.22473015e-05,2.75830360e-02,6.59920758e-03,2.69868684e-02,0
0.988991,72.9574,5.14874384e-05,4.72727853e-05,4.52658463e-05,4.72618418e-05,3.07377260e-05,3.42362862e-05,3.32293401e-05,3.25815653e-05,9.96507007e-05,8.53304402e-05,2.84373945e-02,9.09694436e-03,1.21467702e-02,0
0.988991,76.7447,4.65115626e-05,4.23759030e-05,4.50972650e-05,4.77780746e-05,2.85353251e-05,3.28829267e-05,3.49213192e-05,3.46620476e-05,8.45155188e-05,8.48019609e-05,2.79044038e-02,1.22180513e-02,2.42966702e-04,0
0.988991,80.5319,4.06320758e-05,3.69118249e-05,4.51117180e-05,4.85518256e-05,2.65247780e-05,3.18271768e-05,3.64897692e-05,3.66648412e-05,7.87067079e-05,8.92023544e-05,2.51015302e-02,1.56786262e-02,8.90264574e-03,0
0.988991,84.3191,3.37521194e-05,3.09529978e-05,4.53825359e-05,4.95622580e-05,2.48958637e-05,3.11346719e-05,3.79443083e-05,3.85622824e-05,8.16625272e-05,9.68211805e-05,1.88864236e-02,1.90494920e-02,1.28579140e-02,0
0.988991,88.1064,2.57183646e-05,2.45840151e-05,4.60208756e-05,5.07731465e-05,2.39008551e-05,3.08498762e-05,3.93277271e-05,4.03261397e-05,9.21072960e-05,1.05769441e-04,7.65375995e-03,2.16589388e-02,1.15885416e-02,0
0.988991,91.8936,1.70965951e-05,1.78988012e-05,4.74534523e-05,5.21402514e-05,2.39530873e-05,3.09942253e-05,4.09643717e-05,4.19280791e-05,1.07396589e-04,1.14059627e-04,5.41269959e-03,2.13605447e-02,5.65174013e-03,0
0.988991,95.6809,8.50501219e-06,1.09975350e-05,4.95788885e-05,5.36165088e-05,2.50105316e-05,3.15652001e-05,4.28081708e-05,4.33401448e-05,1.18419549e-04,1.19690295e-04,1.68177194e-02,1.84018489e-02,1.07787582e-03,0
0.988991,99.4681,5.25921309e-07,3.98342985e-06,5.19078823e-05,5.51543621e-05,2.67661654e-05,3.25363709e-05,4.44747190e-05,4.45352470e-05,1.19549002e-04,1.20731832e-04,2.33287369e-02,1.47961488e-02,1.00330338e-03,0
0.988991,103.2553,-6.97680040e-06,-3.04050499e-06,5.42373920e-05,5.67055385e-05,2.89296605e-05,3.38584103e-05,4.58777662e-05,4.54876483e-05,1.09000283e-04,1.15410022e-04,2.65592403e-02,1.12488188e-02,5.43688636e-03,0
0.988991,107.0426,-1.40732890e-05,-9.97460108e-06,5.64256797e-05,5.82191696e-05,3.12803991e-05,3.54610360e-05,4.69616222e-05,4.61734408e-05,8.61107673e-05,1.02184089e-04,2.76549461e-02,8.17400530e-03,1.36337569e-02,0
0.988991,110.8298,-2.07976918e-05,-1.67254482e-05,5.83647500e-05,5.96393632e-05,3.36525341e-05,3.72558082e-05,4.76859621e-05,4.65710038e-05,5.09472681e-05,7.98161112e-05,2.74765193e-02,5.80917429e-03,2.44872084e-02,0
0.988991,114.6170,-2.71079968e-05,-2.32084866e-05,5.99737876e-05,6.09032306e-05,3.59316850e-05,3.91396724e-05,4.80184257e-05,4.66614352e-05,4.28102063e-06,4.74290134e-05,2.63110405e-02,4.23602726e-03,3.65991074e-02,0
0.988991,118.4043,-3.30709842e-05,-2.93501825e-05,6.12453152e-05,6.19400843e-05,3.80872047e-05,4.09991092e-05,4.79620003e-05,4.64289467e-05,-5.20520719e-05,4.55080396e-06,2.51052466e-02,3.16647815e-03,4.80118448e-02,0
0.988991,122.1915,-3.85925241e-05,-3.50897119e-05,6.21429731e-05,6.26721559e-05,4.00766204e-05,4.27147276e-05,4.74933006e-05,4.58612165e-05,-1.16153876e-04,-4.88567712e-05,2.36344131e-02,2.41180241e-03,5.70829323e-02,0
0.988991,125.9787,-4.35634411e-05,-4.03801003e-05,6.25833569e-05,6.30168329e-05,4.17867237e-05,4.41661231e-05,4.65891219e-05,4.49496919e-05,-1.86402553e-04,-1.12386362e-04,2.14788532e-02,1.97560941e-03,6.27822142e-02,0
0.988991,129.7660,-4.79414506e-05,-4.51887862e-05,6.24925062e-05,6.28901469e-05,4.31029893e-05,4.52368090e-05,4.52487087e-05,4.36898351e-05,-2.61025589e-04,-1.85190499e-04,1.85729644e-02,1.81228652e-03,6.43250462e-02,0
0.988991,133.5532,-5.17106932e-05,-4.94976001e-05,6.17949805e-05,6.22110895e-05,4.39068207e-05,4.58190267e-05,4.34834533e-05,4.20813077e-05,-3.38130891e-04,-2.66004308e-04,1.49323325e-02,1.89645783e-03,6.11794051e-02,0
0.988991,137.3404,-5.49025081e-05,-5.33021769e-05,6.04201374e-05,6.09062821e-05,4.40883631e-05,4.58182466e-05,4.13135479e-05,4.01280885e-05,-4.15797205e-04,-3.53184685e-04,1.07978638e-02,2.21565227e-03,5.31093620e-02,0
0.988991,141.1277,-5.75863812e-05,-5.66108374e-05,5.83114438e-05,5.89145555e-05,4.35607527e-05,4.51571815e-05,3.87644850e-05,3.78385229e-05,-4.92153948e-04,-4.44764473e-04,6.58225585e-03,2.74874075e-03,4.01968283e-02,0
0.988991,144.9149,-5.97910411e-05,-5.94430006e-05,5.54030028e-05,5.61910681e-05,4.22213136e-05,4.37791540e-05,3.58727389e-05,3.52253007e-05,-5.65150486e-04,-5.38519660e-04,2.34832213e-03,3.59168468e-03,2.25888711e-02,0
0.988991,148.7021,-6.15610847e-05,-6.18272034e-05,5.16200261e-05,5.27106818e-05,3.99556746e-05,4.16506848e-05,3.26828879e-05,3.23053623e-05,-6.32649553e-04,-6.32047036e-04,1.79557367e-03,4.97076966e-03,5.11069171e-04,0
0.988991,152.4894,-6.29756984e-05,-6.37988200e-05,4.68854463e-05,4.84704039e-05,3.66481986e-05,3.87631983e-05,2.92430268e-05,2.90997340e-05,-6.92531888e-04,-7.22849393e-04,5.55382242e-03,7.22359920e-03,2.57159963e-02,0
0.988991,156.2766,-6.43375005e-05,-6.53975875e-05,4.13647504e-05,4.34907814e-05,3.25344217e-05,3.51337769e-05,2.55451360e-05,2.56332946e-05,-7.45067728e-04,-8.08425018e-04,7.15269077e-03,9.68959419e-03,5.37410925e-02,0
0.988991,160.0638,-6.57907350e-05,-6.66650452e-05,3.53113233e-05,3.78162018e-05,2.79196178e-05,3.08049325e-05,2.16190771e-05,2.19344763e-05,-7.90889317e-04,-8.86358063e-04,5.89920565e-03,1.14162283e-02,8.09787588e-02,0
0.988991,163.8511,-6.72651955e-05,-6.76420043e-05,2.88587310e-05,3.15141112e-05,2.29230241e-05,2.58434017e-05,1.75317232e-05,1.80349049e-05,-8.29391046e-04,-9.54406343e-04,2.54242963e-03,1.21021549e-02,1.06040814e-01,0
0.988991,167.6383,-6.86692852e-05,-6.83661559e-05,2.21307430e-05,2.46732073e-05,1.76475613e-05,2.03380091e-05,1.33541515e-05,1.39689850e-05,-8.59964291e-04,-1.01058320e-03,2.04529472e-03,1.15875295e-02,1.27758376e-01,0
0.988991,171.4255,-6.99028137e-05,-6.88699241e-05,1.52590999e-05,1.74007039e-05,1.22035021e-05,1.43966809e-05,9.16049496e-06,9.77343722e-06,-8.82196123e-04,-1.05323027e-03,6.96918264e-03,9.76056929e-03,1.45075048e-01,0
0.988991,175.2128,-7.08511457e-05,-6.91786554e-05,8.38816666e-06,9.81879990e-06,6.71287085e-06,8.14272157e-06,5.02978179e-06,5.48679477e-06,-8.95935480e-04,-1.08107844e-03,1.12847399e-02,6.52025077e-03,1.57042459e-01,0
0.988991,179.0000,-7.13469916e-05,-6.93092228e-05,1.69937530e-06,2.06051064e-06,1.34729701e-06,1.71049820e-06,1.03569647e-06,1.14886901e-06,-9.01395045e-04,-1.09329449e-03,1.37493725e-02,1.64590960e-03,1.62773468e-01,0
0.989957,1.0000,5.85611562e-05,5.61304675e-05,1.33540128e-06,1.81417973e-06,1.31919832e-06,1.78675416e-06,2.07394196e-07,3.14257316e-07,6.84534457e-04,8.84460041e-04,1.64005078e-02,2.18207956e-03,1.69581421e-01,0
0.989957,4.7872,5.84136337e-05,5.63408692e-05,6.50288074e-06,8.63346077e-06,6.41791703e-06,8.50055300e-06,1.04775903e-06,1.50905390e-06,6.81003426e-04,8.75100617e-04,1.39854972e-02,9.71032661e-03,1.64637646e-01,0
0.989957,8.5745,5.82391275e-05,5.68147024e-05,1.19241511e-05,1.52528981e-05,1.17353488e-05,1.50080687e-05,2.11352043e-06,2.72190592e-06,6.74080814e-04,8.53796013e-04,9.61097805e-03,1.51710895e-02,1.52438513e-01,0
0.989957,12.3617,5.81651316e-05,5.75240348e-05,1.73882945e-05,2.15227912e-05,1.70585569e-05,2.11541162e-05,3.37022559e-06,3.96659941e-06,6.62807090e-04,8.21257347e-04,4.32565241e-03,1.88433728e-02,1.34401107e-01,0
0.989957,16.1489,5.82919735e-05,5.84262819e-05,2.27667719e-05,2.73074225e-05,2.22580514e-05,2.67968081e-05,4.78592193e-06,5.25608183e-06,6.46950035e-04,7.78565535e-04,9.06215104e-04,2.06944587e-02,1.11639256e-01,0
0.989957,19.9362,5.86980320e-05,5.94657273e-05,2.79520486e-05,3.24905823e-05,2.72253554e-05,3.18127347e-05,6.33222270e-06,6.60210950e-06,6.26577251e-04,7.27128565e-04,5.17984644e-03,2.06848108e-02,8.52899074e-02,0
0.989957,23.7234,5.94448437e-05,6.05755094e-05,3.28455568e-05,3.69804198e-05,3.18612609e-05,3.61014210e-05,7.98064274e-06,8.01491415e-06,6.01917656e-04,6.68625869e-04,7.62890391e-03,1.88450418e-02,5.65834217e-02,0
0.989957,27.5106,6.05795699e-05,6.16800034e-05,3.73550585e-05,4.07134516e-05,3.60732133e-05,3.95888892e-05,9.70173575e-06,9.50289403e-06,5.73312659e-04,6.04941987e-04,7.42492013e-03,1.53062048e-02,2.68287143e-02,0
0.989957,31.2979,6.20374232e-05,6.26975134e-05,4.12825168e-05,4.36575906e-05,3.96553575e-05,4.22301860e-05,1.14760105e-05,1.10723351e-05,5.40382494e-04,5.38092161e-04,4.45380550e-03,1.08246306e-02,1.94271226e-03,0
0.989957,35.0851,6.35059878e-05,6.35431748e-05,4.42907442e-05,4.58140739e-05,4.22290044e-05,4.40107781e-05,1.33559429e-05,1.27271670e-05,5.01524605e-04,4.70142828e-04,2.50910653e-04,6.94272390e-03,2.66187356e-02,0
0.989957,38.8723,6.47861164e-05,6.41319658e-05,4.64223827e-05,4.72181776e-05,4.38158061e-05,4.49467609e-05,1.53366475e-05,1.44687587e-05,4.57692412e-04,4.03130165e-04,4.41372954e-03,3.62691286e-03,4.62809377e-02,0
0.989957,42.6596,6.57552325e-05,6.43817174e-05,4.78223381e-05,4.79385802e-05,4.45495029e-05,4.50838747e-05,1.73872890e-05,1.62957575e-05,4.10604689e-04,3.38979938e-04,9.26747472e-03,5.29784638e-04,6.07537408e-02,0
0.989957,46.4468,6.63089518e-05,6.42160178e-05,4.86194026e-05,4.80751741e-05,4.45467958e-05,4.44953664e-05,1.94789450e-05,1.82039756e-05,3.61863864e-04,2.79431850e-04,1.41215868e-02,2.48037463e-03,6.99207066e-02,0
0.989957,50.2340,6.63491221e-05,6.35669059e-05,4.89135850e-05,4.77550094e-05,4.38920573e-05,4.32787839e-05,2.15876378e-05,2.01863267e-05,3.12806640e-04,2.25971409e-04,1.87723583e-02,5.28032157e-03,7.36556152e-02,0
0.989957,54.0213,6.57736666e-05,6.23772623e-05,4.87902189e-05,4.71259212e-05,4.26505071e-05,4.15518278e-05,2.36942970e-05,2.22328149e-05,2.64572366e-04,1.79772042e-04,2.29164504e-02,7.58519949e-03,7.19295610e-02,0
0.989957,57.8085,6.45237115e-05,6.06028141e-05,4.83827537e-05,4.63473460e-05,4.09457193e-05,3.94474264e-05,2.57747730e-05,2.43305781e-05,2.18629868e-04,1.41649789e-04,2.64553460e-02,9.27656908e-03,6.52962511e-02,0
0.989957,61.5957,6.25794319e-05,5.82136874e-05,4.78167958e-05,4.55780992e-05,3.88959216e-05,3.71082277e-05,2.78128252e-05,2.64639862e-05,1.76362621e-04,1.12032403e-04,2.94568484e-02,1.02030784e-02,5.45663513e-02,0
0.989957,65.3830,6.00137797e-05,5.51954570e-05,4.72103510e-05,4.49617512e-05,3.66078004e-05,3.46807247e-05,2.98108401e-05,2.86147935e-05,1.39066572e-04,9.09441130e-05,3.25105149e-02,1.02482129e-02,4.08185631e-02,0
0.989957,69.1702,5.67494868e-05,5.15496625e-05,4.65703704e-05,4.46117637e-05,3.40827570e-05,3.23092489e-05,3.17358642e-05,3.07623454e-05,1.08607177e-04,7.80067079e-05,3.50846078e-02,8.92654132e-03,2.59560125e-02,0
0.989957,72.9574,5.26572590e-05,4.72937802e-05,4.59545938e-05,4.46000843e-05,3.14022741e-05,3.01300649e-05,3.35517790e-05,3.28838366e-05,8.62769446e-05,7.24569336e-05,3.61888296e-02,6.17330929e-03,1.17224471e-02,0
0.989957,76.7447,4.76978587e-05,4.24606590e-05,4.54960714e-05,4.49530970e-05,2.87685626e-05,2.82658029e-05,3.52457419e-05,3.49546180e-05,7.30020960e-05,7.31795562e-05,3.53367903e-02,2.47465890e-03,1.50525707e-04,0
0.989957,80.5319,4.18086761e-05,3.70974512e-05,4.52932824e-05,4.56566710e-05,2.63810132e-05,2.68204472e-05,3.68174358e-05,3.69485482e-05,6.89012306e-05,7.87548264e-05,3.17878972e-02,1.65617876e-03,8.35804368e-03,0
0.989957,84.3191,3.48676576e-05,3.12640839e-05,4.54249810e-05,4.66684038e-05,2.44536847e-05,2.58750784e-05,3.82811469e-05,3.88383860e-05,7.33090478e-05,8.75185044e-05,2.43142776e-02,5.66702095e-03,1.20527838e-02,0
0.989957,88.1064,2.66273903e-05,2.50313352e-05,4.60073514e-05,4.79323950e-05,2.32709928e-05,2.54845390e-05,3.96879991e-05,4.05962161e-05,8.47731188e-05,9.76321017e-05,1.07690113e-02,8.77357427e-03,1.09072814e-02,0
0.989957,91.8936,1.71595939e-05,1.84785936e-05,4.74421905e-05,4.93916890e-05,2.32915617e-05,2.56751537e-05,4.13311576e-05,4.21939027e-05,1.00223853e-04,1.07160588e-04,8.89964451e-03,8.88503017e-03,5.88389622e-03,0
0.989957,95.6809,8.34650868e-06,1.16913874e-05,4.96669310e-05,5.09954371e-05,2.45969588e-05,2.64435962e-05,4.31485070e-05,4.36035644e-05,1.12216975e-04,1.14154510e-04,2.25687935e-02,6.05479610e-03,1.64346114e-03,0
0.989957,99.4681,2.68798964e-07,4.75878104e-06,5.21636563e-05,5.27002302e-05,2.67201153e-05,2.77569466e-05,4.48004741e-05,4.47980599e-05,1.15079997e-04,1.16733278e-04,3.02951126e-02,2.44548779e-03,1.40235035e-03,0
0.989957,103.2553,-7.30375551e-06,-2.22926428e-06,5.47179332e-05,5.44668090e-05,2.93281780e-05,2.95539409e-05,4.61942658e-05,4.57514793e-05,1.06805482e-04,1.13166340e-04,3.42389526e-02,1.14452332e-03,5.39542394e-03,0
0.989957,107.0426,-1.44654705e-05,-9.18446607e-06,5.71793724e-05,5.62541920e-05,3.21715478e-05,3.17473618e-05,4.72702035e-05,4.64396289e-05,8.65946665e-05,1.01948997e-04,3.56323527e-02,4.21660025e-03,1.30238922e-02,0
0.989957,110.8298,-2.12298660e-05,-1.60226391e-05,5.94243210e-05,5.80133880e-05,3.50574882e-05,3.42274810e-05,4.79814802e-05,4.68405032e-05,5.43788913e-05,8.18698691e-05,3.51345561e-02,6.43046463e-03,2.33184717e-02,0
0.989957,114.6170,-2.75683507e-05,-2.26658701e-05,6.13441917e-05,5.96825084e-05,3.78248768e-05,3.68664164e-05,4.82948087e-05,4.69347329e-05,1.08329431e-05,5.20672763e-05,3.30783505e-02,7.57328376e-03,3.49758979e-02,0
0.989957,118.4043,-3.35536374e-05,-2.90443739e-05,6.28834694e-05,6.11844486e-05,4.03761919e-05,3.95232358e-05,4.82088566e-05,4.67060015e-05,-4.25108320e-05,1.20722831e-05,3.04252093e-02,7.74345333e-03,4.62986379e-02,0
0.989957,122.1915,-3.91990370e-05,-3.50979700e-05,6.40359613e-05,6.24275589e-05,4.26962778e-05,4.20496063e-05,4.77245451e-05,4.61414209e-05,-1.03480120e-04,-3.81633756e-05,2.76709984e-02,7.33045127e-03,5.54031459e-02,0
0.989957,125.9787,-4.43613550e-05,-4.07771340e-05,6.47045913e-05,6.33090523e-05,4.46681078e-05,4.42957680e-05,4.68128645e-05,4.52318588e-05,-1.70422746e-04,-9.82556556e-05,2.41836995e-02,6.36030523e-03,6.12137654e-02,0
0.989957,129.7660,-4.89846482e-05,-4.60435976e-05,6.47985301e-05,6.37204517e-05,4.61666162e-05,4.61165993e-05,4.54696938e-05,4.39722098e-05,-2.41565314e-04,-1.67393401e-04,1.98440567e-02,4.91344776e-03,6.29143012e-02,0
0.989957,133.5532,-5.30490460e-05,-5.08704881e-05,6.42273880e-05,6.35541992e-05,4.70637003e-05,4.73775336e-05,4.37054400e-05,4.23616046e-05,-3.15016987e-04,-2.44360269e-04,1.46993140e-02,3.06812368e-03,5.99326334e-02,0
0.989957,137.3404,-5.66107527e-05,-5.52420175e-05,6.29150479e-05,6.27105878e-05,4.72544489e-05,4.79600962e-05,4.15369752e-05,4.04035517e-05,-3.88943306e-04,-3.27572614e-04,9.23522328e-03,9.31846786e-04,5.20560147e-02,0
0.989957,141.1277,-5.97026589e-05,-5.91527500e-05,6.07889286e-05,6.11043295e-05,4.66371677e-05,4.77668432e-05,3.89906197e-05,3.81060070e-05,-4.61427537e-04,-4.15131958e-04,3.71038273e-03,1.43747036e-03,3.92689609e-02,0
