config,ic_id,band0,t_yr,omega_e,Id_over_Is,beta_deg
telstar401,43,LAM,6.509675,2.09313899e-03,1.000000,82.3198
telstar401,43,LAM,7.176822,2.09313899e-03,1.000000,56.6273
telstar401,43,LAM,7.912343,2.09313899e-03,1.000000,113.9715
telstar401,43,LAM,8.723243,2.09313899e-03,1.000000,14.2719
telstar401,43,LAM,9.617249,2.09313899e-03,1.000000,22.6385
telstar401,43,LAM,10.602877,2.09313899e-03,1.000000,64.7123
telstar401,43,LAM,11.689518,2.09313899e-03,1.000000,78.1013
telstar401,43,LAM,12.887524,2.09313899e-03,1.000000,105.5080
telstar401,43,LAM,14.208308,2.09313899e-03,1.000000,56.9809
telstar401,43,LAM,15.664454,2.09313899e-03,1.000000,71.6865
telstar401,43,LAM,17.269833,2.09313899e-03,1.000000,58.3798
telstar401,43,LAM,19.039740,2.09313899e-03,1.000000,69.7279
telstar401,43,LAM,20.991037,2.09313899e-03,1.000000,80.6968
telstar401,43,LAM,23.142314,2.09313899e-03,1.000000,108.0384
telstar401,43,LAM,25.514065,2.09313899e-03,1.000000,35.4557
telstar401,43,LAM,28.128887,2.09313899e-03,1.000000,138.6510
telstar401,43,LAM,31.011689,2.09313899e-03,1.000000,40.7693
telstar401,43,LAM,34.189937,2.09313899e-03,1.000000,164.8792
telstar401,43,LAM,37.693910,2.09313899e-03,1.000000,18.9606
telstar401,43,LAM,41.556988,2.09313899e-03,1.000000,122.9226
telstar401,43,LAM,45.815977,2.09313899e-03,1.000000,120.8749
telstar401,43,LAM,50.511449,2.09313899e-03,1.000000,36.9765
telstar401,43,LAM,55.688140,2.09313899e-03,1.000000,29.8037
telstar401,43,LAM,61.395366,2.09313899e-03,1.000000,140.7656
telstar401,43,LAM,67.687500,2.09313899e-03,1.000000,72.8040
telstar401,43,LAM,74.624487,2.09313899e-03,1.000000,21.6640
telstar401,43,LAM,82.272413,2.09313899e-03,1.000000,57.7604
telstar401,43,LAM,90.704142,2.09313899e-03,1.000000,104.2688
telstar401,43,LAM,100.000000,2.09313899e-03,1.000000,48.4159
telstar401,44,LAM,0.000000,7.27216965e-04,0.455845,161.8406
telstar401,44,LAM,0.001000,7.27168307e-04,0.455875,160.7199
telstar401,44,LAM,0.001102,7.27163320e-04,0.455878,160.6045
telstar401,44,LAM,0.001215,7.27157822e-04,0.455882,160.4771
telstar401,44,LAM,0.001340,7.27151760e-04,0.455885,160.3365
telstar401,44,LAM,0.001477,7.27145077e-04,0.455890,160.1813
telstar401,44,LAM,0.001629,7.27137710e-04,0.455894,160.0100
telstar401,44,LAM,0.001796,7.27129587e-04,0.455899,159.8209
telstar401,44,LAM,0.001980,7.27120631e-04,0.455905,159.6122
telstar401,44,LAM,0.002183,7.27110757e-04,0.455911,159.3817
telstar401,44,LAM,0.002406,7.27099872e-04,0.455918,159.1273
telstar401,44,LAM,0.002653,7.27087870e-04,0.455925,158.8463
telstar401,44,LAM,0.002925,7.27074639e-04,0.455934,158.5360
telstar401,44,LAM,0.003225,7.27060051e-04,0.455943,158.1932
telstar401,44,LAM,0.003555,7.27043967e-04,0.455953,157.8146
telstar401,44,LAM,0.003919,7.27026235e-04,0.455964,157.3965
telstar401,44,LAM,0.004321,7.27006685e-04,0.455976,156.9345
telstar401,44,LAM,0.004764,7.26985131e-04,0.455990,156.4241
telstar401,44,LAM,0.005252,7.26961367e-04,0.456005,155.8603
telstar401,44,LAM,0.005790,7.26935166e-04,0.456021,155.2373
telstar401,44,LAM,0.006384,7.26906279e-04,0.456039,154.5489
telstar401,44,LAM,0.007038,7.26874431e-04,0.456059,153.7883
telstar401,44,LAM,0.007759,7.26839317e-04,0.456081,152.9479
telstar401,44,LAM,0.008555,7.26800601e-04,0.456106,152.0194
telstar401,44,LAM,0.009431,7.26757916e-04,0.456132,150.9936
telstar401,44,LAM,0.010398,7.26710853e-04,0.456162,149.8603
telstar401,44,LAM,0.011464,7.26658963e-04,0.456195,148.6084
telstar401,44,LAM,0.012638,7.26601751e-04,0.456231,147.2256
telstar401,44,LAM,0.013934,7.26538669e-04,0.456270,145.6985
telstar401,44,LAM,0.015362,7.26469116e-04,0.456314,144.0122
telstar401,44,LAM,0.016936,7.26392427e-04,0.456362,142.1505
telstar401,44,LAM,0.018672,7.26307869e-04,0.456415,140.0954
telstar401,44,LAM,0.020585,7.26214632e-04,0.456474,137.8274
telstar401,44,LAM,0.022695,7.26111826e-04,0.456538,135.3249
telstar401,44,LAM,0.025021,7.25998467e-04,0.456610,132.5644
telstar401,44,LAM,0.027585,7.25873468e-04,0.456688,129.5201
telstar401,44,LAM,0.030412,7.25735633e-04,0.456775,126.1639
telstar401,44,LAM,0.033529,7.25583641e-04,0.456871,122.4650
telstar401,44,LAM,0.036966,7.25416034e-04,0.456976,118.3898
telstar401,44,LAM,0.040754,7.25231203e-04,0.457093,113.9022
telstar401,44,LAM,0.044931,7.25027375e-04,0.457221,108.9628
telstar401,44,LAM,0.049535,7.24802590e-04,0.457363,103.5296
telstar401,44,LAM,0.054612,7.24554686e-04,0.457519,97.5582
telstar401,44,LAM,0.060209,7.24281276e-04,0.457692,91.0022
telstar401,44,LAM,0.066379,7.23979725e-04,0.457883,83.8157
telstar401,44,LAM,0.073182,7.23647125e-04,0.458093,75.9561
telstar401,44,LAM,0.080683,7.23280263e-04,0.458326,67.3927
telstar401,44,LAM,0.088951,7.22875591e-04,0.458582,58.1252
telstar401,44,LAM,0.098068,7.22429188e-04,0.458866,48.2306
telstar401,44,LAM,0.108118,7.21936727e-04,0.459179,38.0031
telstar401,44,LAM,0.119199,7.21393422e-04,0.459524,28.4246
telstar401,44,LAM,0.131415,7.20793985e-04,0.459907,22.6233
telstar401,44,LAM,0.144883,7.20132571e-04,0.460329,25.9500
telstar401,44,LAM,0.159731,7.19402720e-04,0.460796,37.9206
telstar401,44,LAM,0.176101,7.18597284e-04,0.461312,54.6175
telstar401,44,LAM,0.194149,7.17708361e-04,0.461884,74.3119
telstar401,44,LAM,0.214047,7.16727207e-04,0.462516,96.4527
telstar401,44,LAM,0.235983,7.15644148e-04,0.463216,120.7350
telstar401,44,LAM,0.260168,7.14448480e-04,0.463991,146.1583
telstar401,44,LAM,0.286832,7.13128352e-04,0.464850,162.1885
telstar401,44,LAM,0.316228,7.11670650e-04,0.465802,140.6237
telstar401,44,LAM,0.348637,7.10060854e-04,0.466858,106.0710
telstar401,44,LAM,0.384367,7.08282892e-04,0.468030,67.0194
telstar401,44,LAM,0.423759,7.06318974e-04,0.469332,25.6955
telstar401,44,LAM,0.467188,7.04149412e-04,0.470778,28.7811
telstar401,44,LAM,0.515068,7.01752427e-04,0.472386,78.5305
telstar401,44,LAM,0.567855,6.99103942e-04,0.474175,132.8443
telstar401,44,LAM,0.626052,6.96177359e-04,0.476169,152.6261
telstar401,44,LAM,0.690213,6.92943331e-04,0.478391,91.9094
telstar401,44,LAM,0.760950,6.89369530e-04,0.480871,25.3466
telstar401,44,LAM,0.838936,6.85420421e-04,0.483642,63.3396
telstar401,44,LAM,0.924915,6.81057053e-04,0.486740,145.6544
telstar401,44,LAM,1.019705,6.76236896e-04,0.490210,120.8469
telstar401,44,LAM,1.124210,6.70913742e-04,0.494099,31.4920
telstar401,44,LAM,1.239425,6.65037710e-04,0.498465,87.1623
telstar401,44,LAM,1.366448,6.58555424e-04,0.503371,156.8998
telstar401,44,LAM,1.506489,6.51410416e-04,0.508893,43.6127
telstar401,44,LAM,1.660883,6.43543873e-04,0.515113,78.4507
telstar401,44,LAM,1.831099,6.34895841e-04,0.522130,137.7349
telstar401,44,LAM,2.018760,6.25407040e-04,0.530051,15.6667
telstar401,44,LAM,2.225654,6.15021484e-04,0.539002,122.9369
telstar401,44,LAM,2.453751,6.03690115e-04,0.549119,96.2188
telstar401,44,LAM,2.705225,5.91375649e-04,0.560554,41.0158
telstar401,44,LAM,2.982471,5.78058822e-04,0.573467,169.2039
telstar401,44,LAM,3.288131,5.63746086e-04,0.588027,68.3374
telstar401,44,LAM,3.625117,5.48478642e-04,0.604395,42.3058
telstar401,44,LAM,3.996639,5.32342316e-04,0.622716,133.3855
telstar401,44,LAM,4.406236,5.15477357e-04,0.643089,160.0059
telstar401,44,LAM,4.857812,4.98086650e-04,0.665543,127.7598
telstar401,44,LAM,5.355667,4.80440322e-04,0.689988,144.9863
telstar401,44,LAM,5.904545,4.62874622e-04,0.716172,142.6439
telstar401,44,LAM,6.509675,4.45783762e-04,0.743629,18.2579
telstar401,44,LAM,7.176822,4.29606377e-04,0.771632,164.2021
telstar401,44,LAM,7.912343,4.14817118e-04,0.799142,83.9911
telstar401,44,LAM,8.723243,4.01970744e-04,0.824682,72.4939
telstar401,44,LAM,9.617249,3.92400962e-04,0.844794,110.5804
telstar401,44,LAM,10.602877,3.81737507e-04,0.868392,79.1909
telstar401,44,LAM,11.689518,3.68129316e-04,0.900493,35.8453
telstar401,44,LAM,12.887524,3.55128488e-04,0.933459,84.7397
telstar401,44,LAM,14.208308,3.44996008e-04,0.960875,136.9107
telstar401,44,LAM,15.664454,3.38372043e-04,0.979685,96.7840
telstar401,44,LAM,17.269833,3.34644464e-04,0.990597,99.3978
telstar401,44,LAM,19.039740,3.32798876e-04,0.996091,140.9893
telstar401,44,LAM,20.991037,3.31983796e-04,0.998536,109.5725
telstar401,44,LAM,23.142314,3.31661102e-04,0.999508,112.4691
telstar401,44,LAM,25.514065,3.31546807e-04,0.999852,143.0127
telstar401,44,LAM,28.128887,3.31510837e-04,0.999961,36.9523
telstar401,44,LAM,31.011689,3.31500879e-04,0.999991,106.5659
telstar401,44,LAM,34.189937,3.31498483e-04,0.999998,126.0665
telstar401,44,LAM,37.693910,3.31497989e-04,1.000000,25.6608
telstar401,44,LAM,41.556988,3.31497903e-04,1.000000,130.4545
telstar401,44,LAM,45.815977,3.31497890e-04,1.000000,153.3169
telstar401,44,LAM,50.511449,3.31497889e-04,1.000000,77.5995
telstar401,44,LAM,55.688140,3.31497889e-04,1.000000,123.0046
telstar401,44,LAM,61.395366,3.31497889e-04,1.000000,78.5327
telstar401,44,LAM,67.687500,3.31497889e-04,1.000000,100.9585
telstar401,44,LAM,74.624487,3.31497889e-04,1.000000,105.4335
telstar401,44,LAM,82.272413,3.31497889e-04,1.000000,72.8287
telstar401,44,LAM,90.704142,3.31497889e-04,1.000000,120.4863
telstar401,44,LAM,100.000000,3.31497889e-04,1.000000,31.8440
telstar401,45,LAM,0.000000,1.37916690e-03,0.654760,46.9804
telstar401,45,LAM,0.001000,1.37741367e-03,0.655593,47.5777
telstar401,45,LAM,0.001102,1.37723429e-03,0.655678,47.6393
telstar401,45,LAM,0.001215,1.37703659e-03,0.655773,47.7074
telstar401,45,LAM,0.001340,1.37681871e-03,0.655876,47.7825
telstar401,45,LAM,0.001477,1.37657859e-03,0.655991,47.8655
telstar401,45,LAM,0.001629,1.37631398e-03,0.656117,47.9571
telstar401,45,LAM,0.001796,1.37602240e-03,0.656256,48.0583
telstar401,45,LAM,0.001980,1.37570111e-03,0.656409,48.1702
telstar401,45,LAM,0.002183,1.37534710e-03,0.656578,48.2938
telstar401,45,LAM,0.002406,1.37495706e-03,0.656764,48.4304
telstar401,45,LAM,0.002653,1.37452736e-03,0.656970,48.5814
telstar401,45,LAM,0.002925,1.37405399e-03,0.657196,48.7484
telstar401,45,LAM,0.003225,1.37353258e-03,0.657445,48.9332
telstar401,45,LAM,0.003555,1.37295828e-03,0.657720,49.1376
telstar401,45,LAM,0.003919,1.37232580e-03,0.658024,49.3639
telstar401,45,LAM,0.004321,1.37162933e-03,0.658358,49.6146
telstar401,45,LAM,0.004764,1.37086247e-03,0.658726,49.8922
telstar401,45,LAM,0.005252,1.37001825e-03,0.659132,50.1999
telstar401,45,LAM,0.005790,1.36908898e-03,0.659579,50.5410
telstar401,45,LAM,0.006384,1.36806628e-03,0.660072,50.9195
telstar401,45,LAM,0.007038,1.36694095e-03,0.660616,51.3395
telstar401,45,LAM,0.007759,1.36570296e-03,0.661215,51.8060
telstar401,45,LAM,0.008555,1.36434133e-03,0.661875,52.3244
telstar401,45,LAM,0.009431,1.36284409e-03,0.662602,52.9007
telstar401,45,LAM,0.010398,1.36119820e-03,0.663403,53.5420
telstar401,45,LAM,0.011464,1.35938946e-03,0.664286,54.2560
telstar401,45,LAM,0.012638,1.35740243e-03,0.665258,55.0515
telstar401,45,LAM,0.013934,1.35522039e-03,0.666329,55.9385
telstar401,45,LAM,0.015362,1.35282520e-03,0.667509,56.9284
telstar401,45,LAM,0.016936,1.35019731e-03,0.668808,58.0338
telstar401,45,LAM,0.018672,1.34731563e-03,0.670238,59.2693
telstar401,45,LAM,0.020585,1.34415750e-03,0.671813,60.6512
telstar401,45,LAM,0.022695,1.34069867e-03,0.673546,62.1982
telstar401,45,LAM,0.025021,1.33691332e-03,0.675454,63.9311
telstar401,45,LAM,0.027585,1.33277401e-03,0.677551,65.8737
telstar401,45,LAM,0.030412,1.32825181e-03,0.679858,68.0529
telstar401,45,LAM,0.033529,1.32331640e-03,0.682394,70.4988
telstar401,45,LAM,0.036966,1.31793627e-03,0.685179,73.2453
telstar401,45,LAM,0.040754,1.31207898e-03,0.688238,76.3301
telstar401,45,LAM,0.044931,1.30571154e-03,0.691594,79.7952
telstar401,45,LAM,0.049535,1.29880096e-03,0.695274,83.6862
telstar401,45,LAM,0.054612,1.29131487e-03,0.699305,88.0523
telstar401,45,LAM,0.060209,1.28322242e-03,0.703715,92.9443
telstar401,45,LAM,0.066379,1.27449534e-03,0.708534,98.4114
telstar401,45,LAM,0.073182,1.26510926e-03,0.713790,104.4938
telstar401,45,LAM,0.080683,1.25504537e-03,0.719514,111.2082
telstar401,45,LAM,0.088951,1.24429233e-03,0.725732,118.5153
telstar401,45,LAM,0.098068,1.23284856e-03,0.732469,126.2475
telstar401,45,LAM,0.108118,1.22072489e-03,0.739743,133.9401
telstar401,45,LAM,0.119199,1.20794750e-03,0.747568,140.4572
telstar401,45,LAM,0.131415,1.19456129e-03,0.755945,143.4687
telstar401,45,LAM,0.144883,1.18063338e-03,0.764863,140.0636
telstar401,45,LAM,0.159731,1.16625701e-03,0.774291,129.4094
telstar401,45,LAM,0.176101,1.15155562e-03,0.784176,112.8365
telstar401,45,LAM,0.194149,1.13668753e-03,0.794434,91.5864
telstar401,45,LAM,0.214047,1.12185206e-03,0.804939,66.2229
telstar401,45,LAM,0.235983,1.10730005e-03,0.815518,36.9379
telstar401,45,LAM,0.260168,1.09335808e-03,0.825917,5.2221
telstar401,45,LAM,0.286832,1.08050616e-03,0.835741,34.1149
telstar401,45,LAM,0.316228,1.06989645e-03,0.844028,74.2515
telstar401,45,LAM,0.348637,1.05951439e-03,0.852299,116.9471
telstar401,45,LAM,0.384367,1.04559987e-03,0.863641,144.7121
telstar401,45,LAM,0.423759,1.02977865e-03,0.876910,101.4285
telstar401,45,LAM,0.467188,1.01284869e-03,0.891567,31.1634
telstar401,45,LAM,0.515068,9.95551474e-04,0.907058,64.8236
telstar401,45,LAM,0.567855,9.78621493e-04,0.922750,164.2807
telstar401,45,LAM,0.626052,9.62749325e-04,0.937963,78.2372
telstar401,45,LAM,0.690213,9.48517263e-04,0.952036,79.9187
telstar401,45,LAM,0.760950,9.36336045e-04,0.964422,131.9346
telstar401,45,LAM,0.838936,9.26404774e-04,0.974761,65.6877
telstar401,45,LAM,0.924915,9.18707521e-04,0.982927,106.3302
telstar401,45,LAM,1.019705,9.13047433e-04,0.989021,117.3337
telstar401,45,LAM,1.124210,9.09106892e-04,0.993308,10.7421
telstar401,45,LAM,1.239425,9.06515846e-04,0.996147,61.9154
telstar401,45,LAM,1.366448,9.04911587e-04,0.997913,105.5387
telstar401,45,LAM,1.506489,9.03979805e-04,0.998941,131.1476
telstar401,45,LAM,1.660883,9.03474488e-04,0.999500,121.2932
telstar401,45,LAM,1.831099,9.03220056e-04,0.999782,67.1215
telstar401,45,LAM,2.018760,9.03101901e-04,0.999912,44.8495
telstar401,45,LAM,2.225654,9.03051680e-04,0.999968,136.3167
telstar401,45,LAM,2.453751,9.03032310e-04,0.999989,33.9440
telstar401,45,LAM,2.705225,9.03025596e-04,0.999997,82.5791
telstar401,45,LAM,2.982471,9.03023527e-04,0.999999,110.0515
telstar401,45,LAM,3.288131,9.03022966e-04,1.000000,73.1620
telstar401,45,LAM,3.625117,9.03022834e-04,1.000000,43.0123
telstar401,45,LAM,3.996639,9.03022808e-04,1.000000,137.3262
telstar401,45,LAM,4.406236,9.03022804e-04,1.000000,134.1640
telstar401,45,LAM,4.857812,9.03022803e-04,1.000000,175.6854
telstar401,45,LAM,5.355667,9.03022803e-04,1.000000,39.7429
telstar401,45,LAM,5.904545,9.03022803e-04,1.000000,136.1288
telstar401,45,LAM,6.509675,9.03022803e-04,1.000000,91.9484
telstar401,45,LAM,7.176822,9.03022803e-04,1.000000,95.9727
telstar401,45,LAM,7.912343,9.03022803e-04,1.000000,116.8924
telstar401,45,LAM,8.723243,9.03022803e-04,1.000000,70.4476
telstar401,45,LAM,9.617249,9.03022803e-04,1.000000,42.3006
telstar401,45,LAM,10.602877,9.03022803e-04,1.000000,126.6905
telstar401,45,LAM,11.689518,9.03022803e-04,1.000000,47.2545
telstar401,45,LAM,12.887524,9.03022803e-04,1.000000,94.3058
telstar401,45,LAM,14.208308,9.03022803e-04,1.000000,81.1727
telstar401,45,LAM,15.664454,9.03022803e-04,1.000000,72.6305
telstar401,45,LAM,17.269833,9.03022803e-04,1.000000,43.3417
telstar401,45,LAM,19.039740,9.03022803e-04,1.000000,69.3226
telstar401,45,LAM,20.991037,9.03022803e-04,1.000000,161.8078
telstar401,45,LAM,23.142314,9.03022803e-04,1.000000,57.4219
telstar401,45,LAM,25.514065,9.03022803e-04,1.000000,124.2955
telstar401,45,LAM,28.128887,9.03022803e-04,1.000000,59.9946
telstar401,45,LAM,31.011689,9.03022803e-04,1.000000,58.3913
telstar401,45,LAM,34.189937,9.03022803e-04,1.000000,138.6938
telstar401,45,LAM,37.693910,9.03022803e-04,1.000000,149.2668
telstar401,45,LAM,41.556988,9.03022803e-04,1.000000,91.2462
telstar401,45,LAM,45.815977,9.03022803e-04,1.000000,78.6878
telstar401,45,LAM,50.511449,9.03022803e-04,1.000000,65.4985
telstar401,45,LAM,55.688140,9.03022803e-04,1.000000,59.7767
telstar401,45,LAM,61.395366,9.03022803e-04,1.000000,20.2328
telstar401,45,LAM,67.687500,9.03022803e-04,1.000000,43.8176
telstar401,45,LAM,74.624487,9.03022803e-04,1.000000,99.1936
telstar401,45,LAM,82.272413,9.03022803e-04,1.000000,130.3186
telstar401,45,LAM,90.704142,9.03022803e-04,1.000000,49.8151
telstar401,45,LAM,100.000000,9.03022803e-04,1.000000,114.1887
telstar401,46,SAM,0.000000,5.03465743e-04,0.883658,161.9743
telstar401,46,SAM,0.001000,5.03424332e-04,0.883731,160.2546
telstar401,46,SAM,0.001102,5.03420088e-04,0.883738,160.0684
telstar401,46,SAM,0.001215,5.03415409e-04,0.883747,159.8613
telstar401,46,SAM,0.001340,5.03410251e-04,0.883756,159.6306
telstar401,46,SAM,0.001477,5.03404564e-04,0.883766,159.3737
telstar401,46,SAM,0.001629,5.03398295e-04,0.883777,159.0874
telstar401,46,SAM,0.001796,5.03391383e-04,0.883789,158.7680
telstar401,46,SAM,0.001980,5.03383763e-04,0.883802,158.4118
telstar401,46,SAM,0.002183,5.03375362e-04,0.883817,158.0142
telstar401,46,SAM,0.002406,5.03366101e-04,0.883833,157.5703
telstar401,46,SAM,0.002653,5.03355890e-04,0.883851,157.0744
telstar401,46,SAM,0.002925,5.03344634e-04,0.883871,156.5205
telstar401,46,SAM,0.003225,5.03332224e-04,0.883893,155.9015
telstar401,46,SAM,0.003555,5.03318543e-04,0.883917,155.2098
telstar401,46,SAM,0.003919,5.03303461e-04,0.883943,154.4368
telstar401,46,SAM,0.004321,5.03286833e-04,0.883972,153.5730
telstar401,46,SAM,0.004764,5.03268502e-04,0.884005,152.6080
telstar401,46,SAM,0.005252,5.03248294e-04,0.884040,151.5302
telstar401,46,SAM,0.005790,5.03226016e-04,0.884079,150.3268
telstar401,46,SAM,0.006384,5.03201456e-04,0.884122,148.9839
telstar401,46,SAM,0.007038,5.03174382e-04,0.884170,147.4861
telstar401,46,SAM,0.007759,5.03144535e-04,0.884222,145.8164
telstar401,46,SAM,0.008555,5.03111632e-04,0.884280,143.9563
telstar401,46,SAM,0.009431,5.03075360e-04,0.884344,141.8855
telstar401,46,SAM,0.010398,5.03035376e-04,0.884414,139.5817
telstar401,46,SAM,0.011464,5.02991299e-04,0.884492,137.0205
telstar401,46,SAM,0.012638,5.02942712e-04,0.884577,134.1750
telstar401,46,SAM,0.013934,5.02889154e-04,0.884671,131.0159
telstar401,46,SAM,0.015362,5.02830117e-04,0.884775,127.5109
telstar401,46,SAM,0.016936,5.02765041e-04,0.884890,123.6245
telstar401,46,SAM,0.018672,5.02693312e-04,0.885016,119.3176
telstar401,46,SAM,0.020585,5.02614251e-04,0.885155,114.5474
telstar401,46,SAM,0.022695,5.02527110e-04,0.885309,109.2666
telstar401,46,SAM,0.025021,5.02431068e-04,0.885478,103.4233
telstar401,46,SAM,0.027585,5.02325219e-04,0.885665,96.9602
telstar401,46,SAM,0.030412,5.02208566e-04,0.885870,89.8145
telstar401,46,SAM,0.033529,5.02080013e-04,0.886097,81.9174
telstar401,46,SAM,0.036966,5.01938354e-04,0.886347,73.1935
telstar401,46,SAM,0.040754,5.01782264e-04,0.886623,63.5614
telstar401,46,SAM,0.044931,5.01610284e-04,0.886927,52.9344
telstar401,46,SAM,0.049535,5.01420812e-04,0.887262,41.2266
telstar401,46,SAM,0.054612,5.01212091e-04,0.887632,28.3767
telstar401,46,SAM,0.060209,5.00982190e-04,0.888039,14.5312
telstar401,46,SAM,0.066379,5.00728993e-04,0.888488,5.8210
telstar401,46,SAM,0.073182,5.00450183e-04,0.888983,20.4668
telstar401,46,SAM,0.080683,5.00143220e-04,0.889529,39.3077
telstar401,46,SAM,0.088951,4.99805333e-04,0.890130,60.2199
telstar401,46,SAM,0.098068,4.99433494e-04,0.890793,83.0753
telstar401,46,SAM,0.108118,4.99024406e-04,0.891523,107.5723
telstar401,46,SAM,0.119199,4.98574481e-04,0.892327,132.1614
telstar401,46,SAM,0.131415,4.98079833e-04,0.893214,148.1627
telstar401,46,SAM,0.144883,4.97536257e-04,0.894189,134.8144
telstar401,46,SAM,0.159731,4.96939223e-04,0.895264,101.5761
telstar401,46,SAM,0.176101,4.96283875e-04,0.896446,60.4776
telstar401,46,SAM,0.194149,4.95565031e-04,0.897746,15.1528
telstar401,46,SAM,0.214047,4.94777201e-04,0.899176,39.7221
telstar401,46,SAM,0.235983,4.93914616e-04,0.900746,95.1178
telstar401,46,SAM,0.260168,4.92971273e-04,0.902470,140.8858
telstar401,46,SAM,0.286832,4.91941014e-04,0.904360,106.1505
telstar401,46,SAM,0.316228,4.90817620e-04,0.906430,30.7859
telstar401,46,SAM,0.348637,4.89594959e-04,0.908693,57.8505
telstar401,46,SAM,0.384367,4.88267171e-04,0.911164,145.4669
telstar401,46,SAM,0.423759,4.86828911e-04,0.913856,82.5437
telstar401,46,SAM,0.467188,4.85275654e-04,0.916781,40.4884
telstar401,46,SAM,0.515068,4.83604074e-04,0.919950,167.5924
telstar401,46,SAM,0.567855,4.81812496e-04,0.923371,35.7507
telstar401,46,SAM,0.626052,4.79901424e-04,0.927048,147.5657
telstar401,46,SAM,0.690213,4.77874130e-04,0.930981,40.7992
telstar401,46,SAM,0.760950,4.75737286e-04,0.935163,160.0234
telstar401,46,SAM,0.838936,4.73501594e-04,0.939578,87.4295
telstar401,46,SAM,0.924915,4.71182358e-04,0.944203,26.6337
telstar401,46,SAM,1.019705,4.68799910e-04,0.949001,71.7849
telstar401,46,SAM,1.124210,4.66379785e-04,0.953926,94.1223
telstar401,46,SAM,1.239425,4.63952528e-04,0.958916,77.8140
telstar401,46,SAM,1.366448,4.61553015e-04,0.963902,22.0902
telstar401,46,SAM,1.506489,4.59219211e-04,0.968800,80.3761
telstar401,46,SAM,1.660883,4.56990326e-04,0.973525,126.1132
telstar401,46,SAM,1.831099,4.54904455e-04,0.977989,102.6773
telstar401,46,SAM,2.018760,4.52995874e-04,0.982110,21.7515
telstar401,46,SAM,2.225654,4.51292313e-04,0.985817,14.9802
telstar401,46,SAM,2.453751,4.49812568e-04,0.989060,87.0645
telstar401,46,SAM,2.705225,4.48564875e-04,0.991811,117.0124
telstar401,46,SAM,2.982471,4.47546337e-04,0.994068,142.3574
telstar401,46,SAM,3.288131,4.46743581e-04,0.995855,129.0362
telstar401,46,SAM,3.625117,4.46134568e-04,0.997214,107.9726
telstar401,46,SAM,3.996639,4.45691273e-04,0.998206,135.7431
telstar401,46,SAM,4.406236,4.45382792e-04,0.998897,144.5723
telstar401,46,SAM,4.857812,4.45178381e-04,0.999356,46.7269
telstar401,46,SAM,5.355667,4.45049973e-04,0.999644,56.7218
telstar401,46,SAM,5.904545,4.44973882e-04,0.999815,100.9577
telstar401,46,SAM,6.509675,4.44931586e-04,0.999910,94.5393
telstar401,46,SAM,7.176822,4.44909669e-04,0.999960,45.1866
telstar401,46,SAM,7.912343,4.44899154e-04,0.999983,66.3998
telstar401,46,SAM,8.723243,4.44894520e-04,0.999994,79.7273
telstar401,46,SAM,9.617249,4.44892659e-04,0.999998,36.1157
telstar401,46,SAM,10.602877,4.44891985e-04,0.999999,68.0686
telstar401,46,SAM,11.689518,4.44891767e-04,1.000000,145.5902
telstar401,46,SAM,12.887524,4.44891704e-04,1.000000,174.6380
telstar401,46,SAM,14.208308,4.44891689e-04,1.000000,136.2480
telstar401,46,SAM,15.664454,4.44891685e-04,1.000000,34.4887
telstar401,46,SAM,17.269833,4.44891685e-04,1.000000,29.6340
telstar401,46,SAM,19.039740,4.44891685e-04,1.000000,154.2226
telstar401,46,SAM,20.991037,4.44891685e-04,1.000000,72.9905
telstar401,46,SAM,23.142314,4.44891685e-04,1.000000,40.0131
telstar401,46,SAM,25.514065,4.44891685e-04,1.000000,132.2671
telstar401,46,SAM,28.128887,4.44891685e-04,1.000000,145.4203
telstar401,46,SAM,31.011689,4.44891685e-04,1.000000,45.1095
telstar401,46,SAM,34.189937,4.44891685e-04,1.000000,124.2243
telstar401,46,SAM,37.693910,4.44891685e-04,1.000000,128.8872
telstar401,46,SAM,41.556988,4.44891685e-04,1.000000,129.5415
telstar401,46,SAM,45.815977,4.44891685e-04,1.000000,59.3381
telstar401,46,SAM,50.511449,4.44891685e-04,1.000000,142.4920
telstar401,46,SAM,55.688140,4.44891685e-04,1.000000,109.2346
telstar401,46,SAM,61.395366,4.44891685e-04,1.000000,99.3760
telstar401,46,SAM,67.687500,4.44891685e-04,1.000000,130.5876
telstar401,46,SAM,74.624487,4.44891685e-04,1.000000,145.2939
telstar401,46,SAM,82.272413,4.44891685e-04,1.000000,72.6365
telstar401,46,SAM,90.704142,4.44891685e-04,1.000000,85.2027
telstar401,46,SAM,100.000000,4.44891685e-04,1.000000,30.3961
telstar401,47,SAM,0.000000,2.98012411e-03,0.873425,130.6313
telstar401,47,SAM,0.001000,2.97718640e-03,0.874287,130.7101
telstar401,47,SAM,0.001102,2.97688580e-03,0.874375,130.7181
telstar401,47,SAM,0.001215,2.97655450e-03,0.874472,130.7268
telstar401,47,SAM,0.001340,2.97618938e-03,0.874580,130.7365
telstar401,47,SAM,0.001477,2.97578699e-03,0.874698,130.7471
telstar401,47,SAM,0.001629,2.97534356e-03,0.874828,130.7588
telstar401,47,SAM,0.001796,2.97485492e-03,0.874972,130.7716
telstar401,47,SAM,0.001980,2.97431649e-03,0.875130,130.7857
telstar401,47,SAM,0.002183,2.97372323e-03,0.875305,130.8012
