beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,in_domain,omega_e_pred,rel_err_pred,alpha_rev_per_yr,beta_pole_min_deg,wall_s,error
105.00,0.7659,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,2.270910e-14,100.0000,1,99.0533,1.000000,1.907921e-02,1,1.33680625e-03,-2.165474e-13,7.561936,74.8037,4.72,
135.00,0.7659,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,2.660208e-14,100.0000,1,126.8805,1.000000,1.708822e-02,1,1.33680625e-03,3.297685e-13,8.547490,45.0000,5.40,
165.00,0.7659,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.33680625e-03,1.33680625e-03,7.120924e-14,100.0000,1,158.9689,1.000000,1.105406e-02,1,1.33680625e-03,7.176074e-13,12.087761,11.5954,5.44,
15.00,0.7841,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,1.584512e-16,100.0000,1,17.6856,1.000000,1.045841e-02,1,1.36849940e-03,1.109159e-15,15.168568,10.9601,9.72,
45.00,0.7841,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,1.346836e-14,100.0000,1,45.2869,1.000000,1.603484e-02,1,1.36849940e-03,-1.365850e-13,11.070251,38.2751,7.50,
75.00,0.7841,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,4.500015e-14,100.0000,1,77.9950,1.000000,1.844108e-02,1,1.36849940e-03,-3.626949e-13,7.740790,65.2826,5.21,
105.00,0.7841,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,1.093314e-14,100.0000,1,123.8260,1.000000,1.747741e-02,1,1.36849940e-03,8.540522e-14,7.846978,55.0489,4.88,
135.00,0.7841,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,6.765868e-14,100.0000,1,140.5948,1.000000,1.468939e-02,1,1.36849940e-03,6.973439e-13,9.894774,32.7082,5.52,
165.00,0.7841,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.36849940e-03,1.36849940e-03,7.811646e-14,100.0000,1,153.4809,1.000000,1.001902e-02,1,1.36849940e-03,8.157070e-13,12.050139,8.1011,5.41,
15.00,0.8023,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,3.097295e-16,100.0000,1,25.3325,1.000000,1.070848e-02,1,1.40019255e-03,1.238918e-15,14.522958,13.6360,9.31,
45.00,0.8023,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,1.811917e-14,100.0000,1,57.8627,1.000000,1.549492e-02,1,1.40019255e-03,-1.701963e-13,10.775952,38.2684,7.23,
75.00,0.8023,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,4.057456e-14,100.0000,1,89.3421,1.000000,1.770877e-02,1,1.40019255e-03,-3.882459e-13,7.725956,65.7913,5.30,
105.00,0.8023,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,1.564134e-14,100.0000,1,95.6791,1.000000,1.689053e-02,1,1.40019255e-03,2.019436e-13,7.569169,56.7975,5.33,
135.00,0.8023,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,7.464480e-14,100.0000,1,147.7749,1.000000,1.272470e-02,1,1.40019255e-03,7.727750e-13,10.484140,23.9173,5.58,
165.00,0.8023,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.40019255e-03,1.40019255e-03,9.570640e-14,100.0000,1,172.6806,1.000000,7.942499e-03,1,1.40019255e-03,1.003523e-12,9.167206,1.0950,7.04,
15.00,0.8204,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,4.543109e-16,100.0000,1,25.9228,1.000000,1.052068e-02,1,1.43188570e-03,1.817244e-15,14.072039,14.4909,10.28,
45.00,0.8204,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,1.620376e-14,100.0000,1,52.4001,1.000000,1.500107e-02,1,1.43188570e-03,-1.478025e-13,10.464499,38.8643,7.54,
75.00,0.8204,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,2.953021e-14,100.0000,1,89.6224,1.000000,1.705580e-02,1,1.43188570e-03,-2.881846e-13,7.495827,63.5291,5.39,
105.00,0.8204,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,2.635003e-14,100.0000,1,96.3525,1.000000,1.640478e-02,1,1.43188570e-03,1.971709e-13,7.439143,56.0796,4.67,
135.00,0.8204,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,6.950957e-14,100.0000,1,153.2539,1.000000,1.212054e-02,1,1.43188570e-03,7.617280e-13,10.326542,23.0087,4.96,
165.00,0.8204,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.43188570e-03,1.43188570e-03,1.141835e-13,100.0000,1,171.4776,1.000000,6.627927e-03,1,1.43188570e-03,1.141835e-12,5.740869,1.1246,5.12,
15.00,0.8386,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,5.926307e-16,100.0000,1,21.9319,1.000000,1.033958e-02,1,1.46357885e-03,4.741046e-15,13.688681,15.0000,8.26,
45.00,0.8386,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,2.296444e-14,100.0000,1,55.0553,1.000000,1.467419e-02,1,1.46357885e-03,-2.007536e-13,10.001452,40.2777,6.41,
75.00,0.8386,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,2.340891e-14,100.0000,1,83.6095,1.000000,1.642055e-02,1,1.46357885e-03,-2.763141e-13,7.164632,66.4298,4.46,
105.00,0.8386,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,3.792836e-14,100.0000,1,115.9494,1.000000,1.529061e-02,1,1.46357885e-03,2.369041e-13,7.481241,52.7118,4.51,
135.00,0.8386,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,7.970883e-14,100.0000,1,150.4280,1.000000,1.142205e-02,1,1.46357885e-03,7.750128e-13,10.273072,20.8621,4.93,
165.00,0.8386,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.46357885e-03,1.46357885e-03,1.423795e-13,100.0000,1,171.9378,1.000000,5.908494e-03,1,1.46357885e-03,1.329863e-12,0.999962,0.3799,3.85,
15.00,0.8567,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,1.595191e-15,100.0000,1,22.6012,1.000000,1.012482e-02,1,1.49527199e-03,6.960834e-15,13.350559,15.0000,7.44,
45.00,0.8567,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,3.306396e-14,100.0000,1,55.8982,1.000000,1.435765e-02,1,1.49527199e-03,-2.463845e-13,9.533941,41.5531,5.69,
75.00,0.8567,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,1.015122e-14,100.0000,1,99.8929,1.000000,1.582300e-02,1,1.49527199e-03,-1.889577e-13,6.896236,69.5483,3.88,
105.00,0.8567,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,2.421790e-14,100.0000,1,123.8431,1.000000,1.466946e-02,1,1.49527199e-03,2.629165e-13,7.552679,49.5702,4.00,
135.00,0.8567,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,7.772932e-14,100.0000,1,152.5392,1.000000,1.065674e-02,1,1.49527199e-03,7.761330e-13,10.233139,18.7024,4.36,
165.00,0.8567,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.49527199e-03,1.49527199e-03,1.276153e-13,100.0000,1,169.7280,1.000000,6.048699e-03,1,1.49527199e-03,1.199874e-12,4.859870,0.6802,4.35,
15.00,0.8749,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,5.680298e-16,100.0000,1,30.5837,1.000000,9.823571e-03,1,1.52696514e-03,5.964313e-15,13.066030,15.0000,7.89,
45.00,0.8749,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,2.527733e-14,100.0000,1,59.2058,1.000000,1.401804e-02,1,1.52696514e-03,-2.263599e-13,9.164999,42.7165,5.33,
75.00,0.8749,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,1.746692e-14,100.0000,1,95.8254,1.000000,1.531871e-02,1,1.52696514e-03,-1.603264e-13,6.702509,71.4293,3.68,
105.00,0.8749,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,4.998662e-14,100.0000,1,111.3449,1.000000,1.394932e-02,1,1.52696514e-03,4.221882e-13,7.550377,47.3852,3.68,
135.00,0.8749,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,7.810410e-14,100.0000,1,152.6036,1.000000,1.025685e-02,1,1.52696514e-03,7.760707e-13,10.102213,17.4738,3.97,
165.00,0.8749,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.52696514e-03,1.52696514e-03,1.087777e-13,100.0000,1,169.8230,1.000000,6.259702e-03,1,1.52696514e-03,1.139184e-12,5.579084,0.4891,4.55,
15.00,0.8930,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,5.564797e-16,100.0000,1,29.9712,1.000000,9.386533e-03,1,1.55865829e-03,4.869198e-15,12.846539,15.0000,7.34,
45.00,0.8930,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,1.864207e-14,100.0000,1,58.3873,1.000000,1.352169e-02,1,1.55865829e-03,-2.465205e-13,8.924640,43.2182,6.01,
75.00,0.8930,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,8.486316e-15,100.0000,1,89.5528,1.000000,1.479134e-02,1,1.55865829e-03,-1.254862e-13,6.554375,73.5498,4.11,
105.00,0.8930,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,5.050054e-14,100.0000,1,116.6563,1.000000,1.347788e-02,1,1.55865829e-03,4.639650e-13,7.450761,46.6167,4.08,
135.00,0.8930,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,7.595948e-14,100.0000,1,151.0186,1.000000,9.933568e-03,1,1.55865829e-03,8.089824e-13,9.881716,17.4456,4.48,
165.00,0.8930,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.55865829e-03,1.55865829e-03,1.083744e-13,100.0000,1,167.0824,1.000000,6.370794e-03,1,1.55865829e-03,1.045347e-12,5.940562,0.5904,4.87,
15.00,0.9112,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,1.363475e-15,100.0000,1,28.9525,1.000000,9.019604e-03,1,1.59035144e-03,5.590247e-15,12.695908,14.0632,7.61,
45.00,0.9112,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,2.072482e-14,100.0000,1,59.3097,1.000000,1.307923e-02,1,1.59035144e-03,-2.315180e-13,8.813178,42.2725,5.25,
75.00,0.9112,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,8.453545e-15,100.0000,1,92.9644,1.000000,1.430578e-02,1,1.59035144e-03,-1.285757e-13,6.434999,71.6292,3.50,
105.00,0.9112,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,4.376755e-14,100.0000,1,125.3437,1.000000,1.308131e-02,1,1.59035144e-03,4.053611e-13,7.277743,46.8744,3.70,
135.00,0.9112,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,8.439910e-14,100.0000,1,152.6035,1.000000,9.795920e-03,1,1.59035144e-03,8.386734e-13,9.612992,18.2820,3.87,
165.00,0.9112,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.59035144e-03,1.59035144e-03,1.075782e-13,100.0000,1,164.7142,1.000000,6.234398e-03,1,1.59035144e-03,1.086008e-12,5.899699,0.2563,4.27,
15.00,0.9364,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,7.960500e-16,100.0000,1,25.2881,1.000000,8.273364e-03,1,1.63437306e-03,2.918850e-15,12.576855,11.4872,6.62,
45.00,0.9364,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,2.082997e-14,100.0000,1,59.6609,1.000000,1.230786e-02,1,1.63437306e-03,-1.864084e-13,8.845478,40.3308,5.18,
75.00,0.9364,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,1.432890e-14,100.0000,1,72.4592,1.000000,1.366428e-02,1,1.63437306e-03,-1.158253e-13,6.309388,69.4949,9.61,
105.00,0.9364,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,3.794505e-14,100.0000,1,122.8248,1.000000,1.264001e-02,1,1.63437306e-03,4.152727e-13,6.963308,48.4476,4.70,
135.00,0.9364,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,8.690212e-14,100.0000,1,137.4653,1.000000,9.622075e-03,1,1.63437306e-03,8.326683e-13,9.219913,19.9071,5.22,
165.00,0.9364,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.63437306e-03,1.63437306e-03,1.171520e-13,100.0000,1,168.7541,1.000000,5.728084e-03,1,1.63437306e-03,1.165152e-12,4.800452,0.3359,5.32,
15.00,0.9435,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,1.316817e-16,100.0000,1,20.9093,1.000000,8.071050e-03,1,1.64670152e-03,1.316817e-15,12.521582,11.3461,9.45,
45.00,0.9435,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,1.488003e-14,100.0000,1,50.8029,1.000000,1.208584e-02,1,1.64670152e-03,-1.589398e-13,8.818195,39.9334,6.68,
75.00,0.9435,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,1.501171e-14,100.0000,1,89.2792,1.000000,1.348912e-02,1,1.64670152e-03,-1.513023e-13,6.264736,69.5200,4.72,
105.00,0.9435,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,4.292823e-14,100.0000,1,131.3318,1.000000,1.250479e-02,1,1.64670152e-03,3.906996e-13,6.906239,48.5983,4.86,
135.00,0.9435,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,8.453964e-14,100.0000,1,146.8912,1.000000,9.553705e-03,1,1.64670152e-03,8.710744e-13,9.121431,20.2993,4.90,
165.00,0.9435,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.64670152e-03,1.64670152e-03,1.149581e-13,100.0000,1,170.8698,1.000000,5.564471e-03,1,1.64670152e-03,1.172757e-12,4.760863,0.6664,5.04,
15.00,0.9506,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,3.921094e-16,100.0000,1,19.7492,1.000000,7.949031e-03,1,1.65902999e-03,1.437735e-15,12.457974,10.6101,9.06,
45.00,0.9506,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,1.555367e-14,100.0000,1,57.0669,1.000000,1.194890e-02,1,1.65902999e-03,-1.534455e-13,8.781840,39.7709,6.51,
75.00,0.9506,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,1.581508e-14,100.0000,1,87.9619,1.000000,1.333178e-02,1,1.65902999e-03,-1.669079e-13,6.217884,69.3986,4.67,
105.00,0.9506,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,4.365485e-14,100.0000,1,131.3219,1.000000,1.236412e-02,1,1.65902999e-03,3.982525e-13,6.856201,48.4496,4.58,
135.00,0.9506,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,8.979306e-14,100.0000,1,145.3996,1.000000,9.424957e-03,1,1.65902999e-03,8.210771e-13,9.031214,20.4630,5.13,
165.00,0.9506,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.65902999e-03,1.65902999e-03,1.169793e-13,100.0000,1,168.5597,1.000000,5.637707e-03,1,1.65902999e-03,1.140908e-12,4.750451,0.2220,4.91,
15.00,0.9576,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,3.892171e-16,100.0000,1,20.8574,1.000000,7.839203e-03,1,1.67135845e-03,7.784342e-16,12.391826,10.3178,8.89,
45.00,0.9576,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,1.673634e-14,100.0000,1,45.8505,1.000000,1.178345e-02,1,1.67135845e-03,-1.528326e-13,8.738959,39.4368,6.45,
75.00,0.9576,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,2.075825e-14,100.0000,1,83.8313,1.000000,1.316916e-02,1,1.67135845e-03,-1.581519e-13,6.170899,69.6288,4.45,
105.00,0.9576,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,3.918119e-14,100.0000,1,105.7944,1.000000,1.222653e-02,1,1.67135845e-03,3.960933e-13,6.810126,48.3590,4.67,
135.00,0.9576,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,8.446011e-14,100.0000,1,145.0855,1.000000,9.411425e-03,1,1.67135845e-03,8.648404e-13,8.941219,20.7053,5.25,
165.00,0.9576,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.67135845e-03,1.67135845e-03,1.091105e-13,100.0000,1,166.8602,1.000000,5.586420e-03,1,1.67135845e-03,1.124318e-12,4.779948,0.7808,5.35,
15.00,0.9647,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,1.287890e-16,100.0000,1,21.8357,1.000000,7.678320e-03,1,1.68368692e-03,1.545469e-15,12.322392,10.0204,9.49,
45.00,0.9647,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,1.493953e-14,100.0000,1,55.7757,1.000000,1.161619e-02,1,1.68368692e-03,-1.356149e-13,8.693307,39.2744,6.60,
75.00,0.9647,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,1.056070e-14,100.0000,1,90.5482,1.000000,1.300422e-02,1,1.68368692e-03,-1.587969e-13,6.123358,69.7494,4.60,
105.00,0.9647,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,3.902308e-14,100.0000,1,125.5034,1.000000,1.206699e-02,1,1.68368692e-03,4.185644e-13,6.767573,48.2668,4.46,
135.00,0.9647,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,7.894769e-14,100.0000,1,135.4136,1.000000,9.337084e-03,1,1.68368692e-03,7.934693e-13,8.859429,20.9937,4.76,
165.00,0.9647,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.68368692e-03,1.68368692e-03,1.094707e-13,100.0000,1,166.8075,1.000000,5.582750e-03,1,1.68368692e-03,1.115442e-12,4.799626,0.3813,5.09,
15.00,0.9717,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,1.278529e-16,100.0000,1,19.0942,1.000000,7.619905e-03,1,1.69601539e-03,1.406382e-15,12.251436,9.7643,8.81,
45.00,0.9717,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,1.457523e-14,100.0000,1,57.1212,1.000000,1.135317e-02,1,1.69601539e-03,-1.237616e-13,8.645169,40.1000,6.46,
75.00,0.9717,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,7.543319e-15,100.0000,1,100.0497,1.000000,1.283175e-02,1,1.69601539e-03,-9.870242e-14,6.075868,69.9101,3.92,
105.00,0.9717,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,4.960691e-14,100.0000,1,131.8055,1.000000,1.188764e-02,1,1.69601539e-03,3.974946e-13,6.726312,48.1945,4.27,
135.00,0.9717,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,8.233725e-14,100.0000,1,134.9015,1.000000,9.117844e-03,1,1.69601539e-03,8.534179e-13,8.779553,21.0526,4.51,
165.00,0.9717,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.69601539e-03,1.69601539e-03,1.112320e-13,100.0000,1,166.5695,1.000000,5.537360e-03,1,1.69601539e-03,1.106183e-12,4.819588,0.5932,4.64,
15.00,0.9788,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,1.269302e-16,100.0000,1,16.3370,1.000000,7.522839e-03,1,1.70834385e-03,2.538604e-15,12.178721,9.5548,8.11,
45.00,0.9788,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,1.129679e-14,100.0000,1,58.4381,1.000000,1.133488e-02,1,1.70834385e-03,-1.193144e-13,8.595435,38.9110,5.82,
75.00,0.9788,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,1.472390e-14,100.0000,1,79.4241,1.000000,1.269045e-02,1,1.70834385e-03,-1.303573e-13,6.028472,69.9314,4.04,
105.00,0.9788,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,5.089901e-14,100.0000,1,129.9529,1.000000,1.173972e-02,1,1.70834385e-03,4.182350e-13,6.687081,47.9549,4.11,
135.00,0.9788,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,8.682026e-14,100.0000,1,147.3998,1.000000,9.118263e-03,1,1.70834385e-03,8.519555e-13,8.701801,21.2225,4.47,
165.00,0.9788,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.70834385e-03,1.70834385e-03,1.068752e-13,100.0000,1,165.8624,1.000000,5.551881e-03,1,1.70834385e-03,1.102897e-12,4.839927,1.0140,4.50,
15.00,0.9859,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,6.301038e-16,100.0000,1,24.3979,1.000000,7.419861e-03,1,1.72067232e-03,2.646436e-15,12.106142,9.3415,7.92,
45.00,0.9859,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,8.821453e-15,100.0000,1,55.1504,1.000000,1.118528e-02,1,1.72067232e-03,-1.441678e-13,8.544714,39.2214,6.00,
75.00,0.9859,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,1.285412e-14,100.0000,1,89.9654,1.000000,8.905154e-03,1,1.72067232e-03,-9.527170e-14,5.984618,70.0633,3.89,
105.00,0.9859,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,3.780623e-14,100.0000,1,106.9971,1.000000,1.140258e-02,1,1.72067232e-03,4.166246e-13,6.648847,48.0911,4.26,
135.00,0.9859,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,9.073495e-14,100.0000,1,147.9817,1.000000,9.101543e-03,1,1.72067232e-03,8.942433e-13,8.627908,21.3096,4.40,
165.00,0.9859,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.72067232e-03,1.72067232e-03,1.064875e-13,100.0000,1,169.0511,1.000000,5.535083e-03,1,1.72067232e-03,1.076973e-12,4.860852,1.2907,4.39,
15.00,0.9929,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,1.251243e-16,100.0000,1,21.8469,1.000000,7.299444e-03,1,1.73300079e-03,1.376367e-15,12.033351,9.1656,8.18,
45.00,0.9929,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,1.651640e-14,100.0000,1,55.6019,1.000000,1.106768e-02,1,1.73300079e-03,-1.386377e-13,8.493245,39.2052,5.61,
75.00,0.9929,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,1.413904e-14,100.0000,1,90.7066,1.000000,1.237681e-02,1,1.73300079e-03,-1.116108e-13,5.937793,70.4796,4.02,
105.00,0.9929,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,3.991464e-14,100.0000,1,119.6890,1.000000,1.147064e-02,1,1.73300079e-03,4.215436e-13,6.611260,47.5736,4.12,
135.00,0.9929,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,8.596036e-14,100.0000,1,150.7489,1.000000,9.011774e-03,1,1.73300079e-03,8.602293e-13,8.554210,21.4016,4.46,
165.00,0.9929,60.0,0.5000,1.0e-03,-1,1.74532925e-03,equilibrium,1.73300079e-03,1.73300079e-03,1.098591e-13,100.0000,1,173.0233,1.000000,5.465835e-03,1,1.73300079e-03,1.102970e-12,4.921626,6.1066,4.56,
15.00,0.7659,120.0,0.5000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,0.000000e+00,100.0000,1,17.8087,1.000000,2.830202e-02,1,6.68403126e-04,2.757533e-15,31.641645,9.8600,21.18,
45.00,0.7659,120.0,0.5000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,1.330104e-14,100.0000,1,44.5431,1.000000,5.200729e-02,1,6.68403126e-04,-1.416074e-13,24.583504,35.0689,17.60,
