label,J,mu_over_J,t_yr,omega_e,beta_deg,alpha_deg,Id_over_Is,eps_beta
J = 10,10.0000,1.0e-03,14.760984,5.79929738e-03,141.1944,303.7225,0.971867,1.146585e-04
J = 10,10.0000,1.0e-03,14.767651,5.42974854e-03,140.4195,331.1521,0.971045,6.863675e-04
J = 10,10.0000,1.0e-03,14.774318,5.28861729e-03,141.0300,357.3193,0.969782,1.084824e-03
J = 10,10.0000,1.0e-03,14.780985,5.43475390e-03,142.7620,22.7699,0.968945,8.215473e-04
J = 10,10.0000,1.0e-03,14.787653,5.76801912e-03,145.0325,48.6353,0.968818,2.104525e-04
J = 10,10.0000,1.0e-03,14.794320,6.16436039e-03,147.0039,75.9027,0.969193,3.188158e-04
J = 10,10.0000,1.0e-03,14.800987,6.51913403e-03,148.0560,104.5020,0.969867,4.932010e-04
J = 10,10.0000,1.0e-03,14.807654,6.75260089e-03,148.1952,133.4250,0.970633,3.110654e-04
J = 10,10.0000,1.0e-03,14.814321,6.83930866e-03,147.8786,162.0300,0.971252,1.546096e-05
J = 10,10.0000,1.0e-03,14.820988,6.81025864e-03,147.3543,190.6966,0.971599,9.214304e-05
J = 10,10.0000,1.0e-03,14.827655,6.69619703e-03,146.3668,220.0337,0.971780,1.157351e-04
J = 10,10.0000,1.0e-03,14.834322,6.47676757e-03,144.6075,249.8096,0.971981,4.334046e-04
J = 10,10.0000,1.0e-03,14.840989,6.11875182e-03,142.4425,278.9839,0.972130,4.438288e-04
J = 10,10.0000,1.0e-03,14.847657,5.68541133e-03,140.8974,306.7998,0.971773,2.229751e-06
J = 10,10.0000,1.0e-03,14.854324,5.37007551e-03,140.6584,333.1873,0.970642,5.197029e-04
J = 10,10.0000,1.0e-03,14.860991,5.33553526e-03,141.6516,358.4811,0.969434,7.351479e-04
J = 10,10.0000,1.0e-03,14.867658,5.55322215e-03,143.4902,23.5367,0.968899,5.823600e-04
J = 10,10.0000,1.0e-03,14.874325,5.89519640e-03,145.4907,49.4698,0.969002,1.843257e-04
J = 10,10.0000,1.0e-03,14.880992,6.24671211e-03,146.9034,76.7484,0.969499,1.920150e-04
J = 10,10.0000,1.0e-03,14.887659,6.51818461e-03,147.4428,104.7356,0.970185,3.179756e-04
J = 10,10.0000,1.0e-03,14.894326,6.66392579e-03,147.4403,132.5051,0.970820,1.765942e-04
J = 10,10.0000,1.0e-03,14.900993,6.70398840e-03,147.3519,159.9991,0.971204,3.267405e-05
J = 10,10.0000,1.0e-03,14.907661,6.69024473e-03,147.1746,187.9924,0.971346,6.790154e-05
J = 10,10.0000,1.0e-03,14.914328,6.63314249e-03,146.4393,217.0751,0.971474,1.632491e-04
J = 10,10.0000,1.0e-03,14.920995,6.47452666e-03,144.7888,246.6811,0.971758,4.707679e-04
J = 10,10.0000,1.0e-03,14.927662,6.15759884e-03,142.6845,275.4400,0.972033,5.035258e-04
J = 10,10.0000,1.0e-03,14.934329,5.74542444e-03,141.2099,302.5713,0.971771,1.780676e-04
J = 10,10.0000,1.0e-03,14.940996,5.43632602e-03,140.9634,328.1935,0.970715,2.268009e-04
J = 10,10.0000,1.0e-03,14.947663,5.38833926e-03,141.7962,352.8555,0.969574,5.121593e-04
J = 10,10.0000,1.0e-03,14.954330,5.57189981e-03,143.3347,17.5149,0.969065,5.890382e-04
J = 10,10.0000,1.0e-03,14.960997,5.86407548e-03,144.9516,43.2162,0.969158,3.953183e-04
J = 10,10.0000,1.0e-03,14.967665,6.15286166e-03,145.9764,70.2444,0.969621,8.474547e-05
J = 10,10.0000,1.0e-03,14.974332,6.35407156e-03,146.2332,97.8152,0.970241,9.591830e-05
J = 10,10.0000,1.0e-03,14.980999,6.43786500e-03,146.1611,124.9944,0.970756,5.118660e-05
J = 10,10.0000,1.0e-03,14.987666,6.44879007e-03,146.2634,151.7676,0.970961,8.134152e-05
J = 10,10.0000,1.0e-03,14.994333,6.45904064e-03,146.5378,178.9850,0.970922,8.351744e-05
J = 10,10.0000,1.0e-03,15.001000,6.48491186e-03,146.4667,207.4895,0.970933,1.654279e-04
J = 10,10.0000,1.0e-03,15.007667,6.45690027e-03,145.4790,237.0342,0.971207,5.494833e-04
J = 10,10.0000,1.0e-03,15.014334,6.28034477e-03,143.6890,266.1354,0.971642,7.268152e-04
J = 10,10.0000,1.0e-03,15.021001,5.95304203e-03,142.0667,293.5721,0.971770,5.066998e-04
J = 10,10.0000,1.0e-03,15.027669,5.62450300e-03,141.4324,319.3172,0.971145,6.871743e-05
J = 10,10.0000,1.0e-03,15.034336,5.47897024e-03,141.8026,344.0170,0.970098,3.607832e-04
J = 10,10.0000,1.0e-03,15.041003,5.55769249e-03,142.8588,8.6305,0.969410,6.550881e-04
J = 10,10.0000,1.0e-03,15.047670,5.76957427e-03,144.1209,34.2307,0.969306,6.556879e-04
J = 10,10.0000,1.0e-03,15.054337,6.00204093e-03,144.9632,61.3144,0.969622,3.977037e-04
J = 10,10.0000,1.0e-03,15.061004,6.16350307e-03,145.0940,89.2888,0.970149,1.427067e-04
J = 10,10.0000,1.0e-03,15.067671,6.21304011e-03,144.8744,117.0917,0.970617,1.012213e-04
J = 10,10.0000,1.0e-03,15.074338,6.19208183e-03,144.9075,144.3524,0.970766,2.033521e-04
J = 10,10.0000,1.0e-03,15.081005,6.19005213e-03,145.3645,171.6590,0.970607,1.985344e-04
J = 10,10.0000,1.0e-03,15.087673,6.25042677e-03,145.8328,199.9516,0.970461,9.483995e-05
J = 10,10.0000,1.0e-03,15.094340,6.32006615e-03,145.6419,229.5242,0.970615,6.078680e-04
J = 10,10.0000,1.0e-03,15.101007,6.29090749e-03,144.4985,259.2996,0.971060,9.735053e-04
J = 10,10.0000,1.0e-03,15.107674,6.10116457e-03,143.0062,287.7372,0.971454,8.573984e-04
J = 10,10.0000,1.0e-03,15.114341,5.82383382e-03,142.1003,314.3568,0.971307,3.324535e-04
J = 10,10.0000,1.0e-03,15.121008,5.62616447e-03,142.0977,339.7137,0.970567,2.842504e-04
J = 10,10.0000,1.0e-03,15.127675,5.61136011e-03,142.7783,4.7687,0.969823,7.305888e-04
J = 10,10.0000,1.0e-03,15.134342,5.74616858e-03,143.7625,30.6173,0.969526,8.183092e-04
J = 10,10.0000,1.0e-03,15.141009,5.93311955e-03,144.5106,58.0047,0.969672,5.578777e-04
J = 10,10.0000,1.0e-03,15.147677,6.07543307e-03,144.6161,86.6887,0.970096,2.437091e-04
J = 10,10.0000,1.0e-03,15.154344,6.11351030e-03,144.2574,115.6323,0.970551,1.878332e-04
J = 10,10.0000,1.0e-03,15.161011,6.06704756e-03,144.0557,144.1120,0.970737,3.590988e-04
J = 10,10.0000,1.0e-03,15.167678,6.02665390e-03,144.3715,172.3344,0.970555,3.983785e-04
J = 10,10.0000,1.0e-03,15.174345,6.06314408e-03,144.9483,201.0720,0.970289,1.332644e-05
J = 10,10.0000,1.0e-03,15.181012,6.15045162e-03,145.1584,230.8251,0.970293,6.856194e-04
J = 10,10.0000,1.0e-03,15.187679,6.18907699e-03,144.5460,260.9799,0.970637,1.201294e-03
J = 10,10.0000,1.0e-03,15.194346,6.09687031e-03,143.3993,290.1319,0.971063,1.091107e-03
J = 10,10.0000,1.0e-03,15.201013,5.89854722e-03,142.5368,317.5226,0.971135,4.170907e-04
J = 10,10.0000,1.0e-03,15.207681,5.72325465e-03,142.4340,343.4960,0.970665,3.756082e-04
J = 10,10.0000,1.0e-03,15.214348,5.68528985e-03,143.0054,8.9689,0.970026,8.607569e-04
J = 10,10.0000,1.0e-03,15.221015,5.78969014e-03,143.9235,35.0621,0.969679,8.524715e-04
J = 10,10.0000,1.0e-03,15.227682,5.96145189e-03,144.6886,62.6853,0.969741,4.800218e-04
J = 10,10.0000,1.0e-03,15.234349,6.10515491e-03,144.8196,91.8630,0.970115,1.388141e-04
J = 10,10.0000,1.0e-03,15.241016,6.14551025e-03,144.3343,121.6150,0.970594,1.773309e-04
J = 10,10.0000,1.0e-03,15.247683,6.07799292e-03,143.8346,150.9605,0.970867,5.017457e-04
J = 10,10.0000,1.0e-03,15.254350,5.98671822e-03,143.8479,179.8091,0.970724,5.946203e-04
J = 10,10.0000,1.0e-03,15.261017,5.96726711e-03,144.2784,208.7704,0.970366,6.909419e-05
J = 10,10.0000,1.0e-03,15.267685,6.02497872e-03,144.5706,238.4047,0.970211,8.275787e-04
J = 10,10.0000,1.0e-03,15.274352,6.07436457e-03,144.2242,268.4094,0.970417,1.394261e-03
J = 10,10.0000,1.0e-03,15.281019,6.02674653e-03,143.3398,297.6172,0.970786,1.149545e-03
J = 10,10.0000,1.0e-03,15.287686,5.88119495e-03,142.5992,325.1604,0.970919,2.747880e-04
J = 10,10.0000,1.0e-03,15.294353,5.73977649e-03,142.5370,351.1733,0.970584,6.115724e-04
J = 10,10.0000,1.0e-03,15.301020,5.71391531e-03,143.1745,16.4805,0.970028,9.897072e-04
J = 10,10.0000,1.0e-03,15.307687,5.82692890e-03,144.2267,42.2339,0.969683,7.724477e-04
J = 10,10.0000,1.0e-03,15.314354,6.01888887e-03,145.1877,69.5165,0.969720,2.671700e-04
J = 10,10.0000,1.0e-03,15.321021,6.19498219e-03,145.4718,98.5977,0.970097,5.666407e-05
J = 10,10.0000,1.0e-03,15.327689,6.26287231e-03,144.9183,128.5088,0.970652,1.017033e-04
J = 10,10.0000,1.0e-03,15.334356,6.18912061e-03,144.1000,157.9661,0.971073,5.575670e-04
J = 10,10.0000,1.0e-03,15.341023,6.04534467e-03,143.7385,186.6201,0.971038,7.073885e-04
J = 10,10.0000,1.0e-03,15.347690,5.95337414e-03,143.9282,215.0361,0.970619,1.178674e-04
J = 10,10.0000,1.0e-03,15.354357,5.95943392e-03,144.1769,243.9233,0.970286,8.838647e-04
J = 10,10.0000,1.0e-03,15.361024,5.99551768e-03,143.9303,273.3005,0.970334,1.464269e-03
J = 10,10.0000,1.0e-03,15.367691,5.96221758e-03,143.1204,302.2036,0.970641,1.114202e-03
J = 10,10.0000,1.0e-03,15.374358,5.83258176e-03,142.3364,329.5996,0.970817,9.305253e-05
J = 10,10.0000,1.0e-03,15.381025,5.69120431e-03,142.2139,355.3316,0.970545,8.521583e-04
J = 10,10.0000,1.0e-03,15.387693,5.65908366e-03,142.8991,20.0416,0.969978,1.129075e-03
J = 10,10.0000,1.0e-03,15.394360,5.78142707e-03,144.1662,44.8465,0.969566,7.359222e-04
J = 10,10.0000,1.0e-03,15.401027,6.01090682e-03,145.5259,71.0173,0.969541,1.109875e-04
J = 10,10.0000,1.0e-03,15.407694,6.25442942e-03,146.2838,99.2336,0.969896,2.557063e-04
J = 10,10.0000,1.0e-03,15.414361,6.40498268e-03,145.9972,128.7682,0.970518,1.080158e-04
J = 10,10.0000,1.0e-03,15.421028,6.38929948e-03,145.0341,158.0204,0.971142,3.825119e-04
J = 10,10.0000,1.0e-03,15.427695,6.23749404e-03,144.2671,186.2019,0.971377,6.703260e-04
J = 10,10.0000,1.0e-03,15.434362,6.07534008e-03,144.0895,213.7886,0.971075,2.680254e-04
J = 10,10.0000,1.0e-03,15.441029,6.00035793e-03,144.1437,241.6947,0.970618,6.692941e-04
J = 10,10.0000,1.0e-03,15.447697,5.98644234e-03,143.8339,270.3312,0.970470,1.348936e-03
J = 10,10.0000,1.0e-03,15.454364,5.93273984e-03,142.9166,299.0300,0.970669,1.112923e-03
J = 10,10.0000,1.0e-03,15.461031,5.78204611e-03,141.8693,326.6067,0.970864,6.253500e-05
J = 10,10.0000,1.0e-03,15.467698,5.59821878e-03,141.4691,352.5098,0.970626,1.025137e-03
J = 10,10.0000,1.0e-03,15.474365,5.52069174e-03,142.0461,17.0527,0.969966,1.366739e-03
J = 10,10.0000,1.0e-03,15.481032,5.62833107e-03,143.4555,41.1535,0.969388,8.844987e-04
J = 10,10.0000,1.0e-03,15.487699,5.88708615e-03,145.2636,66.1374,0.969237,1.123809e-04
J = 10,10.0000,1.0e-03,15.494366,6.20613493e-03,146.7413,93.1362,0.969518,3.990669e-04
J = 10,10.0000,1.0e-03,15.501033,6.47558235e-03,147.1765,122.0514,0.970138,3.897878e-04
J = 10,10.0000,1.0e-03,15.507701,6.59226264e-03,146.5260,151.3234,0.970906,2.736449e-05
J = 10,10.0000,1.0e-03,15.514368,6.52489036e-03,145.5596,179.5844,0.971476,4.253928e-04
J = 10,10.0000,1.0e-03,15.521035,6.35522715e-03,144.9676,206.9541,0.971533,3.329660e-04
J = 10,10.0000,1.0e-03,15.527702,6.20229544e-03,144.6603,234.4271,0.971197,3.385264e-04
J = 10,10.0000,1.0e-03,15.534369,6.09841175e-03,144.0793,262.7150,0.970929,1.047970e-03
J = 10,10.0000,1.0e-03,15.541036,5.97372675e-03,142.8897,291.4682,0.970970,1.042225e-03
J = 10,10.0000,1.0e-03,15.547703,5.76222286e-03,141.4899,319.5510,0.971086,1.135877e-04
J = 10,10.0000,1.0e-03,15.554370,5.51329361e-03,140.7577,346.1766,0.970792,1.088680e-03
J = 10,10.0000,1.0e-03,15.561037,5.38084751e-03,141.1825,11.3520,0.969979,1.575975e-03
J = 10,10.0000,1.0e-03,15.567705,5.47073219e-03,142.6681,35.7256,0.969216,1.073078e-03
J = 10,10.0000,1.0e-03,15.574372,5.75113047e-03,144.7911,60.5282,0.968958,1.776291e-04
J = 10,10.0000,1.0e-03,15.581039,6.12331238e-03,146.7992,87.0759,0.969197,4.628118e-04
J = 10,10.0000,1.0e-03,15.587706,6.47709974e-03,147.8700,115.7086,0.969809,5.677744e-04
J = 10,10.0000,1.0e-03,15.594373,6.70354115e-03,147.7173,145.1829,0.970627,2.360204e-04
J = 10,10.0000,1.0e-03,15.601040,6.74151133e-03,146.8949,173.9681,0.971365,1.635231e-04
J = 10,10.0000,1.0e-03,15.607707,6.62768278e-03,146.1137,201.9077,0.971710,2.199439e-04
J = 10,10.0000,1.0e-03,15.614374,6.45661089e-03,145.4337,229.9054,0.971642,2.146263e-04
J = 10,10.0000,1.0e-03,15.621041,6.27487255e-03,144.3983,258.6364,0.971482,7.836959e-04
J = 10,10.0000,1.0e-03,15.627709,6.04550888e-03,142.7818,287.7326,0.971472,8.101560e-04
J = 10,10.0000,1.0e-03,15.634376,5.73643647e-03,141.1342,316.1736,0.971417,2.147788e-05
J = 10,10.0000,1.0e-03,15.641043,5.43119354e-03,140.3942,343.3076,0.970852,1.143577e-03
J = 10,10.0000,1.0e-03,15.647710,5.30212712e-03,140.9785,9.1171,0.969805,1.538598e-03
J = 10,10.0000,1.0e-03,15.654377,5.43424326e-03,142.7034,34.1785,0.968999,9.698886e-04
J = 10,10.0000,1.0e-03,15.661044,5.76034562e-03,145.0423,59.7054,0.968816,7.806805e-05
J = 10,10.0000,1.0e-03,15.667711,6.16596382e-03,147.1540,86.9188,0.969146,5.198624e-04
J = 10,10.0000,1.0e-03,15.674378,6.53996061e-03,148.2647,115.9614,0.969824,5.935085e-04
J = 10,10.0000,1.0e-03,15.681045,6.78232338e-03,148.2201,145.6047,0.970661,2.766228e-04
J = 10,10.0000,1.0e-03,15.687713,6.84468822e-03,147.5527,174.6851,0.971385,7.109936e-05
J = 10,10.0000,1.0e-03,15.694380,6.75877631e-03,146.7562,203.3276,0.971769,1.020809e-04
J = 10,10.0000,1.0e-03,15.701047,6.58691142e-03,145.7345,232.3043,0.971850,2.575043e-04
J = 10,10.0000,1.0e-03,15.707714,6.34486885e-03,144.1433,261.8021,0.971868,6.472778e-04
J = 10,10.0000,1.0e-03,15.714381,6.00899104e-03,142.1573,291.0887,0.971876,4.975947e-04
J = 10,10.0000,1.0e-03,15.721048,5.61800008e-03,140.6680,319.3443,0.971523,3.213739e-04
J = 10,10.0000,1.0e-03,15.727715,5.33257950e-03,140.4574,346.2841,0.970506,1.135600e-03
J = 10,10.0000,1.0e-03,15.734382,5.31256002e-03,141.5828,12.0935,0.969356,1.196261e-03
J = 10,10.0000,1.0e-03,15.741049,5.55037849e-03,143.6680,37.5826,0.968806,5.945283e-04
J = 10,10.0000,1.0e-03,15.747717,5.92896689e-03,145.9967,64.0001,0.968895,1.232248e-04
J = 10,10.0000,1.0e-03,15.754384,6.33180947e-03,147.7190,92.0835,0.969412,5.262285e-04
J = 10,10.0000,1.0e-03,15.761051,6.65733365e-03,148.3748,121.3109,0.970170,4.844680e-04
J = 10,10.0000,1.0e-03,15.767718,6.83518042e-03,148.1815,150.5306,0.970946,1.694612e-04
J = 10,10.0000,1.0e-03,15.774385,6.85844942e-03,147.6305,179.3839,0.971504,8.404077e-05
J = 10,10.0000,1.0e-03,15.781052,6.76773403e-03,146.8233,208.4352,0.971780,1.927039e-05
J = 10,10.0000,1.0e-03,15.787719,6.58486528e-03,145.4431,238.0751,0.971929,3.191553e-04
J = 10,10.0000,1.0e-03,15.794386,6.28612670e-03,143.4132,267.7522,0.972078,5.333683e-04
J = 10,10.0000,1.0e-03,15.801053,5.87503868e-03,141.4386,296.5143,0.972001,2.312868e-04
J = 10,10.0000,1.0e-03,15.807721,5.47851436e-03,140.5064,323.9172,0.971237,4.370515e-04
J = 10,10.0000,1.0e-03,15.814388,5.29857547e-03,140.9472,350.0203,0.969945,8.739809e-04
J = 10,10.0000,1.0e-03,15.821055,5.41130538e-03,142.5142,15.3335,0.969027,7.927585e-04
J = 10,10.0000,1.0e-03,15.827722,5.72124349e-03,144.6692,40.9331,0.968835,3.411468e-04
J = 10,10.0000,1.0e-03,15.834389,6.10159877e-03,146.6044,67.8021,0.969166,1.569404e-04
J = 10,10.0000,1.0e-03,15.841056,6.44789484e-03,147.6966,95.9329,0.969802,4.078972e-04
J = 10,10.0000,1.0e-03,15.847723,6.68249845e-03,147.9319,124.3877,0.970534,3.222180e-04
J = 10,10.0000,1.0e-03,15.854390,6.78194050e-03,147.7605,152.5240,0.971126,6.315172e-05
J = 10,10.0000,1.0e-03,15.861057,6.77994342e-03,147.4562,180.7145,0.971448,8.979847e-05
J = 10,10.0000,1.0e-03,15.867725,6.71106468e-03,146.7680,209.6801,0.971609,4.171121e-05
J = 10,10.0000,1.0e-03,15.874392,6.55307774e-03,145.2758,239.3565,0.971821,3.575454e-04
J = 10,10.0000,1.0e-03,15.881059,6.25210247e-03,143.1427,268.6538,0.972077,4.945004e-04
J = 10,10.0000,1.0e-03,15.887726,5.83188716e-03,141.3375,296.5804,0.971965,2.186540e-04
J = 10,10.0000,1.0e-03,15.894393,5.46200768e-03,140.7207,322.9728,0.971048,2.468772e-04
J = 10,10.0000,1.0e-03,15.901060,5.33818033e-03,141.3435,348.1586,0.969776,5.610736e-04
J = 10,10.0000,1.0e-03,15.907727,5.48412738e-03,142.8780,12.8994,0.969043,6.153032e-04
J = 10,10.0000,1.0e-03,15.914394,5.78366526e-03,144.7505,38.3056,0.968992,3.867635e-04
J = 10,10.0000,1.0e-03,15.921061,6.11614210e-03,146.2081,65.0375,0.969388,3.156558e-05
J = 10,10.0000,1.0e-03,15.927729,6.38635325e-03,146.8408,92.6601,0.970017,1.971326e-04
J = 10,10.0000,1.0e-03,15.934396,6.53896662e-03,146.8859,120.1706,0.970644,1.717049e-04
J = 10,10.0000,1.0e-03,15.941063,6.58684992e-03,146.8695,147.2341,0.971033,2.520281e-07
J = 10,10.0000,1.0e-03,15.947730,6.59115170e-03,146.9561,174.5098,0.971139,8.858990e-05
J = 10,10.0000,1.0e-03,15.954397,6.58595822e-03,146.7552,202.8808,0.971178,6.610079e-05
J = 10,10.0000,1.0e-03,15.961064,6.52663603e-03,145.7044,232.3310,0.971397,4.048621e-04
J = 10,10.0000,1.0e-03,15.967731,6.32693247e-03,143.8112,261.5737,0.971781,6.137878e-04
J = 10,10.0000,1.0e-03,15.974398,5.97303257e-03,141.9862,289.3209,0.971916,4.502263e-04
J = 10,10.0000,1.0e-03,15.981065,5.60523594e-03,141.1643,315.3627,0.971293,5.405439e-05
J = 10,10.0000,1.0e-03,15.987733,5.42443774e-03,141.4662,340.1868,0.970146,3.248194e-04
J = 10,10.0000,1.0e-03,15.994400,5.49385578e-03,142.5892,4.6348,0.969334,5.864081e-04
J = 10,10.0000,1.0e-03,16.001067,5.72288917e-03,144.0635,29.8013,0.969163,5.922814e-04
J = 10,10.0000,1.0e-03,16.007734,5.99290319e-03,145.2158,56.3712,0.969456,3.471526e-04
J = 10,10.0000,1.0e-03,16.014401,6.20630961e-03,145.6252,83.9557,0.970001,7.847522e-05
J = 10,10.0000,1.0e-03,16.021068,6.30747407e-03,145.5220,111.4938,0.970550,2.061196e-06
J = 10,10.0000,1.0e-03,16.027735,6.31665162e-03,145.5018,138.4661,0.970834,9.657994e-05
J = 10,10.0000,1.0e-03,16.034402,6.31351724e-03,145.8388,165.3735,0.970789,1.526828e-04
J = 10,10.0000,1.0e-03,16.041069,6.35330948e-03,146.2147,193.2010,0.970669,2.004902e-05
J = 10,10.0000,1.0e-03,16.047737,6.40191475e-03,145.9762,222.4111,0.970783,4.301201e-04
J = 10,10.0000,1.0e-03,16.054404,6.35771439e-03,144.7475,252.0834,0.971192,8.019977e-04
J = 10,10.0000,1.0e-03,16.061071,6.14777016e-03,143.0554,280.6014,0.971604,7.895029e-04
J = 10,10.0000,1.0e-03,16.067738,5.83243902e-03,141.9169,307.2846,0.971492,3.866678e-04
J = 10,10.0000,1.0e-03,16.074405,5.58888571e-03,141.7701,332.5541,0.970696,1.405428e-04
J = 10,10.0000,1.0e-03,16.081072,5.54564374e-03,142.4190,357.2827,0.969821,5.855965e-04
J = 10,10.0000,1.0e-03,16.087739,5.67880955e-03,143.4971,22.5531,0.969424,7.699931e-04
J = 10,10.0000,1.0e-03,16.094406,5.88588443e-03,144.4565,49.2384,0.969522,6.094669e-04
J = 10,10.0000,1.0e-03,16.101073,6.06434689e-03,144.8002,77.2951,0.969937,2.993506e-04
J = 10,10.0000,1.0e-03,16.107741,6.14389851e-03,144.5777,105.7524,0.970436,1.483391e-04
J = 10,10.0000,1.0e-03,16.114408,6.12649140e-03,144.3718,133.7686,0.970721,2.342408e-04
J = 10,10.0000,1.0e-03,16.121075,6.09198121e-03,144.6341,161.4375,0.970634,3.183288e-04
J = 10,10.0000,1.0e-03,16.127742,6.12086202e-03,145.2192,189.5585,0.970388,1.131372e-04
J = 10,10.0000,1.0e-03,16.134409,6.20688785e-03,145.5255,218.8345,0.970350,4.262938e-04
J = 10,10.0000,1.0e-03,16.141076,6.25798677e-03,144.9846,248.8975,0.970662,9.819109e-04
J = 10,10.0000,1.0e-03,16.147743,6.17636471e-03,143.7221,278.2924,0.971134,1.091845e-03
J = 10,10.0000,1.0e-03,16.154410,5.96053110e-03,142.5838,305.9569,0.971320,6.384342e-04
J = 10,10.0000,1.0e-03,16.161077,5.73525371e-03,142.2169,332.0338,0.970901,7.433805e-05
J = 10,10.0000,1.0e-03,16.167745,5.64239634e-03,142.6148,357.3567,0.970167,6.655715e-04
J = 10,10.0000,1.0e-03,16.174412,5.71322860e-03,143.4755,23.0072,0.969681,8.815336e-04
J = 10,10.0000,1.0e-03,16.181079,5.87818122e-03,144.3384,49.9836,0.969638,6.752703e-04
J = 10,10.0000,1.0e-03,16.187746,6.03968427e-03,144.6853,78.5559,0.969947,3.036878e-04
J = 10,10.0000,1.0e-03,16.194413,6.11557785e-03,144.3922,107.9481,0.970416,1.557980e-04
J = 10,10.0000,1.0e-03,16.201080,6.08380195e-03,143.9508,137.1247,0.970751,3.437907e-04
J = 10,10.0000,1.0e-03,16.207747,6.01029699e-03,143.9427,165.8154,0.970709,5.264053e-04
J = 10,10.0000,1.0e-03,16.214414,5.99222015e-03,144.4036,194.5580,0.970398,2.624043e-04
J = 10,10.0000,1.0e-03,16.221081,6.05446277e-03,144.8336,224.0337,0.970214,4.734813e-04
J = 10,10.0000,1.0e-03,16.227749,6.12408941e-03,144.6449,254.1815,0.970385,1.184119e-03
J = 10,10.0000,1.0e-03,16.234416,6.10180573e-03,143.7602,283.8826,0.970787,1.282923e-03
J = 10,10.0000,1.0e-03,16.241083,5.95936894e-03,142.8124,312.0247,0.971040,6.688579e-04
J = 10,10.0000,1.0e-03,16.247750,5.78330197e-03,142.4680,338.5153,0.970810,2.205357e-04
J = 10,10.0000,1.0e-03,16.254417,5.70137206e-03,142.8565,4.0735,0.970231,8.392336e-04
J = 10,10.0000,1.0e-03,16.261084,5.76507725e-03,143.7416,29.7799,0.969772,9.124993e-04
J = 10,10.0000,1.0e-03,16.267751,5.92877371e-03,144.6867,56.7429,0.969688,5.418292e-04
J = 10,10.0000,1.0e-03,16.274418,6.10242123e-03,145.1289,85.4636,0.969966,1.202001e-04
J = 10,10.0000,1.0e-03,16.281085,6.19374312e-03,144.7938,115.2913,0.970460,6.389503e-05
J = 10,10.0000,1.0e-03,16.287753,6.15643339e-03,144.0877,144.9982,0.970896,4.135642e-04
J = 10,10.0000,1.0e-03,16.294420,6.03937239e-03,143.7214,174.0206,0.970950,6.941291e-04
J = 10,10.0000,1.0e-03,16.301087,5.95524935e-03,143.9232,202.7388,0.970606,3.547418e-04
J = 10,10.0000,1.0e-03,16.307754,5.96540892e-03,144.2915,231.8526,0.970267,5.582539e-04
J = 10,10.0000,1.0e-03,16.314421,6.01965830e-03,144.2376,261.5425,0.970275,1.344736e-03
J = 10,10.0000,1.0e-03,16.321088,6.01761789e-03,143.5494,290.9799,0.970582,1.338572e-03
J = 10,10.0000,1.0e-03,16.327755,5.91120869e-03,142.7022,319.0388,0.970844,5.320438e-04
J = 10,10.0000,1.0e-03,16.334422,5.76201722e-03,142.3766,345.3923,0.970701,4.743840e-04
J = 10,10.0000,1.0e-03,16.341089,5.69101948e-03,142.8172,10.5889,0.970188,1.022310e-03
J = 10,10.0000,1.0e-03,16.347757,5.76458828e-03,143.8542,35.6740,0.969723,8.941664e-04
J = 10,10.0000,1.0e-03,16.354424,5.95314986e-03,145.0674,61.8819,0.969605,3.615054e-04
J = 10,10.0000,1.0e-03,16.361091,6.17170031e-03,145.8244,90.0094,0.969867,9.482400e-05
J = 10,10.0000,1.0e-03,16.367758,6.31747113e-03,145.6456,119.6081,0.970410,9.641159e-05
J = 10,10.0000,1.0e-03,16.374425,6.31376953e-03,144.7683,149.2283,0.970998,3.379911e-04
J = 10,10.0000,1.0e-03,16.381092,6.17730153e-03,144.0135,177.9272,0.971254,7.143945e-04
J = 10,10.0000,1.0e-03,16.387759,6.02473118e-03,143.8671,205.9572,0.970983,4.470623e-04
J = 10,10.0000,1.0e-03,16.394426,5.96129371e-03,144.0646,234.1417,0.970516,4.735978e-04
J = 10,10.0000,1.0e-03,16.401093,5.97443113e-03,144.0069,262.9810,0.970332,1.316406e-03
J = 10,10.0000,1.0e-03,16.407761,5.96532300e-03,143.3359,291.9722,0.970523,1.329030e-03
J = 10,10.0000,1.0e-03,16.414428,5.86037484e-03,142.3724,319.9415,0.970792,4.511400e-04
J = 10,10.0000,1.0e-03,16.421095,5.69570222e-03,141.8615,346.2190,0.970711,6.663443e-04
J = 10,10.0000,1.0e-03,16.427762,5.59688770e-03,142.2203,11.0534,0.970180,1.234078e-03
J = 10,10.0000,1.0e-03,16.434429,5.65848544e-03,143.3731,35.3246,0.969606,9.941622e-04
J = 10,10.0000,1.0e-03,16.441096,5.86988230e-03,144.9530,60.3078,0.969379,3.194287e-04
J = 10,10.0000,1.0e-03,16.447763,6.15155718e-03,146.3082,87.1708,0.969572,2.443688e-04
J = 10,10.0000,1.0e-03,16.454430,6.39754121e-03,146.7311,116.0077,0.970114,3.371047e-04
J = 10,10.0000,1.0e-03,16.461097,6.50351371e-03,146.0866,145.4278,0.970832,4.135884e-05
J = 10,10.0000,1.0e-03,16.467765,6.43056999e-03,145.0890,173.9564,0.971387,4.990377e-04
J = 10,10.0000,1.0e-03,16.474432,6.25642543e-03,144.5102,201.4792,0.971431,4.917441e-04
