beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_peak,omega_e_min,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,t_domain_exit_yr,in_domain,omega_e_tailmean_numeric,n_resonance_crossings,nearest_resonance,d_to_resonance,min_d_separatrix,wall_s
75.00,0.9884,20.0,0.1000,1.0e-03,-1,5.23598776e-03,spinup,1.00000000e+00,1.00000000e+00,5.23598776e-03,9.60877129e-01,7.629570e-02,3.2970,0,84.9812,1.000000,8.704357e-03,NaN,1,NaN,0,SAM 4:1,0.025560,2.812564e-02,0.02
105.00,0.9884,20.0,0.1000,1.0e-03,-1,5.23598776e-03,cycling,1.39685206e-01,3.01609401e-01,3.68745958e-03,1.29058837e-01,2.936770e-01,20.0000,1,113.8144,0.966631,8.898788e-03,NaN,1,NaN,71,SAM 5:1,0.000781,7.512596e-04,0.26
135.00,0.9884,20.0,0.1000,1.0e-03,-1,5.23598776e-03,cycling,3.77590732e-02,4.34000071e-02,5.23598776e-03,3.43236207e-02,2.003390e-01,20.0000,1,177.5052,0.274732,1.042967e-02,NaN,1,NaN,28,LAM 2:5,-0.010813,2.812564e-02,0.27
165.00,0.9884,20.0,0.1000,1.0e-03,-1,5.23598776e-03,cycling,3.32411898e-02,4.80781133e-02,5.23598776e-03,2.97951563e-02,2.312856e-01,20.0000,1,177.3382,0.274688,5.231559e-03,NaN,1,NaN,24,LAM 2:5,-0.010857,2.812564e-02,0.26
15.00,0.9923,20.0,0.1000,1.0e-03,-1,5.23598776e-03,spinup,1.00000000e+00,1.00000000e+00,5.23598776e-03,9.55548229e-01,8.905209e-02,3.3643,0,83.8082,1.000000,6.588888e-03,NaN,1,NaN,0,SAM 4:1,0.025560,3.214359e-02,0.02
45.00,0.9923,20.0,0.1000,1.0e-03,-1,5.23598776e-03,spinup,1.00000000e+00,1.00000000e+00,5.23598776e-03,9.56987712e-01,8.474116e-02,3.3484,0,83.5275,1.000000,1.057644e-02,NaN,1,NaN,0,SAM 4:1,0.025560,3.214359e-02,0.02
75.00,0.9923,20.0,0.1000,1.0e-03,-1,5.23598776e-03,spinup,1.00000000e+00,1.00000000e+00,5.23598776e-03,9.59210307e-01,7.987101e-02,3.3172,0,84.3183,1.000000,4.483274e-03,NaN,1,NaN,0,SAM 4:1,0.025560,3.214359e-02,0.01
105.00,0.9923,20.0,0.1000,1.0e-03,-1,5.23598776e-03,cycling,1.51888237e-02,3.90538530e-02,2.68766830e-03,1.63568134e-02,1.855965e-01,20.0000,1,178.7734,0.320440,4.969459e-03,NaN,1,1.69366207e-01,59,LAM 2:5,0.034895,3.214359e-02,0.40
135.00,0.9923,20.0,0.1000,1.0e-03,-1,5.23598776e-03,cycling,3.49395887e-02,4.22102196e-02,5.23598776e-03,3.14939247e-02,2.188218e-01,20.0000,1,177.6987,0.274689,1.154881e-02,NaN,1,NaN,30,LAM 2:5,-0.010856,3.214359e-02,0.28
165.00,0.9923,20.0,0.1000,1.0e-03,-1,5.23598776e-03,cycling,3.57065766e-02,4.49614580e-02,5.23598776e-03,3.22627879e-02,2.135185e-01,20.0000,1,177.0559,0.274697,7.075073e-03,NaN,1,NaN,28,LAM 2:5,-0.010848,3.214359e-02,0.29
15.00,0.9961,20.0,0.1000,1.0e-03,-1,5.23598776e-03,spinup,1.00000000e+00,1.00000000e+00,5.23598776e-03,9.55485647e-01,8.925649e-02,3.3651,0,83.8332,1.000000,8.225559e-03,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.01
45.00,0.9961,20.0,0.1000,1.0e-03,-1,5.23598776e-03,spinup,1.00000000e+00,1.00000000e+00,5.23598776e-03,9.56580558e-01,8.590409e-02,3.3512,0,83.5558,1.000000,1.107350e-02,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.02
75.00,0.9961,20.0,0.1000,1.0e-03,-1,5.23598776e-03,spinup,1.00000000e+00,1.00000000e+00,5.23598776e-03,9.57938360e-01,8.268802e-02,3.3326,0,83.8726,1.000000,1.625710e-04,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.02
105.00,0.9961,20.0,0.1000,1.0e-03,-1,5.23598776e-03,spinup,1.00000000e+00,1.00000000e+00,5.23598776e-03,9.60893440e-01,7.614888e-02,3.2921,0,84.8906,1.000000,3.814586e-03,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.02
135.00,0.9961,20.0,0.1000,1.0e-03,-1,5.23598776e-03,cycling,1.39168521e-01,3.65976554e-01,4.66720333e-03,1.32611646e-01,1.624651e-01,20.0000,1,113.8440,0.966466,1.261582e-02,NaN,1,NaN,65,SAM 5:1,0.000616,1.066212e-03,0.25
165.00,0.9961,20.0,0.1000,1.0e-03,-1,5.23598776e-03,cycling,1.39164007e-01,1.61832163e-01,5.23598776e-03,1.32605964e-01,1.623278e-01,20.0000,1,113.8422,0.966464,8.996720e-03,NaN,1,NaN,45,SAM 5:1,0.000613,8.767855e-05,0.26
15.00,0.3433,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.76610431e-01,7.50711702e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,3.936023e-02,NaN,1,NaN,22,SAM 5:1,0.000613,1.758390e-04,0.11
45.00,0.3433,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,3.33200012e-01,7.33027390e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,4.474585e-02,NaN,1,NaN,22,SAM 5:1,0.000613,2.651486e-05,0.09
75.00,0.3433,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.54464222e-01,8.52776975e-06,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,6.975013e+01,3.3584,0,NaN,120,SAM 5:1,0.000613,3.230548e-04,4.44
105.00,0.3433,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.17578776e-01,5.43616755e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,8.702621e-02,NaN,1,NaN,42,SAM 5:1,0.000613,5.064879e-05,0.28
135.00,0.3433,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,2.79995974e-04,9.78598703e-01,3.893393e-02,4.8260,0,72.6124,1.000000,7.489066e-02,NaN,1,NaN,33,SAM 4:1,0.025560,1.714053e-08,0.40
165.00,0.3433,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,3.92236399e-01,2.11410279e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,5.188464e+00,1.6541,0,NaN,64,SAM 5:1,0.000613,7.227645e-06,0.80
15.00,0.4120,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.79812163e-01,4.20824162e-06,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.573881e+00,3.0576,0,NaN,55,SAM 5:1,0.000613,2.468132e-04,4.21
45.00,0.4120,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.65799834e-01,3.44807856e-05,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.447440e+00,3.0075,0,NaN,97,SAM 5:1,0.000613,2.257170e-04,1.72
75.00,0.4120,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,3.71192249e-01,1.01155858e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.429181e-01,NaN,1,NaN,79,SAM 5:1,0.000613,2.019108e-07,1.38
105.00,0.4120,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.19854281e-01,4.38145146e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.289084e-02,NaN,1,NaN,27,SAM 5:1,0.000613,6.399249e-05,0.35
135.00,0.4120,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.41030360e-01,9.03588973e-05,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.811018e-01,NaN,1,NaN,101,SAM 5:1,0.000613,1.687204e-07,1.82
165.00,0.4120,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.52843725e-01,1.82644473e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.526351e-01,NaN,1,NaN,83,SAM 5:1,0.000613,4.080976e-05,1.09
15.00,0.4807,60.0,0.1000,1.0e-03,-1,1.74532925e-03,despin,9.99999983e-09,6.78121034e-03,9.99999983e-09,3.15028784e-04,2.275386e+00,3.9640,0,74.0983,0.947888,3.787762e+08,2.6824,0,NaN,119,LAM 4:1,-0.003773,1.787525e-03,5.07
45.00,0.4807,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.70547327e-01,8.86743022e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.122131e-02,NaN,1,NaN,20,SAM 5:1,0.000613,2.252732e-04,0.09
75.00,0.4807,60.0,0.1000,1.0e-03,-1,1.74532925e-03,despin,1.00000001e-08,6.59643621e-03,1.00000001e-08,3.58683485e-04,3.007665e+00,4.4116,0,61.5867,0.962317,1.014661e+09,4.2678,0,NaN,167,SAM 5:1,-0.003534,9.822947e-04,5.14
105.00,0.4807,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,2.83512364e-02,5.94956846e-01,1.69000171e-04,2.48967604e-02,2.774829e-01,20.0000,1,174.3967,0.274651,1.623896e+00,2.4060,0,NaN,85,LAM 2:5,-0.010895,7.503431e-07,1.27
135.00,0.4807,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.58305687e-01,3.76111439e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.966638e-02,NaN,1,NaN,66,SAM 5:1,0.000613,1.640611e-04,0.90
165.00,0.4807,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.85994226e-01,1.10071546e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.174675e+00,4.0100,0,NaN,122,SAM 5:1,0.000613,4.068499e-04,1.94
15.00,0.5493,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,3.74342626e-01,1.36378709e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.811284e-01,NaN,1,NaN,75,SAM 5:1,0.000613,5.143943e-05,0.99
45.00,0.5493,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,5.20382781e-01,6.06387711e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.491174e-02,NaN,1,NaN,43,SAM 5:1,0.000613,4.250794e-05,0.36
75.00,0.5493,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,2.80470802e-01,4.49149797e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.910167e-02,NaN,1,NaN,75,SAM 5:1,0.000613,1.398914e-04,0.57
105.00,0.5493,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39415005e-01,5.59598934e-01,2.08507653e-04,1.32790146e-01,1.654636e-01,20.0000,1,113.8206,0.966524,2.457148e-01,NaN,1,NaN,103,SAM 5:1,0.000673,1.170386e-06,1.47
135.00,0.5493,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.56746511e-01,1.53359728e-06,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.250652e+00,3.6591,0,NaN,123,SAM 5:1,0.000613,2.593416e-04,4.23
165.00,0.5493,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164017e-01,3.29287057e-01,3.67370146e-04,1.32605992e-01,1.623301e-01,20.0000,1,113.8422,0.966464,9.739240e-02,NaN,1,NaN,101,SAM 5:1,0.000613,6.901157e-05,0.89
15.00,0.6180,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.68096384e-01,1.64178738e-05,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,4.865265e+00,6.1654,0,NaN,123,SAM 5:1,0.000613,4.107405e-04,3.38
45.00,0.6180,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.38937540e-01,1.44321522e-01,4.79748671e-05,1.32004714e-01,1.909819e-01,20.0000,1,113.8230,0.966397,4.841234e+00,15.9398,0,NaN,209,SAM 5:1,0.000546,1.771843e-04,3.99
75.00,0.6180,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,5.38585064e-01,5.52296106e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.859272e-02,NaN,1,NaN,51,SAM 5:1,0.000613,9.442718e-06,0.60
105.00,0.6180,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.70193141e-01,6.18799989e-06,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,7.456941e+00,4.9624,0,NaN,103,SAM 5:1,0.000613,4.183376e-04,3.78
135.00,0.6180,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39163996e-01,4.24951942e-01,1.96401489e-05,1.32605980e-01,1.623312e-01,20.0000,1,113.8421,0.966464,1.411102e+01,4.5113,0,NaN,119,SAM 5:1,0.000613,2.280037e-05,2.37
165.00,0.6180,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.62744774e-01,4.19681126e-05,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.407838e-01,NaN,1,NaN,61,SAM 5:1,0.000613,3.285977e-04,2.14
15.00,0.6867,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.87169194e-01,3.91211275e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,3.515087e-02,NaN,1,NaN,47,SAM 5:1,0.000613,9.289935e-06,0.57
45.00,0.6867,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,3.39837052e-01,5.45303852e-01,1.18735674e-04,4.25557507e-01,5.302781e-01,20.0000,1,128.7138,0.999998,6.851847e-01,NaN,1,NaN,168,SAM 4:1,0.025558,1.681057e-07,2.55
75.00,0.6867,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,3.81077227e-01,7.71397439e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,3.019497e-02,NaN,1,NaN,59,SAM 5:1,0.000613,1.535265e-04,0.44
105.00,0.6867,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.51357485e-01,5.66837992e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,7.841805e-02,NaN,1,NaN,61,SAM 5:1,0.000613,7.319352e-06,0.58
135.00,0.6867,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.08089612e-01,4.23627240e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,5.667159e-02,NaN,1,NaN,51,SAM 5:1,0.000613,2.228791e-05,0.75
165.00,0.6867,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.90580511e-01,7.19386897e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,5.755611e-02,NaN,1,NaN,35,SAM 5:1,0.000613,1.539060e-05,0.36
15.00,0.7554,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39163936e-01,4.72342590e-01,2.28236518e-04,1.32605822e-01,1.623320e-01,20.0000,1,113.8422,0.966464,1.293344e-01,NaN,1,NaN,78,SAM 5:1,0.000613,7.657923e-06,1.03
45.00,0.7554,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,3.18428126e-01,1.26238815e-03,1.32605993e-01,1.623302e-01,20.0000,1,113.8422,0.966464,1.777058e-02,NaN,1,NaN,46,SAM 5:1,0.000613,6.024387e-05,0.31
75.00,0.7554,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,8.07841091e-04,9.56806056e-01,6.788791e-02,6.7439,0,61.0500,1.000000,2.736465e-01,NaN,1,NaN,43,SAM 4:1,0.025560,7.362144e-05,0.30
105.00,0.7554,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164013e-01,2.98446327e-01,1.68358122e-03,1.32605989e-01,1.623301e-01,20.0000,1,113.8422,0.966464,5.150284e-02,NaN,1,NaN,52,SAM 5:1,0.000613,6.522968e-06,0.11
135.00,0.7554,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.47599003e-01,1.41530721e-05,1.32605993e-01,1.623302e-01,20.0000,1,113.8422,0.966464,4.199535e+02,7.1679,0,NaN,86,SAM 5:1,0.000613,3.753187e-04,4.28
165.00,0.7554,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.12492360e-01,7.84431492e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.457565e-02,NaN,1,NaN,34,SAM 5:1,0.000613,1.905766e-06,0.20
15.00,0.8240,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.69492237e-01,4.52988470e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.572570e+00,3.8095,0,NaN,80,SAM 5:1,0.000613,4.000076e-04,0.46
45.00,0.8240,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.62826945e-04,8.30736430e-01,4.497124e-01,13.9200,0,40.7208,1.000000,3.304580e-01,NaN,1,NaN,135,SAM 4:1,0.025560,9.892006e-07,0.98
75.00,0.8240,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.10488314e-01,3.44452989e-01,1.22156527e-03,1.76024885e-01,1.599794e+00,20.0000,1,117.5743,0.966699,3.286782e-02,NaN,1,NaN,102,SAM 5:1,0.000849,2.098976e-05,0.40
105.00,0.8240,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.79786452e-01,1.49286024e-03,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.462132e-02,NaN,1,NaN,14,SAM 5:1,0.000613,5.965845e-04,0.05
135.00,0.8240,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.54783822e-01,1.73471255e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,3.305967e+00,5.7644,0,NaN,84,SAM 5:1,0.000613,3.038268e-04,1.01
165.00,0.8240,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.91155682e-01,7.25243990e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.626441e-02,NaN,1,NaN,66,SAM 5:1,0.000613,6.017317e-04,0.32
15.00,0.8927,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.37475599e-03,9.54269129e-01,9.185060e-02,3.3973,0,83.4544,1.000000,1.664627e-02,NaN,1,NaN,6,SAM 4:1,0.025560,3.848128e-02,0.01
45.00,0.8927,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.15188779e-03,9.62299784e-01,7.312401e-02,3.2832,0,85.4745,1.000000,3.864945e-02,NaN,1,NaN,6,SAM 4:1,0.025560,2.879859e-02,0.01
75.00,0.8927,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,8.09252973e-01,8.46093506e-01,5.12159498e-06,7.10997633e-01,3.984122e-01,20.0000,1,54.4985,1.000000,9.300230e+01,10.4762,0,NaN,130,SAM 4:1,0.025560,4.493148e-06,2.60
105.00,0.8927,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,1.74886451e-01,1.74532925e-03,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,6.253914e-03,NaN,1,NaN,7,SAM 5:1,0.000613,1.287791e-04,0.06
135.00,0.8927,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.07891696e-01,7.89831879e-04,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,2.409862e-02,NaN,1,NaN,55,SAM 5:1,0.000613,1.950950e-05,0.33
165.00,0.8927,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164017e-01,1.57186182e-01,7.98927524e-05,1.32605992e-01,1.623301e-01,20.0000,1,113.8422,0.966464,3.802463e-01,NaN,1,NaN,141,SAM 5:1,0.000613,3.782319e-04,1.75
15.00,0.9652,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58861350e-01,8.057695e-02,3.3115,0,84.0993,1.000000,1.342498e-02,NaN,1,NaN,2,SAM 4:1,0.025560,4.017948e-03,0.02
45.00,0.9652,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.68012147e-01,6.170103e-02,3.2404,0,88.2838,1.000000,3.754509e-02,NaN,1,NaN,2,SAM 4:1,0.025560,4.017948e-03,0.02
75.00,0.9652,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164012e-01,1.89294029e-01,1.74532925e-03,1.32605983e-01,1.623295e-01,20.0000,1,113.8422,0.966464,1.470520e-01,NaN,1,NaN,41,SAM 5:1,0.000613,1.961130e-04,0.25
105.00,0.9652,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.82443648e-01,1.74532925e-03,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.316821e-01,NaN,1,NaN,19,SAM 5:1,0.000613,7.599424e-05,0.10
135.00,0.9652,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39163968e-01,3.68262000e-01,1.74532925e-03,1.32605954e-01,1.623317e-01,20.0000,1,113.8421,0.966464,8.330984e-03,NaN,1,NaN,57,SAM 5:1,0.000613,4.146107e-06,0.34
165.00,0.9652,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.38237207e-01,1.62934099e-01,1.32249743e-03,7.66181687e-02,2.079567e+00,20.0000,1,117.4613,0.970065,2.879489e-02,NaN,1,NaN,117,SAM 5:1,0.004214,9.916397e-05,0.84
15.00,0.9691,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58770012e-01,8.078507e-02,3.3125,0,84.0708,1.000000,7.690578e-03,NaN,1,NaN,1,SAM 4:1,0.025560,8.035896e-03,0.02
45.00,0.9691,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.66799650e-01,6.423542e-02,3.2480,0,87.7766,1.000000,5.380497e-02,NaN,1,NaN,1,SAM 4:1,0.025560,8.035896e-03,0.02
75.00,0.9691,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.38356198e-01,3.75354194e-01,1.74532925e-03,1.32997471e-01,2.781289e-01,20.0000,1,114.0336,0.966355,1.711805e-01,NaN,1,NaN,74,SAM 5:1,0.000504,6.087474e-06,0.33
105.00,0.9691,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39164018e-01,4.63489223e-01,1.74532925e-03,1.32605994e-01,1.623303e-01,20.0000,1,113.8422,0.966464,1.588342e-01,NaN,1,NaN,26,SAM 5:1,0.000613,3.931032e-04,0.49
135.00,0.9691,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.39163963e-01,3.82539696e-01,1.74532925e-03,1.32605953e-01,1.623325e-01,20.0000,1,113.8421,0.966464,2.911241e-02,NaN,1,NaN,56,SAM 5:1,0.000613,1.582101e-05,0.33
165.00,0.9691,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,4.09089448e-03,2.56791403e-02,1.24714356e-03,2.09785097e-02,1.029065e+00,20.0000,1,72.4978,0.936061,3.180165e-01,NaN,1,NaN,122,LAM 3:1,-0.000462,8.035896e-03,0.81
15.00,0.9730,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58677765e-01,8.099246e-02,3.3136,0,84.0400,1.000000,1.770012e-03,NaN,1,8.85026669e-01,1,SAM 4:1,0.025560,1.205384e-02,0.02
45.00,0.9730,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.65817384e-01,6.627779e-02,3.2551,0,87.3527,1.000000,6.434471e-02,NaN,1,NaN,1,SAM 4:1,0.025560,1.205384e-02,0.02
75.00,0.9730,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.89690891e-01,1.90499564e-01,1.74532925e-03,6.35754265e-02,2.911453e+00,20.0000,1,112.1305,0.969007,1.724121e-01,NaN,1,NaN,98,SAM 5:1,0.003157,1.392052e-04,0.62
105.00,0.9730,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.49524107e-02,3.91386916e-02,1.74532925e-03,1.72938862e-02,7.526378e-01,20.0000,1,178.6377,0.379867,1.630192e-01,NaN,1,NaN,60,LAM 1:2,-0.003465,5.559188e-03,0.37
135.00,0.9730,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,3.44648525e-02,3.44648525e-02,1.74532925e-03,3.10787618e-02,2.196174e-01,20.0000,1,160.0577,0.274681,4.555883e-02,NaN,1,NaN,75,LAM 2:5,-0.010864,1.205384e-02,0.54
165.00,0.9730,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.52502030e-01,5.44113133e-01,8.33951075e-04,1.74212430e-01,1.572530e+00,20.0000,1,112.4720,0.966496,9.408256e-03,NaN,1,NaN,124,SAM 5:1,0.000645,9.797195e-05,0.95
15.00,0.9768,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58584749e-01,8.119878e-02,3.3146,0,84.0068,1.000000,9.376757e-03,NaN,1,NaN,0,SAM 4:1,0.025560,1.607179e-02,0.02
45.00,0.9768,60.0,0.1000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.64984040e-01,6.800405e-02,3.2616,0,86.9854,1.000000,7.245929e-02,NaN,1,NaN,0,SAM 4:1,0.025560,1.607179e-02,0.02
75.00,0.9768,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,2.67442385e-01,2.67442385e-01,1.64736113e-03,6.45547026e-02,4.036255e+00,20.0000,1,33.3189,0.999508,1.605857e-01,NaN,1,NaN,96,SAM 4:1,0.025068,3.845569e-04,0.61
105.00,0.9768,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,3.55236649e-02,3.55236649e-02,1.74532925e-03,3.20907916e-02,2.143771e-01,20.0000,1,172.4702,0.274670,1.540775e-01,NaN,1,NaN,80,LAM 2:5,-0.010875,9.671675e-03,0.51
135.00,0.9768,60.0,0.1000,1.0e-03,-1,1.74532925e-03,cycling,1.74518829e-02,2.94795924e-02,1.74532925e-03,1.90793400e-02,1.244441e-01,20.0000,1,177.3827,0.551693,9.072239e-02,NaN,1,NaN,96,LAM 3:4,-0.027533,1.578440e-03,0.63
