traj_id,band0,band_frac0,beta0_deg,Id0_over_Is,t_yr,Id_over_Is,beta_deg,omega_e
10,SAM,0.850,150.0,0.994206,18.242280,0.27534730,137.97116,5.43005786e-03
10,SAM,0.850,150.0,0.994206,18.244781,0.27542160,140.28582,5.42928716e-03
10,SAM,0.850,150.0,0.994206,18.247281,0.27550140,137.73073,5.42895165e-03
10,SAM,0.850,150.0,0.994206,18.249781,0.27559774,138.19825,5.42652463e-03
10,SAM,0.850,150.0,0.994206,18.252282,0.27570065,137.00564,5.42479004e-03
10,SAM,0.850,150.0,0.994206,18.254782,0.27582551,135.64290,5.42068107e-03
10,SAM,0.850,150.0,0.994206,18.257282,0.27596011,135.55278,5.41719249e-03
10,SAM,0.850,150.0,0.994206,18.259782,0.27612264,132.93096,5.41127168e-03
10,SAM,0.850,150.0,0.994206,18.262283,0.27630060,133.65321,5.40566907e-03
10,SAM,0.850,150.0,0.994206,18.264783,0.27651389,130.37210,5.39767123e-03
10,SAM,0.850,150.0,0.994206,18.267283,0.27675127,131.60434,5.38957315e-03
10,SAM,0.850,150.0,0.994206,18.269784,0.27703397,128.08135,5.37909815e-03
10,SAM,0.850,150.0,0.994206,18.272284,0.27735299,129.56091,5.36807315e-03
10,SAM,0.850,150.0,0.994206,18.274784,0.27773163,126.03722,5.35458617e-03
10,SAM,0.850,150.0,0.994206,18.277285,0.27816335,127.57770,5.34010760e-03
10,SAM,0.850,150.0,0.994206,18.279785,0.27867560,124.18878,5.32292274e-03
10,SAM,0.850,150.0,0.994206,18.282285,0.27926375,125.67494,5.30431106e-03
10,SAM,0.850,150.0,0.994206,18.284786,0.27996313,122.51190,5.28255477e-03
10,SAM,0.850,150.0,0.994206,18.287286,0.28076967,123.87042,5.25891034e-03
10,SAM,0.850,150.0,0.994206,18.289786,0.28173219,121.00985,5.23146702e-03
10,SAM,0.850,150.0,0.994206,18.292287,0.28284521,122.18052,5.20159372e-03
10,SAM,0.850,150.0,0.994206,18.294787,0.28417870,119.68128,5.16703817e-03
10,SAM,0.850,150.0,0.994206,18.297287,0.28572350,120.60637,5.12936285e-03
10,SAM,0.850,150.0,0.994206,18.299787,0.28758050,118.48672,5.08589019e-03
10,SAM,0.850,150.0,0.994206,18.302288,0.28973495,119.13027,5.03839706e-03
10,SAM,0.850,150.0,0.994206,18.304788,0.29232991,117.35100,4.98377802e-03
10,SAM,0.850,150.0,0.994206,18.307288,0.29534444,117.74290,4.92400330e-03
10,SAM,0.850,150.0,0.994206,18.309789,0.29897549,116.20786,4.85562727e-03
10,SAM,0.850,150.0,0.994206,18.312289,0.30319694,116.47668,4.78079249e-03
10,SAM,0.850,150.0,0.994206,18.314789,0.30826967,115.02591,4.69590850e-03
10,SAM,0.850,150.0,0.994206,18.317290,0.31416527,115.37351,4.60329942e-03
10,SAM,0.850,150.0,0.994206,18.319790,0.32120855,113.76448,4.49961573e-03
10,SAM,0.850,150.0,0.994206,18.322290,0.32937999,114.40627,4.38731876e-03
10,SAM,0.850,150.0,0.994206,18.324791,0.33902707,112.53203,4.26412311e-03
10,SAM,0.850,150.0,0.994206,18.327291,0.35019399,113.83709,4.13212475e-03
10,SAM,0.850,150.0,0.994206,18.329791,0.36310405,112.75136,3.99161292e-03
10,SAM,0.850,150.0,0.994206,18.332292,0.37804514,114.87821,3.84281999e-03
10,SAM,0.850,150.0,0.994206,18.334792,0.39484230,115.69789,3.69027160e-03
10,SAM,0.850,150.0,0.994206,18.337292,0.41398365,115.72753,3.53299273e-03
10,SAM,0.850,150.0,0.994206,18.339792,0.43487349,118.19545,3.37785471e-03
10,SAM,0.850,150.0,0.994206,18.342293,0.45737078,120.15008,3.22726911e-03
10,SAM,0.850,150.0,0.994206,18.344793,0.48141519,123.02644,3.08270765e-03
10,SAM,0.850,150.0,0.994206,18.347293,0.50533983,128.30950,2.95254719e-03
10,SAM,0.850,150.0,0.994206,18.349794,0.52787865,133.92824,2.84036053e-03
10,SAM,0.850,150.0,0.994206,18.352294,0.54781855,140.91413,2.74794451e-03
10,SAM,0.850,150.0,0.994206,18.354794,0.56335146,149.85171,2.67812197e-03
10,SAM,0.850,150.0,0.994206,18.357295,0.57390002,157.97197,2.62893684e-03
10,SAM,0.850,150.0,0.994206,18.359795,0.58083667,164.47683,2.59341275e-03
10,SAM,0.850,150.0,0.994206,18.362295,0.58540061,169.75223,2.56648223e-03
10,SAM,0.850,150.0,0.994206,18.364796,0.58854072,173.41552,2.54472127e-03
10,SAM,0.850,150.0,0.994206,18.367296,0.59097944,175.46749,2.52576470e-03
10,SAM,0.850,150.0,0.994206,18.369796,0.59299162,177.15822,2.50869079e-03
10,SAM,0.850,150.0,0.994206,18.372297,0.59468204,178.36911,2.49310793e-03
10,SAM,0.850,150.0,0.994206,18.374797,0.59614371,178.70004,2.47868760e-03
10,SAM,0.850,150.0,0.994206,18.377297,0.59740801,179.19583,2.46528702e-03
10,SAM,0.850,150.0,0.994206,18.379797,0.59848296,179.71809,2.45283220e-03
10,SAM,0.850,150.0,0.994206,18.382298,0.59938731,179.55880,2.44122572e-03
10,SAM,0.850,150.0,0.994206,18.384798,0.60013124,179.68536,2.43039801e-03
10,SAM,0.850,150.0,0.994206,18.387298,0.60071999,179.92130,2.42029550e-03
10,SAM,0.850,150.0,0.994206,18.389799,0.60116248,179.75634,2.41085808e-03
10,SAM,0.850,150.0,0.994206,18.392299,0.60146586,179.77759,2.40203327e-03
10,SAM,0.850,150.0,0.994206,18.394799,0.60163571,179.82886,2.39377518e-03
10,SAM,0.850,150.0,0.994206,18.397300,0.60167830,179.78773,2.38603848e-03
10,SAM,0.850,150.0,0.994206,18.399800,0.60159923,179.78901,2.37878187e-03
10,SAM,0.850,150.0,0.994206,18.402300,0.60140338,179.79834,2.37196791e-03
10,SAM,0.850,150.0,0.994206,18.404801,0.60109550,179.78559,2.36556133e-03
10,SAM,0.850,150.0,0.994206,18.407301,0.60067988,179.78313,2.35952978e-03
10,SAM,0.850,150.0,0.994206,18.409801,0.60016036,179.78211,2.35384368e-03
10,SAM,0.850,150.0,0.994206,18.412302,0.59954048,179.77577,2.34847569e-03
10,SAM,0.850,150.0,0.994206,18.414802,0.59882338,179.77205,2.34340077e-03
10,SAM,0.850,150.0,0.994206,18.417302,0.59801185,179.76830,2.33859608e-03
10,SAM,0.850,150.0,0.994206,18.419802,0.59710838,179.76330,2.33404070e-03
10,SAM,0.850,150.0,0.994206,18.422303,0.59611511,179.75894,2.32971561e-03
10,SAM,0.850,150.0,0.994206,18.424803,0.59503391,179.75442,2.32560356e-03
10,SAM,0.850,150.0,0.994206,18.427303,0.59386634,179.74962,2.32168892e-03
10,SAM,0.850,150.0,0.994206,18.429804,0.59261370,179.74498,2.31795761e-03
10,SAM,0.850,150.0,0.994206,18.432304,0.59127702,179.74026,2.31439701e-03
10,SAM,0.850,150.0,0.994206,18.434804,0.58985709,179.73551,2.31099588e-03
10,SAM,0.850,150.0,0.994206,18.437305,0.58835449,179.73084,2.30774425e-03
10,SAM,0.850,150.0,0.994206,18.439805,0.58676954,179.72619,2.30463340e-03
10,SAM,0.850,150.0,0.994206,18.442305,0.58510240,179.72162,2.30165574e-03
10,SAM,0.850,150.0,0.994206,18.444806,0.58335300,179.71714,2.29880480e-03
10,SAM,0.850,150.0,0.994206,18.447306,0.58152110,179.71276,2.29607518e-03
10,SAM,0.850,150.0,0.994206,18.449806,0.57960629,179.70852,2.29346245e-03
10,SAM,0.850,150.0,0.994206,18.452307,0.57760801,179.70444,2.29096318e-03
10,SAM,0.850,150.0,0.994206,18.454807,0.57552554,179.70054,2.28857486e-03
10,SAM,0.850,150.0,0.994206,18.457307,0.57335802,179.69685,2.28629589e-03
10,SAM,0.850,150.0,0.994206,18.459807,0.57110447,179.69337,2.28412556e-03
10,SAM,0.850,150.0,0.994206,18.462308,0.56876379,179.69015,2.28206400e-03
10,SAM,0.850,150.0,0.994206,18.464808,0.56633479,179.68721,2.28011220e-03
10,SAM,0.850,150.0,0.994206,18.467308,0.56381617,179.68456,2.27827197e-03
10,SAM,0.850,150.0,0.994206,18.469809,0.56120657,179.68224,2.27654594e-03
10,SAM,0.850,150.0,0.994206,18.472309,0.55850454,179.68026,2.27493755e-03
10,SAM,0.850,150.0,0.994206,18.474809,0.55570860,179.67866,2.27345106e-03
10,SAM,0.850,150.0,0.994206,18.477310,0.55281723,179.67746,2.27209152e-03
10,SAM,0.850,150.0,0.994206,18.479810,0.54982888,179.67669,2.27086476e-03
10,SAM,0.850,150.0,0.994206,18.482310,0.54674200,179.67637,2.26977745e-03
10,SAM,0.850,150.0,0.994206,18.484811,0.54355506,179.67654,2.26883703e-03
10,SAM,0.850,150.0,0.994206,18.487311,0.54026656,179.67721,2.26805174e-03
10,SAM,0.850,150.0,0.994206,18.489811,0.53687506,179.67843,2.26743062e-03
10,SAM,0.850,150.0,0.994206,18.492312,0.53337921,179.68021,2.26698351e-03
10,SAM,0.850,150.0,0.994206,18.494812,0.52977775,179.68259,2.26672100e-03
10,SAM,0.850,150.0,0.994206,18.497312,0.52606958,179.68559,2.26665451e-03
10,SAM,0.850,150.0,0.994206,18.499812,0.52225375,179.68926,2.26679616e-03
10,SAM,0.850,150.0,0.994206,18.502313,0.51832951,179.69361,2.26715886e-03
10,SAM,0.850,150.0,0.994206,18.504813,0.51429635,179.69867,2.26775621e-03
10,SAM,0.850,150.0,0.994206,18.507313,0.51015404,179.70448,2.26860249e-03
10,SAM,0.850,150.0,0.994206,18.509814,0.50590265,179.71107,2.26971262e-03
10,SAM,0.850,150.0,0.994206,18.512314,0.50154261,179.71845,2.27110209e-03
10,SAM,0.850,150.0,0.994206,18.514814,0.49707476,179.72667,2.27278692e-03
10,SAM,0.850,150.0,0.994206,18.517315,0.49250038,179.73574,2.27478355e-03
10,SAM,0.850,150.0,0.994206,18.519815,0.48782124,179.74568,2.27710872e-03
10,SAM,0.850,150.0,0.994206,18.522315,0.48303965,179.75651,2.27977942e-03
10,SAM,0.850,150.0,0.994206,18.524816,0.47815852,179.76823,2.28281269e-03
10,SAM,0.850,150.0,0.994206,18.527316,0.47318138,179.78084,2.28622550e-03
10,SAM,0.850,150.0,0.994206,18.529816,0.46811246,179.79431,2.29003457e-03
10,SAM,0.850,150.0,0.994206,18.532317,0.46295669,179.80858,2.29425615e-03
10,SAM,0.850,150.0,0.994206,18.534817,0.45771977,179.82356,2.29890582e-03
10,SAM,0.850,150.0,0.994206,18.537317,0.45240819,179.83908,2.30399822e-03
10,SAM,0.850,150.0,0.994206,18.539817,0.44702923,179.85483,2.30954684e-03
10,SAM,0.850,150.0,0.994206,18.542318,0.44159103,179.87030,2.31556368e-03
10,SAM,0.850,150.0,0.994206,18.544818,0.43610250,179.88464,2.32205899e-03
10,SAM,0.850,150.0,0.994206,18.547318,0.43057341,179.89644,2.32904099e-03
10,SAM,0.850,150.0,0.994206,18.549819,0.42501428,179.90363,2.33651550e-03
10,SAM,0.850,150.0,0.994206,18.552319,0.41943637,179.90392,2.34448572e-03
10,SAM,0.850,150.0,0.994206,18.554819,0.41385164,179.89602,2.35295189e-03
10,SAM,0.850,150.0,0.994206,18.557320,0.40827260,179.88038,2.36191106e-03
10,SAM,0.850,150.0,0.994206,18.559820,0.40271229,179.85849,2.37135686e-03
10,SAM,0.850,150.0,0.994206,18.562320,0.39718413,179.83182,2.38127934e-03
10,SAM,0.850,150.0,0.994206,18.564821,0.39170177,179.80143,2.39166481e-03
10,SAM,0.850,150.0,0.994206,18.567321,0.38627895,179.76800,2.40249586e-03
10,SAM,0.850,150.0,0.994206,18.569821,0.38092938,179.73196,2.41375131e-03
10,SAM,0.850,150.0,0.994206,18.572322,0.37566652,179.69360,2.42540641e-03
10,SAM,0.850,150.0,0.994206,18.574822,0.37050342,179.65312,2.43743298e-03
10,SAM,0.850,150.0,0.994206,18.577322,0.36545259,179.61067,2.44979978e-03
10,SAM,0.850,150.0,0.994206,18.579822,0.36052577,179.56638,2.46247280e-03
10,SAM,0.850,150.0,0.994206,18.582323,0.35573384,179.52036,2.47541580e-03
10,SAM,0.850,150.0,0.994206,18.584823,0.35108664,179.47274,2.48859083e-03
10,SAM,0.850,150.0,0.994206,18.587323,0.34659287,179.42363,2.50195878e-03
10,SAM,0.850,150.0,0.994206,18.589824,0.34225998,179.37315,2.51548002e-03
10,SAM,0.850,150.0,0.994206,18.592324,0.33809414,179.32144,2.52911502e-03
10,SAM,0.850,150.0,0.994206,18.594824,0.33410014,179.26865,2.54282497e-03
10,SAM,0.850,150.0,0.994206,18.597325,0.33028143,179.21492,2.55657238e-03
10,SAM,0.850,150.0,0.994206,18.599825,0.32664014,179.16041,2.57032158e-03
10,SAM,0.850,150.0,0.994206,18.602325,0.32317705,179.10529,2.58403920e-03
10,SAM,0.850,150.0,0.994206,18.604826,0.31989176,179.04974,2.59769460e-03
10,SAM,0.850,150.0,0.994206,18.607326,0.31678268,178.99392,2.61126011e-03
10,SAM,0.850,150.0,0.994206,18.609826,0.31384719,178.93803,2.62471127e-03
10,SAM,0.850,150.0,0.994206,18.612327,0.31108171,178.88222,2.63802693e-03
10,SAM,0.850,150.0,0.994206,18.614827,0.30848187,178.82668,2.65118932e-03
10,SAM,0.850,150.0,0.994206,18.617327,0.30604257,178.77157,2.66418393e-03
10,SAM,0.850,150.0,0.994206,18.619827,0.30375816,178.71704,2.67699946e-03
10,SAM,0.850,150.0,0.994206,18.622328,0.30162252,178.66324,2.68962760e-03
10,SAM,0.850,150.0,0.994206,18.624828,0.29962920,178.61031,2.70206282e-03
10,SAM,0.850,150.0,0.994206,18.627328,0.29777151,178.55838,2.71430213e-03
10,SAM,0.850,150.0,0.994206,18.629829,0.29604260,178.50754,2.72634480e-03
10,SAM,0.850,150.0,0.994206,18.632329,0.29443560,178.45790,2.73819206e-03
10,SAM,0.850,150.0,0.994206,18.634829,0.29294364,178.40953,2.74984687e-03
10,SAM,0.850,150.0,0.994206,18.637330,0.29155993,178.36251,2.76131358e-03
10,SAM,0.850,150.0,0.994206,18.639830,0.29027784,178.31689,2.77259773e-03
10,SAM,0.850,150.0,0.994206,18.642330,0.28909092,178.27271,2.78370578e-03
10,SAM,0.850,150.0,0.994206,18.644831,0.28799292,178.23000,2.79464488e-03
10,SAM,0.850,150.0,0.994206,18.647331,0.28697787,178.18877,2.80542272e-03
10,SAM,0.850,150.0,0.994206,18.649831,0.28604005,178.14904,2.81604730e-03
10,SAM,0.850,150.0,0.994206,18.652332,0.28517401,178.11082,2.82652681e-03
10,SAM,0.850,150.0,0.994206,18.654832,0.28437461,178.07407,2.83686951e-03
10,SAM,0.850,150.0,0.994206,18.657332,0.28363698,178.03881,2.84708361e-03
10,SAM,0.850,150.0,0.994206,18.659832,0.28295655,178.00501,2.85717719e-03
10,SAM,0.850,150.0,0.994206,18.662333,0.28232903,177.97264,2.86715811e-03
10,SAM,0.850,150.0,0.994206,18.664833,0.28175041,177.94162,2.87703399e-03
10,SAM,0.850,150.0,0.994206,18.667333,0.28121694,177.91207,2.88681215e-03
10,SAM,0.850,150.0,0.994206,18.669834,0.28072514,177.88382,2.89649957e-03
10,SAM,0.850,150.0,0.994206,18.672334,0.28027177,177.85677,2.90610290e-03
10,SAM,0.850,150.0,0.994206,18.674834,0.27985382,177.83116,2.91562843e-03
10,SAM,0.850,150.0,0.994206,18.677335,0.27946850,177.80672,2.92508206e-03
10,SAM,0.850,150.0,0.994206,18.679835,0.27911323,177.78332,2.93446937e-03
10,SAM,0.850,150.0,0.994206,18.682335,0.27878564,177.76130,2.94379557e-03
10,SAM,0.850,150.0,0.994206,18.684836,0.27848352,177.74037,2.95306550e-03
10,SAM,0.850,150.0,0.994206,18.687336,0.27820485,177.72027,2.96228370e-03
10,SAM,0.850,150.0,0.994206,18.689836,0.27794774,177.70153,2.97145437e-03
10,SAM,0.850,150.0,0.994206,18.692337,0.27771048,177.68377,2.98058142e-03
10,SAM,0.850,150.0,0.994206,18.694837,0.27749149,177.66666,2.98966845e-03
10,SAM,0.850,150.0,0.994206,18.697337,0.27728930,177.65091,2.99871881e-03
10,SAM,0.850,150.0,0.994206,18.699837,0.27710257,177.63602,3.00773557e-03
10,SAM,0.850,150.0,0.994206,18.702338,0.27693006,177.62161,3.01672157e-03
10,SAM,0.850,150.0,0.994206,18.704838,0.27677065,177.60860,3.02567944e-03
10,SAM,0.850,150.0,0.994206,18.707338,0.27662329,177.59629,3.03461156e-03
10,SAM,0.850,150.0,0.994206,18.709839,0.27648703,177.58434,3.04352017e-03
10,SAM,0.850,150.0,0.994206,18.712339,0.27636098,177.57388,3.05240727e-03
10,SAM,0.850,150.0,0.994206,18.714839,0.27624433,177.56386,3.06127474e-03
10,SAM,0.850,150.0,0.994206,18.717340,0.27613635,177.55418,3.07012429e-03
10,SAM,0.850,150.0,0.994206,18.719840,0.27603635,177.54612,3.07895748e-03
10,SAM,0.850,150.0,0.994206,18.722340,0.27594370,177.53812,3.08777574e-03
10,SAM,0.850,150.0,0.994206,18.724841,0.27585784,177.53062,3.09658040e-03
10,SAM,0.850,150.0,0.994206,18.727341,0.27577823,177.52479,3.10537264e-03
10,SAM,0.850,150.0,0.994206,18.729841,0.27570439,177.51853,3.11415356e-03
10,SAM,0.850,150.0,0.994206,18.732342,0.27563587,177.51323,3.12292419e-03
10,SAM,0.850,150.0,0.994206,18.734842,0.27557227,177.50939,3.13168542e-03
10,SAM,0.850,150.0,0.994206,18.737342,0.27551319,177.50470,3.14043812e-03
10,SAM,0.850,150.0,0.994206,18.739842,0.27545831,177.50173,3.14918303e-03
10,SAM,0.850,150.0,0.994206,18.742343,0.27540730,177.49948,3.15792087e-03
10,SAM,0.850,150.0,0.994206,18.744843,0.27535986,177.49641,3.16665228e-03
10,SAM,0.850,150.0,0.994206,18.747343,0.27531573,177.49580,3.17537784e-03
10,SAM,0.850,150.0,0.994206,18.749844,0.27527466,177.49466,3.18409809e-03
10,SAM,0.850,150.0,0.994206,18.752344,0.27523642,177.49361,3.19281352e-03
10,SAM,0.850,150.0,0.994206,18.754844,0.27520079,177.49507,3.20152457e-03
10,SAM,0.850,150.0,0.994206,18.757345,0.27516760,177.49474,3.21023165e-03
10,SAM,0.850,150.0,0.994206,18.759845,0.27513665,177.49634,3.21893514e-03
10,SAM,0.850,150.0,0.994206,18.762345,0.27510778,177.49903,3.22763537e-03
10,SAM,0.850,150.0,0.994206,18.764846,0.27508084,177.49991,3.23633266e-03
10,SAM,0.850,150.0,0.994206,18.767346,0.27505569,177.50438,3.24502729e-03
10,SAM,0.850,150.0,0.994206,18.769846,0.27503220,177.50728,3.25371952e-03
10,SAM,0.850,150.0,0.994206,18.772347,0.27501026,177.51068,3.26240959e-03
10,SAM,0.850,150.0,0.994206,18.774847,0.27498974,177.51703,3.27109770e-03
10,SAM,0.850,150.0,0.994206,18.777347,0.27497056,177.52012,3.27978406e-03
10,SAM,0.850,150.0,0.994206,18.779847,0.27495261,177.52724,3.28846886e-03
10,SAM,0.850,150.0,0.994206,18.782348,0.27493581,177.53340,3.29715225e-03
10,SAM,0.850,150.0,0.994206,18.784848,0.27492008,177.53874,3.30583438e-03
10,SAM,0.850,150.0,0.994206,18.787348,0.27490534,177.54854,3.31451540e-03
10,SAM,0.850,150.0,0.994206,18.789849,0.27489152,177.55385,3.32319542e-03
10,SAM,0.850,150.0,0.994206,18.792349,0.27487857,177.56388,3.33187457e-03
10,SAM,0.850,150.0,0.994206,18.794849,0.27486642,177.57292,3.34055293e-03
10,SAM,0.850,150.0,0.994206,18.797350,0.27485502,177.58058,3.34923063e-03
10,SAM,0.850,150.0,0.994206,18.799850,0.27484432,177.59380,3.35790773e-03
10,SAM,0.850,150.0,0.994206,18.802350,0.27483426,177.60103,3.36658432e-03
10,SAM,0.850,150.0,0.994206,18.804851,0.27482482,177.61478,3.37526048e-03
10,SAM,0.850,150.0,0.994206,18.807351,0.27481593,177.62579,3.38393625e-03
10,SAM,0.850,150.0,0.994206,18.809851,0.27480758,177.63672,3.39261173e-03
10,SAM,0.850,150.0,0.994206,18.812352,0.27479973,177.65297,3.40128694e-03
10,SAM,0.850,150.0,0.994206,18.814852,0.27479233,177.66203,3.40996196e-03
10,SAM,0.850,150.0,0.994206,18.817352,0.27478536,177.68050,3.41863682e-03
10,SAM,0.850,150.0,0.994206,18.819852,0.27477880,177.69201,3.42731155e-03
10,SAM,0.850,150.0,0.994206,18.822353,0.27477262,177.70826,3.43598622e-03
10,SAM,0.850,150.0,0.994206,18.824853,0.27476679,177.72569,3.44466083e-03
10,SAM,0.850,150.0,0.994206,18.827353,0.27476129,177.73816,3.45333546e-03
10,SAM,0.850,150.0,0.994206,18.829854,0.27475611,177.76089,3.46201008e-03
10,SAM,0.850,150.0,0.994206,18.832354,0.27475121,177.77229,3.47068476e-03
10,SAM,0.850,150.0,0.994206,18.834854,0.27474659,177.79616,3.47935952e-03
10,SAM,0.850,150.0,0.994206,18.837355,0.27474222,177.81128,3.48803435e-03
10,SAM,0.850,150.0,0.994206,18.839855,0.27473809,177.83190,3.49670933e-03
10,SAM,0.850,150.0,0.994206,18.842355,0.27473418,177.85397,3.50538440e-03
10,SAM,0.850,150.0,0.994206,18.844856,0.27473049,177.86986,3.51405966e-03
10,SAM,0.850,150.0,0.994206,18.847356,0.27472700,177.89850,3.52273506e-03
10,SAM,0.850,150.0,0.994206,18.849856,0.27472369,177.91186,3.53141064e-03
10,SAM,0.850,150.0,0.994206,18.852357,0.27472056,177.94348,3.54008642e-03
10,SAM,0.850,150.0,0.994206,18.854857,0.27471760,177.95875,3.54876239e-03
10,SAM,0.850,150.0,0.994206,18.857357,0.27471479,177.98872,3.55743859e-03
10,SAM,0.850,150.0,0.994206,18.859857,0.27471212,178.01016,3.56611498e-03
10,SAM,0.850,150.0,0.994206,18.862358,0.27470959,178.03516,3.57479164e-03
10,SAM,0.850,150.0,0.994206,18.864858,0.27470720,178.06488,3.58346850e-03
10,SAM,0.850,150.0,0.994206,18.867358,0.27470492,178.08417,3.59214564e-03
10,SAM,0.850,150.0,0.994206,18.869859,0.27470276,178.12156,3.60082299e-03
10,SAM,0.850,150.0,0.994206,18.872359,0.27470071,178.13697,3.60950062e-03
10,SAM,0.850,150.0,0.994206,18.874859,0.27469876,178.17927,3.61817849e-03
10,SAM,0.850,150.0,0.994206,18.877360,0.27469691,178.19420,3.62685663e-03
10,SAM,0.850,150.0,0.994206,18.879860,0.27469515,178.23765,3.63553504e-03
10,SAM,0.850,150.0,0.994206,18.882360,0.27469347,178.25588,3.64421369e-03
10,SAM,0.850,150.0,0.994206,18.884861,0.27469188,178.29694,3.65289265e-03
10,SAM,0.850,150.0,0.994206,18.887361,0.27469037,178.32155,3.66157183e-03
10,SAM,0.850,150.0,0.994206,18.889861,0.27468892,178.35770,3.67025133e-03
10,SAM,0.850,150.0,0.994206,18.892362,0.27468755,178.39057,3.67893104e-03
10,SAM,0.850,150.0,0.994206,18.894862,0.27468624,178.42057,3.68761109e-03
10,SAM,0.850,150.0,0.994206,18.897362,0.27468499,178.46229,3.69629134e-03
10,SAM,0.850,150.0,0.994206,18.899862,0.27468380,178.48606,3.70497192e-03
10,SAM,0.850,150.0,0.994206,18.902363,0.27468267,178.53619,3.71365271e-03
10,SAM,0.850,150.0,0.994206,18.904863,0.27468159,178.55450,3.72233381e-03
10,SAM,0.850,150.0,0.994206,18.907363,0.27468055,178.61195,3.73101513e-03
10,SAM,0.850,150.0,0.994206,18.909864,0.27467957,178.62601,3.73969675e-03
10,SAM,0.850,150.0,0.994206,18.912364,0.27467863,178.68942,3.74837859e-03
10,SAM,0.850,150.0,0.994206,18.914864,0.27467773,178.70053,3.75706070e-03
10,SAM,0.850,150.0,0.994206,18.917365,0.27467687,178.76859,3.76574305e-03
10,SAM,0.850,150.0,0.994206,18.919865,0.27467605,178.77787,3.77442565e-03
10,SAM,0.850,150.0,0.994206,18.922365,0.27467527,178.84952,3.78310850e-03
10,SAM,0.850,150.0,0.994206,18.924866,0.27467452,178.85774,3.79179156e-03
10,SAM,0.850,150.0,0.994206,18.927366,0.27467381,178.93232,3.80047487e-03
10,SAM,0.850,150.0,0.994206,18.929866,0.27467312,178.93985,3.80915839e-03
10,SAM,0.850,150.0,0.994206,18.932367,0.27467247,179.01709,3.81784214e-03
10,SAM,0.850,150.0,0.994206,18.934867,0.27467184,179.02386,3.82652608e-03
10,SAM,0.850,150.0,0.994206,18.937367,0.27467124,179.10389,3.83521026e-03
10,SAM,0.850,150.0,0.994206,18.939867,0.27467066,179.10943,3.84389460e-03
10,SAM,0.850,150.0,0.994206,18.942368,0.27467012,179.19277,3.85257917e-03
10,SAM,0.850,150.0,0.994206,18.944868,0.27466959,179.19623,3.86126389e-03
10,SAM,0.850,150.0,0.994206,18.947368,0.27466908,179.28369,3.86994882e-03
10,SAM,0.850,150.0,0.994206,18.949869,0.27466860,179.28394,3.87863388e-03
10,SAM,0.850,150.0,0.994206,18.952369,0.27466814,179.37652,3.88731914e-03
10,SAM,0.850,150.0,0.994206,18.954869,0.27466769,179.37223,3.89600452e-03
10,SAM,0.850,150.0,0.994206,18.957370,0.27466727,179.47093,3.90469007e-03
10,SAM,0.850,150.0,0.994206,18.959870,0.27466686,179.46081,3.91337573e-03
10,SAM,0.850,150.0,0.994206,18.962370,0.27466647,179.56628,3.92206154e-03
10,SAM,0.850,150.0,0.994206,18.964871,0.27466610,179.54939,3.93074745e-03
10,SAM,0.850,150.0,0.994206,18.967371,0.27466574,179.66115,3.93943347e-03
10,SAM,0.850,150.0,0.994206,18.969871,0.27466539,179.63763,3.94811960e-03
10,SAM,0.850,150.0,0.994206,18.972372,0.27466506,179.75220,3.95680580e-03
10,SAM,0.850,150.0,0.994206,18.974872,0.27466474,179.72475,3.96549210e-03
10,SAM,0.850,150.0,0.994206,18.977372,0.27466444,179.82985,3.97417845e-03
10,SAM,0.850,150.0,0.994206,18.979872,0.27466415,179.80811,3.98286488e-03
10,SAM,0.850,150.0,0.994206,18.982373,0.27466387,179.86594,3.99155134e-03
10,SAM,0.850,150.0,0.994206,18.984873,0.27466360,179.87596,4.00023786e-03
10,SAM,0.850,150.0,0.994206,18.987373,0.27466334,179.83241,4.00892438e-03
10,SAM,0.850,150.0,0.994206,18.989874,0.27466310,179.88536,4.01761094e-03
10,SAM,0.850,150.0,0.994206,18.992374,0.27466286,179.75975,4.02629749e-03
10,SAM,0.850,150.0,0.994206,18.994874,0.27466263,179.81883,4.03498405e-03
10,SAM,0.850,150.0,0.994206,18.997375,0.27466241,179.67756,4.04367060e-03
10,SAM,0.850,150.0,0.994206,18.999875,0.27466221,179.72039,4.05235710e-03
10,SAM,0.850,150.0,0.994206,19.002375,0.27466201,179.59647,4.06104362e-03
10,SAM,0.850,150.0,0.994206,19.004876,0.27466181,179.60817,4.06973002e-03
10,SAM,0.850,150.0,0.994206,19.007376,0.27466163,179.52035,4.07841646e-03
10,SAM,0.850,150.0,0.994206,19.009876,0.27466145,179.48758,4.08710271e-03
10,SAM,0.850,150.0,0.994206,19.012377,0.27466128,179.44989,4.09578904e-03
10,SAM,0.850,150.0,0.994206,19.014877,0.27466112,179.36243,4.10447510e-03
10,SAM,0.850,150.0,0.994206,19.017377,0.27466097,179.38293,4.11316126e-03
10,SAM,0.850,150.0,0.994206,19.019877,0.27466082,179.23730,4.12184712e-03
10,SAM,0.850,150.0,0.994206,19.022378,0.27466068,179.31429,4.13053305e-03
10,SAM,0.850,150.0,0.994206,19.024878,0.27466055,179.11803,4.13921869e-03
10,SAM,0.850,150.0,0.994206,19.027378,0.27466042,179.23631,4.14790431e-03
10,SAM,0.850,150.0,0.994206,19.029879,0.27466029,179.01125,4.15658974e-03
